"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",18009.54,333.51,333.12,0.20%,2.30%,84.70%,-0.09%,0.80%,1.27,2100.44,53.05,-1.76%,2159844
2,"AA",19254.90,1177.67,1176.16,0.20%,0.77%,67.40%,-1.75%,4.99%,3.07,19115.33,16.12,-1.41%,27433940
3,"AAC",399.34,20.67,7.41,43.30%,-3.64%,,,0.01%,0.00,289.01,20.52,6.21%,315609
4,"AADR",,,,,,,,,,4.03,36.15,-0.47%,250
5,"AAIT",,,,,,,,,0.29,2.59,32.42,0.00%,0
6,"AAL",27259.57,720.20,715.84,0.70%,12.57%,70.30%,-0.05%,2.34%,1.34,12522.62,37.04,-2.14%,18817704
7,"AAMC",1422.40,2.24,1.61,3.50%,0.02%,75.00%,3.45%,11.02%,16.21,10.97,575.01,-9.45%,31577
8,"AAME",81.60,20.71,4.63,75.13%,-0.03%,4.90%,-0.10%,0.17%,1.37,5.98,3.95,0.25%,3240
9,"AAN",1770.15,72.31,71.88,0.70%,18.49%,0.80%,,5.05%,4.85,748.08,24.45,-0.12%,511605
10,"AAOI",220.67,14.80,14.38,2.80%,4.54%,63.90%,-0.05%,8.73%,4.97,252.61,14.73,-1.21%,233096
11,"AAON",1018.79,55.01,42.17,21.30%,1.11%,57.50%,0.25%,3.62%,9.34,166.69,17.90,-3.35%,105121
12,"AAP",10291.64,72.98,72.52,0.60%,2.82%,99.40%,2.52%,2.57%,2.51,742.27,138.78,-1.59%,864022
13,"AAPL",610762.74,5987.87,5984.09,0.04%,37.64%,62.30%,-0.21%,1.63%,68.92,58953.13,102.99,0.51%,66971744
14,"AAT",1532.19,42.62,36.51,0.50%,0.27%,86.10%,-0.58%,2.52%,6.08,150.99,36.57,1.72%,154525
15,"AAU",92.60,68.59,57.19,5.36%,,5.90%,125.22%,0.39%,1.57,142.75,1.26,-6.67%,213857
16,"AAV",782.18,169.67,168.09,0.25%,,58.00%,3.99%,0.31%,1.30,395.48,4.30,-6.72%,200532
17,"AAVL",727.23,22.26,11.28,29.60%,,27.50%,46.89%,4.77%,2.20,244.57,32.64,-0.09%,56689
18,"AAWW",870.21,25.26,24.71,1.90%,-9.94%,100.00%,-0.02%,10.80%,10.49,254.40,33.53,-2.67%,185827
19,"AAXJ",,,,,,,,,1.69,592.98,61.19,-0.24%,647965
20,"AB",2519.00,96.81,91.23,0.20%,19.06%,28.90%,2.65%,0.99%,3.54,254.56,25.55,-1.81%,272806
21,"ABAC",61.09,27.77,12.28,,,0.60%,,1.06%,2.50,51.77,2.17,-1.37%,87030
22,"ABAX",1111.59,22.52,21.22,5.90%,7.01%,97.20%,-0.56%,13.36%,14.04,201.90,51.11,3.55%,450263
23,"ABB",48886.31,2331.25,2291.83,,,3.90%,1.21%,0.15%,1.89,1891.71,21.09,0.57%,3708741
24,"ABBV",89695.30,1593.45,1572.32,0.06%,20.71%,84.40%,4.56%,7.04%,7.78,14228.08,56.90,1.08%,16036504
25,"ABC",17192.00,224.38,212.47,0.20%,0.22%,86.00%,-0.32%,2.97%,4.20,1502.99,76.63,0.01%,1941877
26,"ABCB",647.11,26.74,24.08,2.00%,2.89%,63.00%,0.02%,4.04%,10.06,96.57,23.41,-3.26%,97953
27,"ABCD",65.55,44.90,13.16,0.10%,-2.77%,11.00%,-0.46%,0.05%,0.34,21.24,1.45,-0.68%,10580
28,"ABCO",1803.02,36.30,36.00,0.80%,19.80%,96.80%,1.21%,7.92%,9.16,310.95,49.33,-0.68%,327045
29,"ABG",1970.32,30.35,29.86,0.70%,-37.78%,98.50%,1.81%,5.93%,5.25,337.69,61.46,-5.33%,694592
30,"ABIO",23.99,21.04,17.48,1.90%,-5.22%,13.20%,-0.04%,13.34%,11.66,200.00,1.10,-3.51%,255878
31,"ABM",1463.44,55.75,50.36,1.90%,2.02%,85.00%,-0.65%,2.75%,6.50,213.22,26.05,-0.76%,174022
32,"ABMD",970.07,40.47,39.80,3.20%,6.06%,99.70%,0.08%,21.69%,38.65,227.05,23.64,-1.38%,77093
33,"ABR",331.15,50.48,38.63,3.30%,14.03%,59.50%,1.42%,0.47%,1.71,105.79,6.63,1.07%,75378
34,"ABT",63741.84,1503.70,1500.64,0.10%,7.74%,68.90%,-0.06%,0.75%,2.44,4594.20,41.59,-1.89%,6976977
35,"ABTL",82.08,9.00,8.85,8.62%,0.43%,62.60%,-1.73%,1.39%,0.93,131.63,8.89,-2.52%,80517
36,"ABX",15892.63,1166.86,1161.31,,,72.10%,-2.21%,1.15%,1.42,9579.64,13.39,-1.69%,10456999
37,"ABY",2721.23,83.73,83.72,,,32.80%,2.08%,1.89%,3.63,435.86,31.88,-1.91%,258033
38,"ACAD",2662.01,99.44,99.18,0.10%,21.03%,96.00%,0.26%,16.68%,13.89,1191.24,25.92,-3.18%,1032363
39,"ACAS",3919.02,268.61,263.40,1.30%,21.50%,67.40%,-0.24%,0.97%,1.02,2508.13,14.29,-2.06%,1275817
40,"ACAT",421.19,12.92,12.76,1.50%,19.04%,94.50%,2.20%,6.02%,4.99,156.61,31.23,-4.20%,354012
41,"ACC",4154.18,104.93,104.34,0.10%,5.00%,98.40%,-1.89%,1.19%,1.75,705.69,39.04,-1.39%,1985292
42,"ACCO",811.31,114.43,113.13,0.90%,22.19%,,0.17%,9.02%,9.39,1102.89,7.08,-0.14%,1852902
43,"ACCU",,,,,,,,,,4.07,24.35,0.00%,0
44,"ACE",35819.19,335.70,333.49,0.60%,0.10%,93.30%,0.00%,1.44%,3.59,1332.98,105.84,-0.81%,1949358
45,"ACET",576.23,29.00,27.40,2.30%,17.02%,73.70%,-2.59%,3.77%,5.56,185.76,19.35,-2.62%,114455
46,"ACFC",60.80,15.51,10.76,0.10%,181.49%,51.60%,-0.09%,0.07%,0.47,16.17,3.90,-0.51%,17477
47,"ACFN",29.25,22.16,20.19,7.20%,25.38%,21.40%,-6.48%,4.97%,5.67,177.26,1.38,4.55%,45989
48,"ACG",1824.25,242.91,242.88,,,34.30%,-0.76%,0.10%,0.49,514.76,7.51,0.00%,340514
49,"ACGL",7518.87,135.11,130.15,1.80%,4.47%,81.40%,-0.19%,0.99%,1.81,713.38,55.66,0.02%,223685
50,"ACH",7564.19,737.97,156.18,,,1.40%,0.10%,1.01%,7.43,211.72,10.48,2.24%,143045
51,"ACHC",3130.98,59.82,57.25,2.00%,-4.62%,72.50%,1.94%,9.05%,15.41,336.26,52.66,0.61%,732166
52,"ACHN",1117.63,97.78,97.54,13.04%,-50.03%,85.10%,-15.18%,15.09%,2.45,6003.67,11.06,-3.24%,4638597
53,"ACI",409.70,212.28,211.08,0.54%,1.78%,65.80%,0.02%,22.34%,6.46,7297.67,1.76,-8.81%,12587417
54,"ACIM",,,,,,,,,,1.82,61.79,-0.30%,1341
55,"ACIW",2087.66,114.08,112.17,1.30%,19.98%,98.80%,0.00%,5.27%,10.42,567.19,18.04,-1.42%,503937
56,"ACLS",218.74,111.60,102.47,0.80%,7.85%,59.50%,2.85%,3.20%,8.71,376.02,1.89,-3.57%,248094
57,"ACM",3138.59,99.48,89.61,0.30%,-52.66%,85.20%,9.52%,12.29%,6.84,1610.74,31.17,-1.20%,2686209
58,"ACMP",11683.98,190.79,89.09,46.80%,0.25%,46.40%,-35.42%,1.87%,3.88,428.95,59.99,-2.04%,504287
59,"ACN",52298.82,671.10,640.26,0.30%,-5.67%,83.40%,0.00%,2.68%,6.14,2799.46,77.46,-0.60%,2416837
60,"ACNB",115.92,6.00,5.86,2.10%,5.88%,8.80%,0.39%,0.02%,0.25,3.74,19.33,0.05%,1120
61,"ACOR",1359.89,41.74,40.92,0.50%,28.27%,86.70%,4.47%,13.70%,8.26,677.64,32.27,-0.95%,369659
62,"ACPW",42.24,23.08,21.32,26.61%,,46.30%,-3.32%,0.60%,1.77,71.73,1.81,-1.09%,40972
63,"ACRE",344.06,28.60,25.97,0.50%,24.35%,61.50%,-1.66%,3.19%,6.03,137.34,11.88,-1.25%,149054
64,"ACRX",297.15,43.38,42.66,0.20%,11.57%,85.80%,-0.30%,22.97%,8.93,1096.68,6.61,-3.50%,256363
65,"ACST",59.51,106.26,50.66,,,,,0.17%,0.25,353.01,0.54,-4.09%,52041
66,"ACT",61342.68,264.26,263.12,0.40%,33.80%,69.20%,2.53%,0.78%,0.85,2425.79,231.41,-0.31%,1646674
67,"ACTA",718.18,41.18,34.55,8.90%,-3.25%,83.50%,0.47%,4.42%,9.65,158.33,17.01,-2.47%,70037
68,"ACTG",764.18,50.11,48.77,1.50%,-6.12%,82.20%,-0.33%,18.01%,21.06,417.05,15.23,-0.13%,995882
69,"ACTS",123.23,63.85,60.44,5.61%,,9.90%,,0.03%,0.25,65.18,1.90,-1.55%,23522
70,"ACU",56.05,3.24,2.78,13.60%,0.46%,38.50%,-0.08%,0.09%,0.46,5.20,17.06,-1.39%,3085
71,"ACUR",28.79,48.79,47.81,1.20%,16.29%,57.00%,-0.06%,0.29%,1.80,77.23,0.58,-1.03%,43227
72,"ACW",211.44,47.73,47.25,5.70%,-13.92%,82.60%,0.05%,2.94%,7.62,182.53,4.30,-2.93%,87397
73,"ACWI",,,,,,,,,0.43,1262.62,57.11,-0.76%,1481603
74,"ACWV",,,,,,,,,,84.67,66.77,-0.22%,206341
75,"ACWX",,,,,,,,,1.29,389.64,43.56,-0.91%,263999
76,"ACXM",1301.52,77.15,76.13,1.80%,91.10%,98.90%,3.45%,3.95%,4.99,603.62,16.52,-2.07%,299016
77,"ACY",18.21,1.61,1.18,2.30%,-27.43%,25.10%,0.25%,0.13%,0.38,3.89,11.21,0.52%,2418
78,"ADAT",27.05,41.61,39.80,2.50%,,29.00%,6.63%,0.69%,3.61,76.34,0.66,1.54%,63338
79,"ADBE",33131.30,498.74,496.83,0.10%,-75.16%,91.70%,-0.14%,1.89%,3.05,3119.78,65.04,-2.09%,2318787
80,"ADC",437.88,14.96,14.12,0.10%,7.16%,68.80%,0.49%,2.42%,5.66,60.48,29.43,0.55%,41319
81,"ADEP",93.97,13.07,12.89,1.82%,0.42%,52.20%,-0.03%,6.48%,3.85,220.57,7.02,-2.36%,87060
82,"ADES",408.65,20.23,16.75,16.65%,-0.67%,41.40%,-9.92%,5.39%,5.58,161.79,19.64,-2.77%,67997
83,"ADGE",51.11,52.69,24.28,3.70%,3.83%,5.20%,2.47%,0.49%,1.53,77.31,0.95,-2.32%,12800
84,"ADHD",69.79,13.63,7.32,,,32.80%,4.95%,19.58%,3.46,414.79,5.68,10.94%,409174
85,"ADI",14679.89,314.21,311.32,0.30%,-5.13%,86.10%,-0.06%,1.94%,110.60,2461.62,46.02,-1.49%,2538327
86,"ADK",80.00,18.10,16.11,3.70%,14.73%,29.20%,0.84%,1.98%,2.97,107.57,4.43,0.19%,29421
