"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",18934.38,333.00,332.41,0.30%,4.94%,85.00%,0.94%,0.83%,0.97,2853.59,57.06,0.35%,1651221
2,"AA",13079.87,1073.00,1076.05,0.20%,54.72%,67.90%,12.33%,12.02%,4.66,27773.75,12.17,-0.16%,17698020
3,"AADR",,,,,,,,,,4.15,37.99,-0.12%,3476
4,"AAIT",,,,,,,,,0.83,2.65,31.80,-0.34%,161
5,"AAL",8798.84,231.06,467.30,1.10%,,53.70%,,12.15%,4.95,11479.44,37.56,-1.37%,9369233
6,"AAMC",1887.11,2.35,1.71,2.50%,3.52%,62.00%,7.68%,4.79%,3.51,23.34,857.54,6.93%,43844
7,"AAME",82.43,21.30,5.14,8.50%,-1.47%,4.90%,1.95%,0.25%,1.07,12.08,3.82,-1.29%,9422
8,"AAN",2379.27,75.22,69.82,0.60%,-7.39%,0.80%,,12.29%,5.92,1447.80,31.45,-0.57%,827788
9,"AAOI",332.45,12.63,11.46,1.60%,,31.70%,78.59%,1.43%,1.51,108.89,26.46,0.53%,124373
10,"AAON",1072.13,36.74,28.06,0.30%,-12.68%,58.50%,0.29%,3.42%,7.25,132.25,29.27,0.31%,83537
11,"AAP",9236.28,72.76,72.43,0.60%,-19.98%,95.50%,-1.01%,2.49%,2.04,886.27,126.49,-0.35%,984696
12,"AAPL",480375.26,896.07,890.69,0.04%,6.86%,61.60%,-0.13%,2.96%,2.19,12032.53,536.61,0.10%,7104312
13,"AAT",1306.32,39.84,34.39,1.00%,-21.33%,86.10%,0.29%,2.01%,3.81,181.63,32.74,-0.15%,83876
14,"AAU",91.84,61.23,52.88,5.36%,,5.90%,165.15%,0.86%,2.97,153.65,1.58,5.33%,444647
15,"AAV",531.43,134.20,166.87,0.25%,,58.00%,5.10%,0.15%,2.00,128.68,3.90,-1.52%,170601
16,"AAWW",801.50,25.04,24.46,1.50%,18.64%,96.30%,-3.23%,10.55%,6.18,417.60,32.30,0.91%,144554
17,"AAXJ",,,,,,,,,0.66,766.76,57.48,-0.07%,1280132
18,"AB",2169.91,92.26,94.60,0.30%,204.90%,28.90%,-4.10%,2.25%,5.78,368.42,24.16,2.72%,355591
19,"ABAX",868.79,22.27,21.03,2.60%,-1.70%,98.20%,0.77%,14.63%,15.24,201.90,38.90,-0.28%,78543
20,"ABB",57861.43,2297.00,2295.97,,,5.60%,54.44%,0.20%,2.49,1868.93,25.45,1.03%,2639612
21,"ABBV",82386.00,1592.00,1586.98,0.10%,19.34%,70.10%,2.36%,0.73%,1.73,6698.05,51.64,-0.21%,3916855
22,"ABC",15737.13,230.28,226.31,0.20%,-2.13%,86.90%,-2.20%,2.99%,3.96,1705.41,67.68,-0.97%,1942942
23,"ABCB",551.52,24.02,21.75,2.90%,9.08%,66.40%,-3.91%,2.21%,5.08,94.71,23.47,2.22%,113378
24,"ABCD",98.46,47.56,11.22,71.14%,-2.82%,15.30%,-17.57%,0.08%,0.27,32.60,2.15,3.86%,47312
25,"ABCO",2399.99,36.06,35.92,0.60%,13.06%,96.80%,1.41%,7.85%,11.18,252.26,65.87,-1.02%,356253
26,"ABFS",945.57,25.79,24.58,3.30%,15.31%,95.00%,-1.19%,7.16%,4.33,406.31,36.72,0.14%,224143
27,"ABG",1625.79,30.40,30.18,1.70%,-12.53%,98.10%,-0.92%,3.53%,3.46,307.82,53.00,-0.90%,146493
28,"ABIO",21.02,10.83,12.94,3.40%,30.72%,22.40%,-2.18%,24.31%,2.94,1071.58,2.16,11.34%,4723655
29,"ABM",1572.45,55.66,50.42,1.80%,3.94%,83.80%,2.75%,2.27%,5.20,220.63,28.27,0.07%,177494
30,"ABMC",3.48,21.74,18.70,14.00%,,12.00%,-11.83%,0.03%,0.32,18.28,0.16,-0.13%,250
31,"ABMD",1186.18,39.59,39.38,1.90%,0.40%,98.30%,0.60%,11.88%,12.77,366.56,29.83,-0.43%,148506
32,"ABR",330.69,49.21,37.49,0.50%,-10.87%,58.60%,-0.87%,0.35%,1.02,128.52,6.73,0.15%,86603
33,"ABT",61585.96,1550.89,1540.27,0.20%,3.19%,69.60%,1.73%,0.77%,1.53,7737.73,39.66,-0.13%,6921280
34,"ABTL",128.85,8.91,8.77,8.62%,-44.18%,53.00%,-2.54%,1.15%,0.31,318.97,14.27,-1.31%,192832
35,"ABX",21504.70,1085.00,1161.08,,,73.90%,2.90%,0.99%,0.82,14044.10,20.34,2.62%,10020170
36,"ACAD",2464.05,89.50,97.27,0.10%,1.13%,85.80%,4.99%,11.16%,6.43,1687.63,28.54,3.67%,2196477
37,"ACAS",4363.39,286.50,272.72,1.10%,-8.43%,64.70%,2.92%,0.97%,0.93,2841.62,15.19,-0.28%,1771836
38,"ACAT",657.98,13.42,12.96,0.50%,19.61%,91.90%,1.79%,6.89%,3.65,244.57,49.41,0.78%,89925
39,"ACC",3837.15,104.78,104.16,0.60%,18.02%,99.00%,2.11%,1.35%,1.65,849.35,36.78,0.44%,688023
40,"ACCL",695.66,55.70,55.13,0.92%,-17.67%,89.00%,-0.99%,2.29%,1.34,945.17,12.50,0.08%,391581
41,"ACCO",690.08,113.50,112.53,0.30%,-18.64%,,-2.48%,14.70%,21.39,773.53,6.14,0.99%,1115585
42,"ACCU",,,,,,,,,,13.90,26.26,-0.87%,580
43,"ACE",33184.18,340.91,334.38,0.60%,16.12%,94.80%,0.78%,1.42%,2.64,1801.34,97.51,0.17%,1145597
44,"ACET",536.56,27.87,26.89,1.90%,10.20%,64.40%,-1.96%,1.84%,1.49,332.37,19.19,-0.31%,172413
45,"ACFC",26.85,6.57,13.01,1.20%,,47.20%,-45.06%,0.13%,0.50,35.27,4.03,-1.47%,6712
46,"ACFN",62.96,18.09,20.41,7.00%,13.74%,42.00%,0.17%,12.59%,12.89,199.43,3.39,-2.59%,167207
47,"ACG",1773.26,242.91,242.79,,,27.90%,10.93%,0.04%,0.10,1012.94,7.32,0.27%,432728
