"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"ASTM","Aastrom Biosciences, Inc.","Healthcare","Biotechnology","USA",12.08,,4.97,25.19%,2485984
2,"BEST","Shiner International, Inc.","Consumer Goods","Packaging & Containers","China",6.89,,0.29,15.96%,1543
3,"BIOF","BioFuel Energy Corp.","Basic Materials","Specialty Chemicals","USA",18.16,,4.11,20.88%,1712952
4,"BURL","Burlington Stores, Inc.","Services","Discount, Variety Stores","USA",1905.33,,29.99,15.79%,1807869
5,"CJJD","China Jo-Jo Drugstores, Inc.","Services","Drug Stores","China",27.92,,2.34,17.00%,432298
6,"DEER","Deer Consumer Products, Inc.","Consumer Goods","Home Furnishings & Fixtures","China",1.34,0.03,0.05,25.00%,15550
7,"ISR","IsoRay, Inc.","Healthcare","Medical Instruments & Supplies","USA",97.97,,3.30,29.41%,111798784
8,"MKTY","Mechanical Technology Inc.","Technology","Scientific & Technical Instruments","USA",6.87,,1.68,16.67%,86446
9,"MNGA","Magnegas Corporation","Basic Materials","Major Integrated Oil & Gas","USA",28.65,,1.50,20.00%,6827867
10,"NETE","Net Element, Inc.","Technology","Internet Software & Services","USA",93.78,,3.87,16.21%,2403
11,"PLCC","Paulson Capital Corp.","Financial","Investment Brokerage - Regional","USA",4.96,,1.00,16.27%,202172
12,"SVA","Sinovac Biotech Ltd.","Healthcare","Biotechnology","China",381.58,,8.07,17.13%,4861905
13,"VTNR","Vertex Energy, Inc.","Industrial Goods","Waste Management","USA",67.68,14.15,4.65,21.73%,485613
