"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"ACCL","Accelrys Inc.","Technology","Application Software","USA",541.02,,12.55,29.06%,24941580
2,"ALXN","Alexion Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",26165.88,75.55,162.00,21.14%,5692292
3,"ATGN","AltiGen Communications Inc.","Technology","Communication Equipment","USA",1.97,,0.18,50.00%,40250
4,"CHMP","Champion Industries Inc.","Consumer Goods","Business Equipment","USA",4.75,,0.50,19.05%,34300
5,"CNQR","Concur Technologies, Inc.","Technology","Technical & System Software","USA",6096.49,,127.27,16.91%,2992138
6,"CORT","Corcept Therapeutics Incorporated","Healthcare","Biotechnology","USA",303.43,,3.73,22.70%,1013189
7,"CSII","Cardiovascular Systems Inc.","Healthcare","Medical Appliances & Equipment","USA",727.93,,35.03,19.11%,1601404
8,"DEAR","Dearborn Bancorp Inc.","Financial","Regional - Midwest Banks","USA",0.12,,0.03,54.32%,4500
9,"DGAZ","VelocityShares 3x Inv Natural Gas ETN","Financial","Exchange Traded Fund","USA",,,4.20,27.66%,28430812
10,"DLGC","Dialogic, Inc.","Technology","Communication Equipment","USA",9.67,,0.85,39.34%,78373
11,"GERN","Geron Corporation","Healthcare","Biotechnology","USA",555.51,,5.35,23.56%,33605496
12,"GSB","GlobalSCAPE, Inc.","Technology","Application Software","USA",61.54,13.67,3.90,18.90%,892654
13,"HAR","Harman International Industries Inc.","Consumer Goods","Electronic Equipment","USA",6063.11,45.41,102.34,17.39%,3803439
14,"INFN","Infinera Corporation","Technology","Communication Equipment","USA",838.30,,9.11,29.04%,9836031
15,"JOB","General Employment Enterprises Inc.","Services","Staffing & Outsourcing Services","USA",6.51,,0.41,36.67%,3444867
16,"KOLD","ProShares UltraShort DJ-UBS Natural Gas","Financial","Exchange Traded Fund","USA",,,44.10,17.66%,359211
17,"LIQT","LiqTech International, Inc.","Industrial Goods","Pollution & Treatment Controls","Denmark",51.40,,2.71,28.44%,753164
18,"NEWN","New Energy Systems Group","Technology","Diversified Electronics","China",0.59,,0.08,100.00%,3100
19,"NTN","NTN Buzztime Inc.","Services","Broadcasting - TV","USA",39.16,,0.66,20.00%,153016
20,"PBI","Pitney Bowes Inc.","Consumer Goods","Business Equipment","USA",4385.70,13.67,25.85,18.96%,11428012
21,"PGNX","Progenics Pharmaceuticals Inc.","Healthcare","Biotechnology","USA",272.70,,5.20,15.56%,6148973
22,"PRAN","Prana Biotechnology Ltd.","Healthcare","Drug Manufacturers - Other","Australia",366.55,,12.33,20.53%,5391450
23,"RINO","RINO International Corporation","Industrial Goods","Pollution & Treatment Controls","China",0.29,0.00,0.02,100.00%,2500
24,"RMKR","Rainmaker Systems Inc.","Services","Management Services","USA",4.92,,0.27,22.68%,100
25,"RNN","Rexahn Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",130.47,,1.18,18.00%,18604412
26,"TOF","Tofutti Brands Inc.","Consumer Goods","Food - Major Diversified","USA",19.79,,4.80,25.00%,46194
27,"UA","Under Armour, Inc.","Consumer Goods","Textile - Apparel Clothing","USA",8993.01,61.75,104.88,23.07%,8983743
28,"ULBI","Ultralife Corp.","Industrial Goods","Industrial Electrical Equipment","USA",59.91,68.60,4.07,18.66%,51663
29,"XGTI","xG Technology, Inc.","Technology","Wireless Communications","USA",23.00,,2.13,17.03%,1160261
30,"YOD","YOU On Demand Holdings, Inc.","Services","CATV Systems","USA",38.39,,3.03,17.90%,2398273
