"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",19640.40,333.51,333.13,0.20%,4.55%,85.50%,-0.01%,0.82%,1.59,1725.09,58.40,-0.83%,2866736
2,"AA",19150.49,1176.32,1174.81,0.20%,0.77%,68.70%,1.51%,5.22%,3.76,16336.85,16.20,-0.49%,17175376
3,"AADR",,,,,,,,,,7.35,38.44,0.93%,5263
4,"AAIT",,,,,,,,,0.16,3.83,34.01,-1.33%,846
5,"AAL",26978.69,720.20,715.84,0.70%,10.67%,70.20%,20.73%,1.95%,1.23,11327.63,38.05,1.58%,4534513
6,"AAMC",1556.80,2.24,1.56,3.20%,283.73%,72.60%,-2.28%,10.40%,8.16,19.88,703.00,1.15%,7906
7,"AAME",83.25,20.71,4.63,75.13%,-0.03%,4.90%,1.10%,0.15%,0.72,9.73,3.90,-2.99%,3731
8,"AAN",1855.47,72.31,71.88,0.70%,32.10%,0.80%,-85.45%,5.64%,5.32,761.27,25.38,-1.09%,687204
9,"AAOI",267.44,14.80,13.71,2.80%,0.73%,63.90%,29.00%,7.98%,4.31,253.92,18.51,2.43%,152621
10,"AAON",1011.08,55.01,42.17,21.50%,-1.35%,57.40%,-0.82%,3.45%,9.87,147.44,18.65,1.47%,109007
11,"AAP",9806.32,72.98,72.52,0.60%,2.82%,97.30%,1.94%,3.02%,2.98,735.14,133.62,-0.56%,512635
12,"AAPL",608247.85,5987.87,5984.11,0.04%,16.77%,62.50%,0.52%,1.61%,1.82,52732.74,101.79,0.21%,36682024
13,"AAT",1436.29,42.62,36.51,1.10%,25.75%,86.10%,2.24%,1.88%,4.55,150.91,33.35,-1.04%,175177
14,"AAU",108.40,68.61,57.19,5.36%,,5.90%,125.14%,0.37%,1.11,189.18,1.48,-6.33%,183592
15,"AAV",942.70,170.47,168.09,0.25%,,58.00%,3.97%,0.20%,0.87,379.11,5.46,-1.27%,689397
16,"AAVL",729.68,22.26,11.28,29.60%,,18.70%,,0.72%,0.26,306.11,31.55,-3.75%,149459
17,"AAWW",908.85,25.26,24.69,2.20%,-1.77%,99.90%,-1.14%,11.29%,11.13,250.55,36.05,0.19%,160702
18,"AAXJ",,,,,,,,,2.46,508.24,64.13,0.23%,600400
19,"AB",2652.59,96.81,91.23,0.20%,19.06%,28.40%,0.12%,0.91%,3.30,250.69,27.62,0.80%,149056
20,"ABAC",40.20,21.16,9.73,26.50%,86.45%,0.80%,21.54%,0.14%,0.28,48.99,1.93,1.58%,55727
21,"ABAX",1181.17,22.52,21.22,5.90%,7.01%,97.20%,-0.70%,11.62%,14.59,169.05,53.11,1.26%,91831
22,"ABB",53190.47,2310.62,2291.83,,,3.80%,-3.88%,0.16%,2.39,1567.16,23.08,0.26%,1051604
23,"ABBV",94962.73,1592.80,1571.68,0.06%,20.72%,80.70%,15.91%,5.91%,8.12,11446.03,59.45,-0.29%,10956493
24,"ABC",17171.80,224.38,212.45,0.10%,-0.44%,86.30%,0.13%,3.28%,5.29,1316.94,77.13,0.78%,1120825
25,"ABCB",606.20,26.74,24.08,2.30%,0.99%,63.00%,1.15%,4.07%,12.72,76.94,22.89,0.97%,24966
26,"ABCD",67.41,44.94,13.16,0.10%,-2.77%,11.00%,-2.70%,0.05%,0.29,24.35,1.46,-3.00%,25682
27,"ABCO",1753.17,36.29,36.00,0.80%,39.36%,96.80%,-1.80%,8.47%,11.96,254.84,48.46,0.31%,280709
28,"ABG",2019.73,30.34,29.86,0.70%,-39.56%,99.50%,-0.98%,5.18%,6.86,225.42,66.47,-0.15%,198126
29,"ABIO",27.69,20.98,17.46,29.03%,21.26%,13.30%,7.39%,14.97%,17.72,147.56,1.29,-2.27%,91318
30,"ABM",1538.70,55.75,50.34,1.90%,5.90%,85.60%,-1.86%,2.50%,6.15,204.78,27.63,0.11%,228667
31,"ABMD",1018.78,40.46,39.80,3.20%,6.06%,99.70%,11.60%,20.41%,32.62,249.05,25.43,0.99%,131257
32,"ABR",341.24,50.48,38.62,3.30%,14.19%,58.70%,1.53%,0.19%,0.61,118.65,6.67,-1.33%,132813
33,"ABT",65230.51,1503.70,1500.64,0.10%,5.18%,69.10%,-0.18%,0.82%,2.54,4842.89,43.69,0.71%,5030417
34,"ABTL",80.64,9.03,8.90,8.62%,0.43%,63.60%,2.87%,1.66%,1.18,125.66,9.02,1.01%,82479
35,"ABX",19038.50,1171.60,1161.33,,,72.10%,-2.20%,1.18%,1.52,9030.81,16.00,-1.54%,10839084
36,"ABY",2995.20,80.00,79.99,,,33.60%,,1.39%,3.03,367.93,36.82,-1.66%,487951
37,"ACAD",2729.63,99.44,99.18,0.10%,-7.45%,95.60%,3.78%,16.11%,13.65,1170.79,27.57,0.44%,822728
38,"ACAS",4050.64,268.61,263.40,1.30%,21.42%,67.90%,0.61%,0.88%,0.91,2554.04,14.99,-0.60%,2476362
39,"ACAT",485.21,12.92,12.76,2.10%,18.32%,92.20%,-5.06%,5.40%,3.71,185.36,37.85,0.79%,100765
40,"ACC",3928.58,104.93,104.34,0.10%,1.94%,99.00%,-2.91%,1.24%,2.11,615.30,36.86,-1.55%,762172
41,"ACCO",865.02,114.42,113.13,0.90%,22.19%,,0.46%,9.55%,12.43,868.94,7.61,0.66%,628576
42,"ACCU",,,,,,,,,,1.93,27.06,0.00%,0
43,"ACE",35590.91,335.70,333.49,0.60%,-1.23%,93.00%,-0.27%,2.19%,6.15,1185.44,107.39,1.29%,1245712
44,"ACET",609.00,29.00,27.42,2.30%,16.81%,75.60%,7.40%,3.95%,5.90,183.70,21.30,1.43%,146073
45,"ACFC",60.53,15.52,10.62,0.10%,181.16%,51.70%,0.16%,0.10%,0.59,17.09,3.92,0.52%,11765
46,"ACFN",37.76,22.21,20.19,7.20%,25.31%,21.40%,-39.31%,5.26%,3.84,276.32,1.69,-0.59%,101211
47,"ACG",1814.54,242.91,242.88,,,34.50%,7.64%,0.09%,0.43,510.15,7.49,0.27%,375232
48,"ACGL",7320.26,135.11,130.15,1.80%,2.18%,89.60%,-0.92%,0.91%,2.03,582.91,54.55,0.68%,634188
49,"ACH",7477.39,687.26,156.18,,,1.40%,-0.66%,1.14%,10.15,174.76,10.87,-0.09%,76054
50,"ACHC",2943.85,59.81,56.18,2.10%,-8.39%,72.50%,28.96%,8.72%,13.69,357.94,51.14,3.90%,321231
51,"ACHN",1168.59,97.79,97.54,13.04%,-22.32%,91.00%,5.46%,17.63%,2.74,6265.81,11.95,0.00%,3678725
52,"ACI",594.36,212.27,211.10,0.54%,-0.43%,67.50%,-9.48%,19.90%,8.28,5074.20,2.65,-5.36%,11315603
53,"ACIM",,,,,,,,,,12.16,65.12,-0.28%,1
54,"ACIW",2174.36,114.08,112.17,1.30%,19.40%,98.80%,-1.52%,4.74%,9.00,591.54,19.17,0.58%,314695
