"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",19538.41,333.42,332.95,0.30%,-0.99%,86.40%,1.28%,0.96%,1.49,2137.51,59.01,0.70%,1288353
2,"AA",16412.06,1172.29,1170.74,0.20%,47.31%,68.20%,9.12%,6.49%,3.62,20997.88,14.35,2.50%,15845970
3,"AADR",,,,,,,,,,2.46,38.36,0.71%,1171
4,"AAIT",,,,,,,,,0.19,2.65,34.32,1.15%,350
5,"AAL",30543.68,720.20,716.11,0.80%,372.03%,58.30%,65.09%,1.87%,1.31,10214.82,43.88,3.47%,13609286
6,"AAMC",2396.80,2.24,1.58,3.00%,4.67%,74.40%,13.48%,9.15%,7.55,19.10,1098.41,2.66%,14613
7,"AAME",75.54,20.81,4.72,8.70%,,5.10%,2.81%,0.09%,0.41,10.12,3.65,0.55%,4621
8,"AAN",2451.49,72.23,70.05,0.70%,26.84%,0.80%,,8.29%,5.77,1006.54,34.24,0.88%,556779
9,"AAOI",308.90,14.78,13.70,1.10%,18.17%,49.10%,78.79%,4.98%,2.77,245.81,21.12,1.05%,113377
10,"AAON",1178.80,36.62,28.06,21.50%,-1.48%,58.00%,-1.26%,3.67%,8.14,126.50,33.12,2.89%,122011
11,"AAP",9296.02,72.95,72.51,0.60%,-18.75%,95.50%,0.33%,2.63%,2.51,760.08,128.41,0.77%,491682
12,"AAPL",557614.32,861.38,860.63,0.04%,6.82%,62.00%,-2.91%,1.96%,1.70,9915.81,645.57,-0.27%,12394703
13,"AAT",1467.90,41.94,35.83,1.10%,-6.68%,86.10%,2.83%,2.20%,5.16,152.96,34.85,-0.43%,142117
14,"AAU",84.50,62.59,52.88,5.36%,,5.90%,155.95%,0.37%,1.78,111.46,1.32,-2.22%,76974
15,"AAV",1149.07,169.48,167.73,0.25%,,58.00%,3.99%,0.43%,1.56,457.99,6.74,-0.59%,457476
16,"AAWW",947.13,25.23,24.65,2.00%,13.24%,94.30%,7.13%,11.99%,10.65,277.53,37.91,0.99%,215883
17,"AAXJ",,,,,,,,,2.17,470.39,62.74,0.11%,215720
18,"AB",2467.59,96.24,90.81,0.40%,-0.76%,28.60%,-0.88%,2.11%,4.91,390.71,26.00,1.40%,585777
19,"ABAX",937.61,22.25,20.91,6.20%,13.12%,97.20%,8.45%,15.60%,23.71,137.59,43.54,3.32%,445127
20,"ABB",54551.14,2310.51,2291.55,,,6.00%,6.68%,0.25%,2.80,2087.17,23.77,0.68%,1005260
21,"ABBV",87930.87,1590.07,1588.25,0.10%,21.10%,70.40%,0.32%,0.88%,2.45,5722.39,55.10,-0.36%,3406590
22,"ABC",16438.89,225.84,213.91,0.20%,-6.62%,85.60%,-2.99%,3.04%,3.25,2001.44,72.50,-0.40%,2387015
