"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"ABMC","American Bio Medica Corp.","Healthcare","Diagnostic Substances","USA",3.70,,0.13,-23.47%,9212
2,"AETI","American Electric Technologies, Inc","Industrial Goods","Industrial Electrical Equipment","USA",74.04,20.56,7.46,-19.35%,446491
3,"ALSE","Alseres Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",0.92,,0.03,-25.00%,6094
4,"BXDB","Barclays Short B Lvgd Inv S&P 500 TR ETN","Financial","Exchange Traded Fund","USA",,,12.23,-21.35%,16612
5,"GSE","GSE Holdings Inc.","Basic Materials","Synthetics","USA",10.70,,0.42,-20.75%,1729716
6,"LBTYA","Liberty Global Inc.","Services","CATV Systems","USA",33804.61,,43.32,-48.99%,5664635
7,"PWO","PowerShares Dynamic OTC","Financial","Exchange Traded Fund","USA",,,49.66,-30.84%,2862
8,"RINO","RINO International Corporation","Industrial Goods","Pollution & Treatment Controls","China",0.57,0.01,0.01,-50.00%,615
9,"RSH","RadioShack Corp.","Services","Electronics Stores","USA",274.72,,2.25,-17.28%,18423958
10,"ZIPR","zipRealty Inc.","Financial","Real Estate Development","USA",100.92,,4.06,-15.06%,352031
