"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",14107.80,335.90,334.52,0.30%,-44.84%,85.50%,0.62%,0.72%,0.97,2483.84,42.08,0.19%,752719
2,"AA",17832.63,1222.25,1219.63,0.30%,-29.22%,66.30%,-0.82%,2.48%,1.53,19825.40,14.33,-1.78%,9551886
3,"AAAP",,,,,,,,,,,,,0
4,"AAC",688.47,21.08,13.14,42.60%,0.00%,29.50%,,5.39%,6.97,101.59,32.17,-1.50%,89598
5,"AADR",,,,,,,,,,1.76,38.74,-0.18%,1627
6,"AAIT",,,,,,,,,0.11,1.16,35.53,0.00%,0
7,"AAL",34101.02,696.65,693.09,0.55%,-0.17%,73.50%,1.90%,1.89%,1.01,12938.23,47.90,-2.15%,3960619
8,"AAMC",445.99,2.19,1.54,3.40%,144.54%,75.40%,6.31%,12.27%,10.44,18.12,203.61,-0.02%,759
9,"AAME",81.08,20.63,4.55,6.20%,0.00%,5.10%,3.34%,0.04%,0.58,3.12,3.98,1.27%,876
10,"AAN",2065.68,72.48,72.47,0.60%,0.00%,,1.18%,4.30%,4.93,632.23,28.19,-1.09%,175193
11,"AAOI",190.88,14.82,13.79,1.40%,-4.50%,57.60%,-3.22%,12.29%,6.43,263.42,12.86,-0.16%,173072
12,"AAON",1214.14,54.47,41.64,20.60%,0.00%,59.00%,-3.49%,2.60%,7.73,139.88,21.95,-1.54%,42305
13,"AAP",11021.15,73.07,71.33,0.60%,-19.35%,97.20%,1.45%,5.25%,4.22,886.83,152.00,0.78%,302932
14,"AAPL",748713.33,5824.75,5821.23,0.05%,-33.50%,61.30%,-1.69%,1.05%,1.08,56727.98,126.40,-1.67%,39221673
15,"AAT",1806.85,43.57,37.25,1.00%,,99.30%,0.38%,1.41%,3.37,156.03,41.85,0.92%,73932
16,"AAU",69.63,66.31,56.73,5.36%,0.00%,5.90%,135.36%,0.13%,0.31,238.83,1.05,-0.01%,73341
17,"AAV",925.09,169.12,167.93,0.25%,0.00%,58.00%,4.00%,0.41%,3.33,204.62,5.38,-1.65%,44940
18,"AAVL",909.39,24.84,17.65,15.60%,-9.14%,64.00%,9.18%,7.17%,3.70,341.91,37.67,2.90%,188472
19,"AAWW",1143.24,24.81,24.26,1.30%,-19.28%,99.70%,-1.99%,7.03%,7.03,242.65,46.58,1.09%,87892
20,"AAXJ",,,,,,,,,1.96,1277.01,63.10,-0.27%,372826
21,"AB",2871.66,100.76,95.18,0.30%,-1.63%,29.20%,2.57%,0.37%,0.95,372.86,28.78,0.98%,164000
22,"ABAC",48.40,33.15,16.90,26.00%,0.00%,0.70%,20.83%,0.05%,1.12,7.93,1.46,0.00%,8981
23,"ABAX",1399.96,22.54,21.29,3.30%,-5.52%,,3.85%,17.97%,18.52,206.53,62.20,0.14%,103582
24,"ABB",49100.82,2322.65,2292.15,,,5.00%,4.65%,0.16%,1.75,2096.77,21.02,-0.57%,554480
25,"ABBV",96063.75,1593.89,1572.71,0.10%,-3.21%,72.70%,0.27%,0.91%,1.47,9692.41,57.10,-5.26%,34595847
26,"ABC",22724.21,219.60,218.47,0.30%,-35.84%,86.90%,-0.04%,3.50%,4.20,1820.81,103.48,0.00%,444798
27,"ABCB",716.39,28.16,26.82,3.90%,-1.71%,64.10%,1.85%,3.17%,9.32,91.19,25.63,0.75%,31551
28,"ABCD",123.05,44.91,12.43,72.10%,0.02%,10.60%,-0.15%,0.15%,0.71,26.27,2.83,3.28%,43440
29,"ABCO",2303.51,42.88,42.69,0.30%,-51.63%,92.30%,1.49%,6.79%,6.56,441.27,53.17,-1.02%,118304
30,"ABCW",318.59,9.34,2.17,21.38%,0.00%,,,5.14%,4.42,25.25,34.00,-0.32%,3093
31,"ABDC",,,,,,,,,0.09,52.20,13.58,-0.80%,12330
32,"ABEV",96712.00,15700.00,5990.00,,,,,0.95%,4.51,12594.03,6.08,-1.30%,10229195
33,"ABG",2112.87,27.54,27.04,1.40%,-7.22%,99.40%,-4.69%,5.25%,3.90,364.28,78.52,2.35%,287149
34,"ABGB",26864.00,1600.00,994.76,,,,,0.00%,0.22,193.35,17.34,3.28%,23382
35,"ABIO",16.28,21.14,19.28,3.60%,-33.23%,18.60%,42.77%,5.14%,2.43,408.29,0.77,0.01%,232429
36,"ABM",1641.49,55.89,50.60,2.00%,-18.41%,85.20%,-0.27%,1.63%,3.79,217.67,29.66,0.99%,117201
37,"ABMD",2517.58,41.11,40.46,2.00%,-31.07%,,-10.31%,9.97%,8.47,476.34,61.52,0.46%,134280
38,"ABR",364.39,50.47,42.04,0.20%,-4.27%,60.30%,-10.20%,0.26%,0.90,120.29,7.23,0.14%,64593
39,"ABT",70787.19,1505.79,1502.34,0.20%,-16.30%,70.10%,1.22%,0.76%,2.07,5511.07,47.35,0.72%,2628573
40,"ABTL",128.94,8.88,8.75,0.50%,52.81%,54.80%,-3.03%,0.76%,0.73,91.93,14.77,1.72%,211990
41,"ABX",14130.94,1163.04,1161.06,,,72.10%,-2.21%,1.15%,0.70,19015.40,12.25,0.82%,6043538
42,"ABY",2654.62,81.38,40.54,,,37.80%,4.56%,6.13%,3.35,740.82,33.30,2.08%,171313
43,"ACAD",3820.48,100.17,99.92,0.10%,-76.78%,96.50%,1.33%,16.43%,12.36,1328.23,39.07,2.44%,1341069
44,"ACAS",3971.47,266.90,266.31,1.00%,-23.92%,71.80%,4.86%,1.29%,1.93,1777.07,14.90,0.14%,1379515
45,"ACAT",488.99,12.95,12.71,1.70%,-0.68%,90.40%,2.46%,6.68%,3.96,214.21,37.73,-0.08%,64242
46,"ACC",4590.81,112.19,111.50,0.50%,-1.44%,,5.97%,0.95%,1.04,1016.75,41.24,0.78%,377036
47,"ACCO",836.79,112.17,110.50,1.10%,-3.55%,92.20%,-3.79%,8.59%,9.92,957.28,7.53,0.94%,472960
48,"ACE",37353.92,331.74,329.62,0.60%,-7.06%,92.30%,-0.84%,1.14%,2.84,1324.69,113.06,0.41%,425219
49,"ACET",608.11,29.11,28.44,2.40%,-7.33%,79.00%,4.21%,3.94%,8.16,137.28,20.94,0.24%,132975
50,"ACFC",61.73,15.51,10.92,0.10%,23.98%,54.50%,4.56%,0.96%,7.85,13.31,4.01,0.77%,4939
51,"ACFN",18.84,26.53,24.11,1.40%,68.51%,14.80%,10.93%,2.90%,4.33,161.57,0.66,-7.04%,22913
52,"ACG",1836.40,242.91,242.87,,,33.70%,-8.83%,0.05%,0.15,782.94,7.54,-0.26%,363632
53,"ACGL",7662.68,129.11,122.66,1.20%,-18.96%,77.00%,-2.58%,0.68%,1.81,460.78,59.82,0.79%,194754
54,"ACH",9972.72,847.30,157.76,,,1.60%,-23.69%,0.53%,6.77,124.35,11.55,-1.87%,33983
55,"ACHC",4328.94,66.00,63.63,1.90%,-14.76%,80.00%,0.92%,5.62%,10.21,350.67,66.31,1.10%,375656
56,"ACHN",1305.47,112.25,112.00,44.11%,-8.47%,88.20%,8.79%,13.68%,2.20,6958.61,10.85,-6.71%,9562687
57,"ACI",244.13,212.29,210.97,0.20%,5.35%,61.30%,-2.95%,26.96%,10.86,5234.57,1.11,-3.48%,1919009
58,"ACIM",,,,,,,,,,5.73,66.85,1.18%,131
59,"ACIW",2319.92,115.88,113.61,1.60%,-26.91%,98.50%,2.11%,5.54%,11.06,568.53,20.17,0.75%,190730
60,"ACLS",315.59,112.71,110.83,0.30%,-47.53%,69.80%,5.18%,1.91%,4.25,498.36,2.76,-1.43%,213597
61,"ACM",4672.17,155.48,153.29,0.60%,-17.65%,87.70%,41.97%,3.63%,3.26,1708.79,29.48,-1.90%,741006
62,"ACN",60409.70,664.50,471.63,0.30%,-12.74%,82.50%,0.11%,3.50%,6.28,2629.15,91.76,0.93%,1730989
63,"ACNB",121.94,6.01,5.87,2.10%,2.19%,9.70%,10.84%,0.27%,6.39,2.46,20.60,1.53%,1645
64,"ACOR",1499.29,41.95,41.85,1.80%,-28.61%,,-1.06%,15.68%,8.82,743.84,35.39,-0.98%,257717
65,"ACPW",52.62,23.08,20.67,0.90%,106.36%,47.40%,6.02%,0.50%,1.30,80.15,2.37,3.95%,79377
66,"ACRE",347.33,28.61,25.99,11.13%,0.00%,71.00%,0.14%,2.07%,4.60,117.03,11.91,-1.89%,121756
67,"ACRX",400.84,44.00,43.26,35.67%,0.00%,81.50%,1.59%,20.80%,24.46,367.90,9.05,-0.66%,284180
68,"ACSF",,,,,,,,,0.55,46.34,13.30,0.15%,5605
69,"ACST",53.13,106.26,50.57,,,,,0.13%,0.40,160.40,0.53,6.00%,49730
70,"ACT",82780.02,279.53,265.19,0.10%,0.00%,95.50%,7.63%,8.39%,7.84,2837.88,294.40,-0.59%,1196302
71,"ACTA",620.87,40.58,33.41,10.00%,0.00%,82.30%,-1.57%,3.52%,10.88,108.00,15.29,-0.07%,16777
72,"ACTG",601.44,50.12,48.60,2.20%,-4.45%,98.70%,-3.15%,16.87%,13.56,604.59,11.91,-0.75%,598884
73,"ACTS",96.41,59.15,55.74,5.61%,0.00%,6.40%,-14.05%,0.02%,0.37,28.37,1.59,-2.45%,19500
74,"ACU",62.51,3.29,2.86,11.00%,-8.33%,42.90%,7.46%,0.11%,0.45,7.17,19.00,0.00%,4237
75,"ACUR",36.13,48.82,47.73,0.40%,-46.69%,48.30%,0.28%,1.27%,3.55,170.78,0.76,2.78%,61349
76,"ACW",239.08,47.72,47.24,0.20%,-73.69%,83.10%,2.38%,1.69%,5.57,142.96,4.88,-2.59%,139056
77,"ACWI",,,,,,,,,0.26,2312.84,60.57,0.03%,1437903
78,"ACWV",,,,,,,,,,160.02,71.70,0.21%,20628
79,"ACWX",,,,,,,,,1.55,806.58,44.82,0.02%,85388
80,"ACXM",1513.14,77.28,76.31,1.10%,-18.81%,96.20%,-0.43%,3.24%,4.80,514.44,19.56,-0.10%,273447
81,"ACY",20.58,1.61,1.12,2.30%,0.00%,25.00%,0.71%,0.21%,0.47,5.00,12.29,-3.83%,18379
82,"ADAT",27.18,41.81,40.19,2.90%,0.00%,37.80%,34.55%,0.65%,4.81,54.23,0.60,-7.69%,51040
