"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",18957.69,333.00,331.73,0.30%,4.94%,85.20%,1.13%,0.83%,1.03,2697.36,56.71,-0.39%,2482793
2,"AA",12597.02,1073.00,1076.05,0.20%,54.72%,68.00%,12.49%,12.02%,4.83,26757.49,11.62,-1.02%,18399384
3,"AADR",,,,,,,,,,4.15,37.75,-1.85%,1026
4,"AAIT",,,,,,,,,0.83,2.65,32.63,-1.57%,4252
5,"AAL",8533.12,231.06,751.64,0.70%,,33.40%,,7.56%,4.30,13220.28,36.10,-2.25%,9443536
6,"AAMC",1823.58,2.35,1.71,2.50%,3.52%,62.80%,8.84%,4.79%,3.74,21.91,769.59,-0.70%,9684
7,"AAME",83.92,21.30,5.14,8.50%,-1.47%,4.90%,1.95%,0.25%,1.16,11.16,3.91,-0.76%,3641
8,"AAN",2311.57,75.22,58.18,0.60%,-7.39%,0.80%,,14.74%,6.41,1337.27,30.50,-0.75%,1083327
9,"AAOI",298.21,12.60,11.43,1.50%,,31.70%,78.81%,1.44%,1.63,100.61,25.11,6.13%,265307
10,"AAON",1097.85,36.74,28.06,0.30%,-12.68%,58.30%,0.04%,3.42%,7.68,124.79,29.05,-2.78%,193386
11,"AAP",9266.84,72.76,72.54,0.60%,-19.98%,95.20%,-1.37%,2.49%,1.95,924.70,126.28,-0.85%,775175
12,"AAPL",471548.92,896.07,890.69,0.04%,8.47%,61.80%,0.13%,2.96%,2.08,12685.53,527.76,0.29%,8484426
13,"AAT",1317.48,39.84,34.39,1.00%,-21.33%,86.10%,-0.47%,2.01%,3.79,182.25,33.18,0.33%,115284
14,"AAU",97.96,61.23,52.88,5.36%,,5.90%,165.15%,0.86%,2.96,154.19,1.67,4.37%,109432
15,"AAV",548.88,134.20,166.87,0.25%,,58.00%,5.10%,0.15%,1.99,129.10,4.07,-0.49%,137935
16,"AAWW",754.43,25.04,24.46,1.50%,17.52%,96.80%,-2.80%,10.55%,6.39,403.86,30.15,0.07%,317950
17,"AAXJ",,,,,,,,,0.66,764.74,57.63,-0.89%,870136
18,"AB",2234.49,92.26,94.60,0.30%,204.90%,28.80%,-4.69%,2.25%,5.37,396.22,23.79,-1.78%,359162
19,"ABAX",845.18,22.27,21.04,2.50%,-2.11%,97.90%,0.47%,14.63%,15.64,196.75,37.70,-0.66%,107764
20,"ABB",58527.56,2297.00,2295.97,,,3.60%,-1.91%,0.20%,2.66,1747.19,24.95,-2.08%,1404947
21,"ABBV",81048.72,1592.00,1586.86,0.10%,32.12%,69.40%,1.30%,0.73%,1.66,6960.55,50.09,-1.61%,6810667
22,"ABC",15624.29,230.28,226.31,0.20%,-2.13%,87.30%,-1.71%,2.86%,3.75,1725.76,67.50,-0.52%,1387161
23,"ABCB",505.40,24.02,21.75,2.90%,9.08%,66.40%,-3.91%,2.21%,5.50,87.48,20.66,-1.81%,81416
24,"ABCD",95.13,47.56,11.39,71.14%,-2.66%,15.30%,-17.57%,0.08%,0.32,28.07,1.96,-2.00%,21898
25,"ABCO",2310.92,36.06,35.98,0.60%,14.26%,96.80%,1.38%,7.84%,11.74,240.23,64.20,0.19%,190619
26,"ABFS",857.64,25.79,24.30,3.40%,14.80%,95.90%,-0.76%,7.24%,4.27,412.67,32.82,-1.32%,248413
27,"ABG",1550.62,30.50,30.07,1.70%,-12.04%,98.10%,-0.88%,3.55%,3.64,292.60,50.78,-0.12%,352009
28,"ABIO",20.37,10.83,13.07,2.60%,30.72%,22.40%,-2.18%,24.08%,2.05,1532.27,1.85,-1.60%,416891
29,"ABM",1561.88,55.33,50.69,1.80%,10.30%,83.80%,2.72%,2.26%,5.27,217.52,28.23,0.00%,184349
30,"ABMC",2.61,21.74,18.70,14.00%,,12.00%,-11.83%,0.03%,0.42,13.80,0.17,41.67%,128503
31,"ABMD",1116.10,39.59,39.38,1.90%,-0.53%,98.00%,0.28%,11.88%,12.73,367.66,27.73,-1.63%,364188
32,"ABR",337.58,49.21,37.49,0.50%,-10.87%,58.60%,-0.87%,0.35%,1.18,110.99,6.88,0.29%,69821
33,"ABT",61694.52,1550.89,1540.07,0.20%,15.02%,69.70%,1.90%,0.77%,1.61,7381.38,39.33,-1.13%,10989799
