"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",18535.92,333.26,332.64,0.30%,2.78%,85.10%,-0.48%,0.72%,1.33,1786.06,57.58,3.52%,5575006
2,"AA",19091.67,1176.32,1174.76,0.20%,1.60%,67.40%,-0.37%,5.28%,4.01,15478.58,16.11,-0.74%,11193921
3,"AADR",,,,,,,,,,5.74,37.90,0.00%,0
4,"AAIT",,,,,,,,,0.49,3.82,35.47,1.52%,734
5,"AAL",28498.31,720.20,715.78,0.70%,7.97%,61.10%,4.96%,2.73%,1.56,12510.20,39.19,-0.96%,9797734
6,"AAMC",1215.16,2.24,1.56,3.60%,11.01%,76.80%,3.43%,13.78%,10.89,19.74,571.28,5.31%,6051
7,"AAME",88.15,20.79,4.72,8.70%,,4.90%,1.80%,0.06%,0.24,11.21,4.16,-1.89%,17705
8,"AAN",1874.28,72.31,71.92,0.70%,24.93%,0.80%,,6.89%,6.75,734.10,25.00,-3.55%,776002
9,"AAOI",266.66,14.79,13.70,1.10%,1.24%,55.00%,10.91%,8.51%,5.09,228.98,18.42,2.16%,282636
10,"AAON",1017.69,55.01,42.18,21.50%,-1.47%,57.00%,-1.64%,2.48%,6.16,169.46,18.54,0.22%,145731
11,"AAP",9600.81,72.96,72.51,0.60%,-19.20%,96.00%,0.88%,2.90%,2.69,783.02,131.47,-0.09%,1352420
12,"AAPL",583817.33,5987.87,5982.23,0.04%,1.74%,62.10%,-0.04%,1.73%,1.91,54183.53,97.98,0.49%,48546136
13,"AAT",1504.06,42.62,36.51,1.10%,28.16%,86.10%,1.43%,2.06%,4.57,164.35,34.79,-1.42%,264028
14,"AAU",98.65,64.48,52.93,5.36%,,5.90%,144.76%,0.22%,0.75,157.57,1.49,-2.61%,71490
15,"AAV",908.36,169.47,167.64,0.25%,,58.00%,3.99%,0.20%,0.84,395.55,5.65,5.41%,901307
16,"AAWW",839.64,25.26,24.68,2.20%,11.43%,94.30%,0.66%,9.55%,10.16,232.11,32.95,-0.87%,186635
17,"AAXJ",,,,,,,,,2.23,482.44,65.44,-0.27%,595591
18,"AB",2474.46,96.81,91.78,0.20%,19.06%,28.60%,0.61%,1.16%,3.39,312.65,25.50,-0.23%,119217
19,"ABAX",1027.77,22.46,21.15,6.00%,8.71%,97.20%,-0.70%,14.87%,18.21,172.77,45.44,-0.70%,252962
20,"ABB",51779.48,2286.07,2291.83,,,3.90%,-2.02%,0.16%,2.23,1688.84,22.62,-0.13%,1214955
21,"ABBV",86287.28,1592.31,1574.30,0.10%,36.53%,79.40%,14.01%,0.97%,1.59,9646.36,53.90,-0.54%,10092214
22,"ABC",17192.00,224.38,213.91,0.20%,-3.44%,85.30%,-0.41%,3.26%,4.24,1643.00,76.33,-0.38%,1538173
23,"ABCB",594.97,26.74,22.47,2.20%,3.16%,63.90%,-3.33%,3.37%,10.71,70.72,22.34,0.40%,115324
24,"ABCD",80.80,44.89,13.13,0.10%,-2.77%,11.40%,0.12%,0.08%,0.40,25.88,1.86,3.33%,13670
25,"ABCO",1828.43,36.30,35.98,0.80%,73.48%,96.80%,0.31%,9.21%,13.05,253.86,49.28,-2.16%,349456
26,"ABG",2136.24,30.34,29.81,1.00%,-25.89%,99.40%,-1.03%,4.36%,5.34,243.51,69.20,-1.72%,201359
27,"ABIO",28.36,21.01,17.44,2.60%,29.67%,12.30%,-0.08%,17.17%,14.63,204.76,1.35,0.00%,82352
28,"ABM",1434.72,56.00,50.63,1.80%,2.23%,86.50%,-0.29%,2.21%,5.65,198.22,25.56,-0.23%,174178
29,"ABMD",1016.76,40.46,39.83,3.00%,2.53%,99.70%,8.42%,20.22%,28.65,281.19,24.88,-0.99%,276166
30,"ABR",348.24,50.47,38.64,3.30%,14.27%,58.10%,0.53%,0.14%,0.46,115.95,6.91,0.14%,78649
31,"ABT",63651.62,1503.70,1500.54,0.20%,7.89%,68.90%,-0.39%,0.61%,1.74,5284.28,42.06,-0.64%,5021002
32,"ABTL",77.30,9.03,8.90,8.62%,0.43%,65.30%,5.70%,1.24%,0.76,144.75,8.54,-0.23%,68229
33,"ABX",22367.92,1169.87,1161.30,,,72.10%,-2.20%,1.30%,1.63,9258.87,18.95,-0.89%,6101894
34,"ABY",3072.89,83.73,83.73,,,6.40%,,0.22%,0.22,841.13,36.66,-0.11%,97783
35,"ACAD",2277.18,99.44,99.20,0.10%,21.03%,92.60%,0.49%,15.77%,14.72,1062.31,22.59,-1.35%,970808
36,"ACAS",4034.61,263.70,258.41,1.80%,9.96%,66.30%,-2.04%,1.08%,0.98,2833.30,15.36,0.39%,3966202
37,"ACAT",481.66,12.92,12.78,2.10%,19.88%,95.70%,-1.62%,8.59%,4.21,260.89,36.82,-1.23%,141234
38,"ACC",4018.05,104.91,104.30,0.60%,-6.12%,99.00%,0.14%,1.34%,2.53,553.09,38.23,-0.18%,642539
