"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",18317.54,331.00,328.04,0.30%,14.53%,84.80%,-0.74%,0.92%,1.11,2720.26,54.84,-0.90%,2346820
2,"AA",10229.20,1070.00,1068.50,0.07%,10.31%,61.00%,4.52%,11.39%,4.53,26830.96,9.34,-2.30%,17135798
3,"AADR",,,,,,,,,,7.31,36.80,-0.30%,224
4,"AAIT",,,,,,,,,0.03,1.97,31.24,-1.08%,2553
5,"AAMC",2303.82,2.35,,46.34%,0.02%,15.30%,11.76%,,5.01,6.15,991.64,1.15%,23224
6,"AAME",86.05,21.30,5.14,75.13%,,4.80%,-4.93%,0.23%,1.57,7.63,4.04,0.00%,8014
7,"AAN",2195.51,76.10,67.11,0.50%,-5.47%,99.70%,3.50%,7.59%,6.33,804.53,28.55,-1.04%,612923
8,"AAOI",196.50,12.60,11.46,1.40%,,17.70%,,0.22%,0.27,95.30,15.81,1.41%,127916
9,"AAON",1100.06,36.74,28.06,0.30%,-9.82%,58.40%,2.09%,3.56%,11.03,90.63,29.14,-2.67%,102530
10,"AAP",7962.16,72.75,72.25,0.70%,-3.41%,96.30%,0.09%,3.62%,3.11,841.66,107.05,-2.19%,1046646
11,"AAPL",511347.68,904.16,899.28,0.04%,33.13%,61.10%,-1.66%,2.16%,1.58,12290.54,561.36,-0.74%,12784432
12,"AAT",1258.22,39.82,34.34,0.70%,1.83%,86.10%,19.89%,2.38%,3.13,261.21,31.04,-1.77%,157242
13,"AAU",68.46,60.05,52.98,5.36%,,5.90%,174.02%,0.95%,3.70,136.29,1.10,-3.51%,89007
14,"AAV",727.41,168.38,167.07,0.25%,,58.00%,4.02%,0.14%,1.59,151.80,4.17,-3.47%,172594
15,"AAWW",936.37,25.12,24.52,0.80%,2.55%,99.80%,-2.70%,4.65%,3.69,308.99,36.75,-1.40%,267410
16,"AAXJ",2061.12,33.80,33.80,,,,,0.75%,0.37,676.51,59.71,-2.08%,567898
17,"AB",2066.58,92.26,86.69,0.40%,-16.89%,32.00%,-7.29%,2.23%,4.89,396.00,21.74,-2.95%,509441
18,"ABAX",800.79,22.31,21.08,4.20%,-5.26%,97.40%,-2.90%,9.30%,11.35,172.73,35.37,-1.48%,90661
19,"ABB",57700.64,2297.00,2295.97,,,3.60%,0.50%,0.20%,3.67,1270.88,24.87,-1.00%,579147
20,"ABBV",82902.60,1590.00,1589.52,0.06%,1.38%,68.10%,1.27%,0.80%,2.44,5199.40,52.67,1.02%,10768262
21,"ABC",16078.43,230.45,229.57,0.20%,29.14%,88.80%,-0.51%,2.64%,4.32,1400.62,68.80,-1.39%,1977043
22,"ABCB",480.41,23.90,22.99,1.80%,0.94%,69.20%,-0.54%,2.34%,5.53,97.16,20.03,-0.35%,65802
23,"ABCD",73.40,47.36,15.11,0.10%,26.77%,18.00%,-3.38%,0.12%,0.81,23.28,1.55,0.00%,22227
24,"ABCO",2241.25,35.88,35.85,0.40%,-5.90%,96.80%,1.04%,6.69%,13.46,178.11,61.25,-1.94%,151171
25,"ABFS",848.29,25.74,24.30,3.40%,12.18%,96.60%,8.29%,13.12%,6.24,510.83,32.22,-2.25%,423226
26,"ABG",1601.01,30.70,30.28,1.20%,-34.84%,98.50%,-3.66%,4.27%,3.94,328.47,51.96,-0.36%,223225
27,"ABIO",16.14,10.83,12.88,15.40%,19.74%,6.00%,-48.78%,11.07%,1.11,1280.81,1.52,2.01%,1924193
28,"ABM",1472.11,54.95,49.82,1.70%,5.06%,82.60%,-1.04%,1.49%,3.49,213.01,27.05,0.97%,348059
29,"ABMC",2.39,21.74,18.70,14.00%,,12.00%,-11.83%,0.03%,0.37,15.87,0.13,18.18%,6855
30,"ABMD",1075.72,39.26,39.02,2.90%,2.40%,98.70%,0.77%,12.41%,10.99,440.68,26.60,-2.92%,563919
31,"ABR",285.85,43.11,38.30,0.20%,-8.49%,59.10%,24.95%,0.51%,0.79,245.56,6.52,-1.66%,117484
32,"ABT",57587.41,1551.80,1543.14,0.10%,0.91%,68.30%,0.33%,1.01%,2.09,7434.19,36.58,-1.43%,6174574
33,"ABTL",101.77,8.87,8.78,8.62%,-44.31%,49.90%,5.99%,0.57%,0.32,158.12,11.58,0.87%,80137
34,"ABX",16886.87,1001.00,1161.43,,,73.90%,3.15%,1.72%,1.12,17779.98,16.38,-2.90%,15883010
35,"ACAD",2112.29,89.50,90.65,0.10%,-20.44%,88.20%,-3.82%,10.91%,3.93,2516.52,22.29,-5.55%,1399039
36,"ACAS",4311.83,286.50,267.05,0.60%,-3.48%,61.20%,-3.77%,0.76%,1.00,2016.78,14.84,-1.40%,1953671
37,"ACAT",742.27,13.38,13.27,1.60%,-15.08%,88.00%,-3.23%,4.06%,4.66,115.73,54.23,-2.25%,117863
38,"ACC",3434.72,104.78,104.27,0.30%,5.36%,99.00%,-0.57%,2.77%,3.24,890.32,32.32,-1.40%,853386
39,"ACCL",498.71,55.66,55.13,0.92%,-17.68%,89.90%,-0.01%,1.49%,6.63,123.55,8.93,-0.33%,80308
40,"ACCO",695.23,113.60,112.50,0.40%,-15.76%,,0.04%,14.16%,19.57,813.92,6.01,-1.80%,411465
41,"ACCU",,,,,,,,,,17.74,27.82,-1.14%,32740
42,"ACE",34515.01,340.89,338.12,0.10%,7.24%,93.60%,0.78%,1.18%,3.37,1185.70,99.90,-1.33%,1318129
43,"ACET",623.14,27.76,26.63,2.40%,38.16%,66.30%,-1.02%,1.30%,1.31,265.42,21.97,-2.14%,250592
44,"ACFC",9.87,2.50,24.12,34.25%,,1.50%,2.74%,0.06%,0.34,42.67,3.90,-1.02%,117664
45,"ACFN",63.32,18.09,20.47,6.90%,16.09%,42.00%,-6.47%,12.70%,7.90,329.22,3.42,-2.29%,238534
46,"ACG",1707.67,242.91,242.91,0.10%,359.09%,25.10%,18.39%,0.09%,0.25,905.61,7.06,0.43%,1087405
47,"ACGL",7621.45,131.50,127.98,0.90%,-4.29%,92.50%,-2.76%,2.17%,8.05,345.67,57.38,-1.00%,214656
48,"ACH",4906.69,540.98,156.18,,,2.10%,0.19%,1.95%,31.95,95.41,8.58,-5.40%,610024
49,"ACHC",2285.83,50.04,46.86,0.50%,-62.61%,72.50%,0.50%,11.38%,21.10,252.71,44.69,-2.17%,315429
50,"ACHN",313.14,96.65,96.45,0.20%,-0.71%,94.70%,-5.87%,18.55%,5.60,3192.82,3.02,-6.79%,1953577
51,"ACI",943.89,212.11,211.11,0.54%,1.78%,62.30%,-5.94%,22.32%,5.16,9126.98,4.31,-3.15%,8881756
52,"ACIM",,,,,,,,,,2.07,63.81,0.04%,4121
53,"ACIW",2464.09,39.13,38.15,0.80%,-26.35%,98.90%,2.73%,7.60%,10.15,285.70,61.80,-1.87%,228690
54,"ACLS",235.60,109.07,107.94,1.40%,2.07%,50.10%,-3.73%,1.27%,2.11,652.94,2.11,-2.31%,505583
55,"ACM",2801.58,98.03,85.16,0.90%,-41.39%,72.70%,1.61%,1.05%,1.47,607.85,27.73,-2.97%,797453
56,"ACMP",9143.88,178.04,188.90,31.43%,84.03%,74.50%,38.50%,0.51%,2.25,426.65,50.87,-0.95%,370286
57,"ACN",48435.54,642.30,635.92,0.30%,9.30%,81.40%,-2.50%,2.23%,4.44,3185.05,74.40,-1.34%,2996544
58,"ACNB",107.38,5.97,5.78,1.70%,0.99%,6.90%,5.91%,0.06%,0.96,3.67,17.90,-0.44%,2960
59,"ACO",988.00,32.50,24.82,6.30%,-4.92%,71.00%,-1.13%,6.55%,16.92,96.09,29.93,-1.55%,121218
60,"ACOR",1247.75,40.32,40.53,1.80%,16.73%,86.70%,2.34%,6.61%,7.73,346.72,29.65,-4.20%,398143
61,"ACPW",55.96,19.30,18.10,0.80%,-22.57%,44.40%,-13.20%,2.12%,4.18,91.67,2.89,-0.34%,80345
62,"ACRE",130.76,10.22,28.72,1.20%,,53.00%,62.67%,3.46%,3.36,295.67,12.98,1.41%,517981
63,"ACRX",339.16,41.46,42.41,0.10%,13.46%,82.70%,20.66%,10.84%,6.21,739.87,7.88,-3.67%,565303
64,"ACST",100.12,85.57,30.60,,,,,0.55%,1.88,89.67,1.19,1.70%,370627
65,"ACT",21670.38,132.50,173.04,0.40%,-35.13%,69.10%,1.48%,1.19%,1.38,1493.63,160.38,-1.94%,1297423
66,"ACTG",623.46,48.33,48.71,2.10%,3.26%,93.10%,5.74%,14.18%,9.03,764.50,12.68,-1.71%,1390849
67,"ACTS",182.07,68.71,65.49,5.61%,,5.20%,-1.35%,0.03%,0.33,57.74,2.62,-1.13%,35297
68,"ACU",48.86,3.19,2.75,11.00%,2.93%,38.10%,13.13%,0.03%,0.18,4.79,15.25,-0.46%,4163
69,"ACUR",79.25,47.46,47.79,0.10%,-96.32%,64.20%,-2.04%,1.69%,1.80,448.93,1.62,-2.99%,306707
70,"ACW",165.13,47.59,47.01,26.43%,55.83%,76.60%,-2.89%,5.77%,6.76,400.96,3.42,-1.44%,194292
71,"ACWI",,,,,,,,,0.36,1103.08,55.88,-1.15%,733188
72,"ACWX",,,,,,,,,0.60,327.54,45.35,-1.11%,397789
73,"ACXM",2681.83,73.78,74.63,1.20%,4.48%,91.70%,1.02%,3.01%,4.55,492.91,36.00,-0.96%,544331
74,"ACY",27.71,1.54,1.12,45.74%,,25.10%,6.31%,0.17%,0.33,5.61,17.26,-3.90%,1907
75,"ADAT",57.11,31.21,34.15,0.40%,26.31%,25.70%,-0.62%,0.58%,1.17,169.33,1.67,-8.74%,265209
76,"ADBE",27887.70,504.12,498.06,0.10%,-92.32%,90.80%,-0.51%,1.63%,1.98,4102.09,54.64,-1.23%,3980539
77,"ADC",365.24,12.98,12.48,1.10%,16.28%,68.40%,7.56%,1.51%,1.69,110.96,27.94,-0.68%,152745
78,"ADEP",105.47,10.12,10.78,0.40%,-89.16%,53.60%,-1.36%,1.61%,0.69,249.25,10.31,-1.06%,88543
79,"ADES",558.61,10.08,9.41,6.00%,1.85%,50.30%,3.70%,4.00%,4.09,92.01,54.00,-2.60%,101984
80,"ADGE",78.92,49.02,25.71,11.80%,13.66%,4.80%,-21.04%,0.41%,4.91,21.23,1.57,-2.48%,30146
81,"ADHD",161.76,9.02,6.83,,,15.80%,5.09%,2.78%,2.62,72.63,17.85,-0.50%,129846
82,"ADI",15211.45,311.01,307.97,0.40%,0.81%,87.30%,0.75%,2.41%,3.76,1978.25,48.67,-0.49%,1380262
83,"ADK",58.49,14.73,13.02,19.99%,,21.30%,60.92%,1.22%,5.84,27.12,4.05,2.02%,65525
