"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"AHPI","Allied Healthcare Products Inc.","Healthcare","Medical Appliances & Equipment","USA",14.87,,3.30,78.38%,3815223
2,"ALTI","Altair Nanotechnologies, Inc.","Technology","Diversified Electronics","USA",10.42,,1.07,18.89%,7708
3,"APT","Alpha Pro Tech Ltd.","Healthcare","Medical Appliances & Equipment","Canada",87.85,32.27,7.43,53.51%,38632244
4,"AXGN","AxoGen, Inc.","Healthcare","Medical Appliances & Equipment","USA",47.46,,3.14,15.44%,179585
5,"CVOL","C-Tracks ETN linked to Citi Volatil TR","Financial","Exchange Traded Fund","USA",,,1.63,15.60%,360786
6,"EXAS","Exact Sciences Corporation","Healthcare","Biotechnology","USA",1502.87,,24.60,35.76%,17249404
7,"IBIO","iBio, Inc.","Healthcare","Biotechnology","USA",53.94,,1.47,83.75%,15443057
8,"NSPH","Nanosphere, Inc.","Healthcare","Medical Instruments & Supplies","USA",40.01,,0.65,25.37%,2910825
9,"RBCN","Rubicon Technology, Inc.","Technology","Semiconductor Equipment & Materials","USA",104.94,,4.82,20.20%,5237533
10,"SOXS","Direxion Daily Semicondct Bear 3X ETF","Financial","Exchange Traded Fund","USA",,,26.46,20.60%,680182
11,"TVIX","VelocityShares Daily 2x VIX ST ETN","Financial","Exchange Traded Fund","USA",,,4.12,22.99%,53713568
12,"UVXY","ProShares Ultra VIX Short-Term Futures","Financial","Exchange Traded Fund","USA",,,37.59,22.80%,22776936
13,"WTSL","The Wet Seal, Inc.","Services","Apparel Stores","USA",34.57,,0.50,21.95%,1333603
