"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",20095.01,331.00,330.88,0.30%,4.97%,84.80%,0.14%,0.63%,0.92,2248.51,60.85,0.23%,3003815
2,"AA",12158.71,1070.31,1069.98,,-0.96%,61.80%,1.61%,11.05%,4.51,26235.35,12.13,6.78%,125920880
3,"AADR",,,,,,,,,,4.70,37.54,0.62%,719
4,"AAIT",,,,,,,,,0.85,2.06,31.68,-2.49%,2796
5,"AAL",10086.72,336.00,751.64,0.70%,,0.40%,,10.03%,5.97,12626.35,30.66,2.13%,10566857
6,"AAMC",2772.48,2.35,,46.34%,0.02%,15.30%,11.76%,,5.37,11.52,1177.97,-0.15%,25339
7,"AAME",85.62,21.30,5.14,75.13%,,4.80%,3.06%,0.21%,1.14,9.68,4.03,0.12%,12302
8,"AAN",2043.31,76.10,67.09,0.50%,-4.04%,0.80%,,9.59%,8.30,775.76,27.02,0.63%,1093778
9,"AAOI",181.75,12.60,11.44,0.90%,,19.10%,7.60%,1.17%,1.58,84.89,14.15,-1.87%,14755
10,"AAON",1191.54,36.74,28.06,0.30%,-12.68%,58.30%,0.01%,3.76%,9.68,108.91,33.43,3.08%,116694
11,"AAP",8616.15,72.75,72.23,0.80%,1.39%,96.20%,0.03%,2.56%,2.37,781.19,118.00,-0.37%,813199
12,"AAPL",488852.17,904.16,884.91,0.04%,-4.49%,61.80%,0.00%,1.60%,1.23,11509.34,549.07,1.55%,11646386
13,"AAT",1259.01,39.82,34.33,0.60%,0.28%,86.10%,0.08%,1.63%,3.55,157.17,32.15,1.68%,79967
14,"AAU",92.48,60.05,52.92,5.36%,,5.90%,174.02%,0.84%,3.55,124.43,1.53,-0.65%,228299
15,"AAV",729.10,168.38,167.07,0.25%,,58.00%,4.02%,0.14%,1.56,149.74,4.31,-0.46%,68171
16,"AAWW",955.47,25.12,24.52,12.22%,0.03%,94.30%,1.92%,4.04%,2.60,380.76,39.34,3.44%,909808
