"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",19000.98,333.00,332.41,0.30%,4.94%,85.00%,0.94%,0.83%,0.98,2835.89,55.85,-2.12%,2315033
2,"AA",13058.41,1073.00,1076.05,0.20%,54.72%,67.90%,12.33%,12.02%,4.64,27844.06,11.86,-2.55%,20337256
3,"AADR",,,,,,,,,,4.21,37.99,0.00%,0
4,"AAIT",,,,,,,,,0.83,2.64,31.72,-0.25%,963
5,"AAL",8678.69,231.06,467.30,1.10%,,53.70%,,12.15%,5.02,11303.36,36.74,-2.18%,11720837
6,"AAMC",2017.79,2.35,1.71,2.50%,3.52%,62.00%,7.68%,4.79%,3.52,23.31,857.35,-0.02%,29423
7,"AAME",81.36,21.30,5.14,8.50%,-1.47%,4.90%,1.95%,0.25%,1.09,11.88,3.70,-3.14%,24217
8,"AAN",2365.73,75.22,69.82,0.60%,-7.39%,0.80%,,12.29%,5.90,1453.99,32.08,2.00%,1440762
9,"AAOI",334.22,12.63,11.46,1.60%,,31.70%,78.59%,1.43%,1.50,109.34,26.20,-0.98%,135867
10,"AAON",1075.44,36.74,28.06,0.30%,-12.68%,58.50%,0.29%,3.42%,7.24,132.43,27.37,-6.49%,145013
11,"AAP",9203.54,72.76,72.43,0.60%,-19.98%,95.50%,-1.01%,2.49%,2.04,887.01,124.56,-1.53%,746582
12,"AAPL",480841.18,896.07,890.69,0.04%,6.86%,61.60%,-0.13%,2.96%,2.20,11995.05,530.65,-1.11%,9154615
13,"AAT",1304.33,39.84,34.39,1.00%,-21.33%,86.10%,0.29%,2.01%,3.82,181.14,32.80,0.18%,123883
14,"AAU",96.74,61.23,52.88,5.36%,,5.90%,165.15%,0.86%,2.85,159.96,1.63,3.16%,463310
15,"AAV",523.38,134.20,166.87,0.25%,,58.00%,5.10%,0.15%,1.97,130.49,3.93,0.77%,224106
16,"AAWW",808.76,25.04,24.46,1.50%,18.64%,96.30%,-3.23%,10.55%,6.17,417.90,31.97,-1.02%,191710
17,"AAXJ",,,,,,,,,0.66,766.73,56.59,-1.55%,376480
18,"AB",2228.95,92.26,94.60,0.30%,204.90%,28.90%,-4.10%,2.25%,5.78,368.19,24.30,0.58%,474081
19,"ABAX",866.34,22.27,21.03,2.60%,-1.70%,98.20%,0.77%,14.63%,15.26,201.71,38.43,-1.21%,215429
20,"ABB",58458.65,2297.00,2295.97,,,5.60%,54.44%,0.20%,2.46,1894.63,24.82,-2.48%,1259722
21,"ABBV",82210.88,1592.00,1586.98,0.10%,19.34%,70.10%,2.36%,0.73%,1.74,6634.03,51.32,-0.62%,4825627
22,"ABC",15585.15,230.28,226.31,0.20%,-2.13%,86.90%,-2.20%,2.99%,3.97,1701.27,67.79,0.16%,1896438
23,"ABCB",563.77,24.02,21.75,2.90%,9.08%,66.40%,-3.91%,2.21%,5.02,95.91,23.52,0.21%,94604
24,"ABCD",102.26,47.56,11.22,71.14%,-2.82%,15.30%,-17.57%,0.08%,0.27,33.22,2.11,-1.86%,9201
25,"ABCO",2375.47,36.06,35.92,0.60%,13.06%,96.80%,1.41%,7.85%,11.05,255.20,66.69,1.24%,319334
26,"ABFS",946.86,25.79,24.58,3.30%,15.31%,95.00%,-1.19%,7.16%,4.34,405.59,35.59,-3.08%,443910
27,"ABG",1611.20,30.40,30.18,1.70%,-12.53%,98.10%,-0.92%,3.53%,3.48,306.57,51.48,-2.87%,202200
28,"ABIO",23.40,10.83,12.94,3.40%,30.72%,22.40%,-2.18%,24.31%,2.75,1142.37,2.11,-2.31%,3087386
