"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"API","Advanced Photonix Inc.","Technology","Semiconductor - Integrated Circuits","USA",19.70,,0.53,-15.87%,318183
2,"BLOX","Infoblox Inc.","Services","Business Services","USA",1105.41,,12.96,-36.84%,29998564
3,"DARA","DARA BioSciences, Inc","Healthcare","Biotechnology","USA",13.44,,1.19,-25.62%,8001507
4,"ENVI","Envivio, Inc.","Technology","Communication Equipment","USA",71.13,,2.22,-15.27%,434628
5,"EONC","eOn Communications Corp.","Technology","Telecom Services - Domestic","USA",9.54,,2.80,-15.15%,270524
6,"NEWL","NewLead Holdings Ltd.","Services","Shipping","Greece",0.11,,1.38,-17.37%,21883282
7,"PSUN","Pacific Sunwear of California Inc.","Services","Apparel Stores","USA",205.30,,2.42,-17.69%,3275728
8,"SPLK","Splunk, Inc.","Technology","Application Software","USA",5915.23,,41.86,-16.35%,18980934
9,"UQM","UQM Technologies Inc.","Industrial Goods","Industrial Electrical Equipment","USA",95.01,,1.91,-18.72%,1188503
10,"WH","WSP Holdings Ltd.","Basic Materials","Oil & Gas Equipment & Services","China",43.13,,1.38,-34.60%,266554
