"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"CERE","Ceres, Inc.","Basic Materials","Agricultural Chemicals","USA",32.14,,1.02,-20.31%,10498508
2,"DEER","Deer Consumer Products, Inc.","Consumer Goods","Home Furnishings & Fixtures","China",1.68,0.04,0.04,-20.00%,800
3,"END","Endeavour International Corporation","Basic Materials","Independent Oil & Gas","USA",242.05,,3.93,-23.54%,7036126
4,"HCI","HCI Group, Inc.","Financial","Property & Casualty Insurance","USA",534.31,9.07,40.39,-19.03%,1423589
5,"HPJ","Highpower International, Inc.","Industrial Goods","Industrial Electrical Equipment","China",80.04,97.67,4.80,-18.09%,1182053
6,"IMRS","IMRIS, Inc.","Healthcare","Medical Instruments & Supplies","Canada",131.12,,1.96,-22.22%,2034878
7,"LRY","Liberty Property Trust","Financial","REIT - Office","USA",5397.01,58.73,21.13,-42.89%,0
8,"MCOX","Mecox Lane Limited","Services","Specialty Retail, Other","China",57.14,,3.86,-18.57%,194707
9,"NEWN","New Energy Systems Group","Technology","Diversified Electronics","China",1.18,,0.06,-25.00%,26506
10,"PWO","PowerShares Dynamic OTC","Financial","Exchange Traded Fund","USA",,,49.79,-30.65%,1236
11,"TXIC","Tongxin International, Ltd.","Consumer Goods","Auto Parts","USA",5.92,,0.36,-18.05%,200
12,"USU","USEC Inc.","Basic Materials","Industrial Metals & Minerals","USA",27.24,,4.40,-20.86%,1348977
13,"XOMA","XOMA Corporation","Healthcare","Biotechnology","USA",821.59,,6.82,-27.75%,17186656
