"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"A","Agilent Technologies Inc.","Healthcare","Medical Laboratories & Research","USA",19325.75,27.48,57.64,-0.60%,1438943
2,"AA","Alcoa Inc.","Basic Materials","Aluminum","USA",19233.00,,16.45,0.61%,7583076
3,"AADR","AdvisorShares WCMBNY Mln Fcsd GR ADR ETF","Financial","Exchange Traded Fund","USA",,,38.23,-0.34%,15163
4,"AAIT","iShares MSCI AC Asia Information Tech","Financial","Exchange Traded Fund","USA",,,34.83,0.00%,802
5,"AAL","American Airlines Group Inc.","Services","Major Airlines","USA",28455.10,,39.85,0.86%,5759882
6,"AAMC","Altisource Asset Management Corporation","Financial","Asset Management","USA",1340.98,104.48,620.00,3.57%,24831
7,"AAME","Atlantic American Corp.","Financial","Life Insurance","USA",86.32,16.68,4.15,-0.48%,4109
8,"AAN","Aaron's, Inc.","Services","Rental & Leasing Services","USA",1841.74,20.88,26.13,2.59%,887488
9,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductor - Integrated Circuits","USA",289.64,,19.23,-1.74%,110758
10,"AAON","AAON Inc.","Industrial Goods","General Building Materials","USA",1037.49,29.02,18.57,-1.54%,81249
11,"AAP","Advance Auto Parts Inc.","Services","Auto Parts Stores","USA",9814.35,23.59,135.41,0.69%,407248
12,"AAPL","Apple Inc.","Consumer Goods","Electronic Equipment","USA",602259.98,16.25,101.32,0.74%,43645832
13,"AAT","American Assets Trust, Inc.","Financial","REIT - Retail","USA",1501.08,106.73,35.01,-0.60%,95243
14,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",90.10,,1.43,2.14%,42010
15,"AAV","Advantage Oil & Gas Ltd.","Basic Materials","Oil & Gas Drilling & Exploration","Canada",1012.07,,5.89,-1.67%,308631
16,"AAWW","Atlas Air Worldwide Holdings Inc.","Services","Air Services, Other","USA",861.87,9.43,33.88,-0.70%,120630
17,"AAXJ","iShares MSCI All Country Asia ex Jpn Idx","Financial","Exchange Traded Fund","USA",,,65.71,0.23%,224207
18,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",2617.74,15.36,26.78,-0.96%,441270
19,"ABAX","Abaxis, Inc.","Healthcare","Medical Laboratories & Research","USA",1038.85,66.86,46.32,0.41%,172930
20,"ABB","ABB Ltd.","Industrial Goods","Diversified Machinery","Switzerland",52529.39,20.63,22.73,-0.74%,2546682
21,"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - Major","USA",87514.46,21.22,55.20,0.44%,7827739
