"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",18894.91,333.42,331.92,0.30%,13.76%,85.30%,1.29%,1.18%,1.36,2876.60,56.67,0.00%,0
2,"AA",13852.30,1078.00,1076.56,0.20%,54.33%,67.90%,12.40%,8.07%,2.99,29032.54,12.85,0.00%,0
3,"AADR",,,,,,,,,,3.09,38.40,0.00%,0
4,"AAIT",,,,,,,,,0.25,3.95,32.51,0.00%,0
5,"AAL",17781.02,471.52,467.30,1.10%,340.03%,53.80%,,6.99%,2.91,11240.22,37.71,0.00%,0
6,"AAMC",2636.32,2.37,1.70,2.80%,3.11%,62.00%,7.62%,9.14%,6.08,25.59,1112.37,0.00%,0
7,"AAME",77.54,21.07,5.14,8.50%,,4.90%,1.98%,0.09%,0.47,10.17,3.68,0.00%,0
8,"AAN",2237.14,71.98,69.81,0.60%,-4.21%,0.80%,,12.61%,6.05,1454.89,31.08,0.00%,0
9,"AAOI",345.40,14.22,13.19,1.40%,,28.20%,78.38%,2.81%,2.24,165.47,24.29,0.00%,0
10,"AAON",1046.40,36.69,28.19,20.90%,-2.90%,58.60%,0.42%,3.61%,7.70,132.35,28.52,0.00%,0
11,"AAP",9251.90,72.93,72.43,0.60%,-20.09%,95.60%,-0.96%,2.18%,1.76,896.14,126.86,0.00%,0
12,"AAPL",483949.16,891.99,890.69,0.04%,6.89%,61.70%,0.04%,2.32%,1.81,11401.69,542.55,0.00%,0
13,"AAT",1393.05,40.39,34.34,1.20%,-7.27%,86.10%,0.33%,2.08%,4.30,166.10,34.49,0.00%,0
14,"AAU",93.25,64.31,52.88,5.36%,,5.90%,145.70%,0.78%,2.30,179.25,1.45,0.00%,0
15,"AAV",844.77,168.28,167.57,0.25%,,58.00%,4.02%,0.06%,0.55,191.47,5.02,0.00%,0
16,"AAWW",897.93,25.04,24.47,1.40%,14.35%,96.40%,-3.17%,10.55%,6.41,402.81,35.86,0.00%,0
17,"AAXJ",,,,,,,,,0.65,703.16,59.94,0.00%,0
18,"AB",2449.73,96.03,94.60,0.20%,-0.77%,28.90%,-3.91%,2.56%,6.02,401.85,25.51,0.00%,0
19,"ABAX",882.88,22.25,21.01,2.60%,2.12%,98.50%,1.11%,15.25%,16.24,197.21,39.68,0.00%,0
20,"ABB",60384.07,2315.34,2292.11,,,5.60%,53.72%,0.28%,3.37,1887.64,26.08,0.00%,0
21,"ABBV",85133.31,1596.05,1594.47,0.10%,19.10%,69.90%,2.48%,0.73%,1.75,6653.07,53.34,0.00%,0
22,"ABC",15030.94,229.20,226.31,0.20%,-1.08%,87.00%,-2.05%,2.88%,3.53,1842.36,65.58,0.00%,0
23,"ABCB",601.06,25.17,24.20,2.80%,8.97%,63.10%,-3.93%,2.57%,6.01,103.39,23.88,0.00%,0
24,"ABCD",103.67,44.88,13.08,71.14%,-2.81%,15.30%,-18.43%,0.12%,0.43,35.83,2.31,0.00%,0
25,"ABCO",2361.39,36.14,35.93,0.60%,8.51%,96.80%,1.60%,7.97%,11.39,251.37,65.34,0.00%,0
26,"ABFS",997.55,25.87,24.62,3.30%,15.26%,94.90%,-1.23%,5.59%,3.52,391.52,38.56,0.00%,0
27,"ABG",1773.30,30.84,30.19,1.80%,-8.57%,98.20%,-0.87%,3.62%,3.31,329.82,57.50,0.00%,0
28,"ABIO",40.32,21.00,18.08,2.60%,21.30%,16.90%,278.76%,20.33%,3.06,1201.40,1.92,0.00%,0
29,"ABM",1607.65,55.86,50.48,1.80%,5.68%,83.50%,2.47%,2.38%,5.59,215.12,28.78,0.00%,0
30,"ABMC",2.39,21.74,18.70,14.00%,,12.00%,-11.83%,0.03%,0.35,16.63,0.11,0.00%,0
31,"ABMD",1035.32,39.82,39.37,2.10%,1.21%,98.50%,0.78%,10.97%,9.27,465.84,26.00,0.00%,0
32,"ABR",342.51,49.14,37.49,0.50%,-9.90%,58.60%,-0.87%,0.40%,1.13,132.11,6.97,0.00%,0
33,"ABT",59531.64,1543.07,1540.10,0.20%,4.82%,69.60%,1.75%,1.10%,2.02,8393.48,38.58,0.00%,0
34,"ABTL",134.45,8.91,8.77,8.62%,-44.18%,53.00%,-2.54%,2.12%,0.58,321.07,15.09,0.00%,0
35,"ABX",21745.37,1167.85,1161.10,,,73.90%,2.69%,0.88%,0.77,13299.10,18.62,0.00%,0
36,"ACAD",2377.05,97.50,97.27,0.10%,23.33%,85.80%,4.56%,11.08%,5.55,1940.73,24.38,0.00%,0
37,"ACAS",4173.81,269.80,259.27,1.10%,-8.90%,66.10%,3.08%,1.72%,1.48,3017.68,15.47,0.00%,0
38,"ACAT",623.76,13.14,12.96,0.10%,318.47%,91.90%,1.82%,7.22%,3.74,249.81,47.47,0.00%,0
39,"ACC",3912.09,104.91,104.27,0.50%,22.40%,99.00%,2.26%,2.26%,2.78,847.39,37.29,0.00%,0
40,"ACCL",696.44,55.76,55.33,0.92%,-17.66%,88.80%,-0.99%,2.69%,1.52,978.69,12.49,0.00%,0
41,"ACCO",745.07,114.10,112.78,0.60%,17.51%,,-2.44%,14.11%,20.48,777.36,6.53,0.00%,0
42,"ACCU",,,,,,,,,,11.72,26.98,0.00%,0
43,"ACE",33268.74,336.66,334.38,0.60%,16.36%,94.80%,0.82%,1.54%,2.71,1899.44,98.82,0.00%,0
44,"ACET",590.59,28.38,26.87,2.00%,8.82%,64.40%,-1.92%,2.26%,1.82,333.54,20.81,0.00%,0
45,"ACFC",65.80,15.52,13.01,1.20%,,47.20%,-15.23%,0.03%,0.17,26.19,4.24,0.00%,0
46,"ACFN",71.71,22.20,20.45,7.00%,10.92%,41.90%,0.14%,10.46%,12.06,177.34,3.23,0.00%,0
47,"ACG",1751.45,242.92,242.79,,,28.00%,11.25%,0.03%,0.06,1059.57,7.21,0.00%,0
48,"ACGL",7654.25,134.05,128.62,1.00%,-3.87%,92.50%,0.22%,1.51%,3.74,518.18,57.10,0.00%,0
49,"ACH",6805.49,777.77,156.18,,,1.60%,-6.34%,1.58%,19.26,127.95,8.75,0.00%,0
