"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",17272.48,333.51,333.13,0.20%,1.52%,84.80%,-0.03%,0.80%,1.36,1961.77,51.79,0.00%,4708748
2,"AA",16828.48,1177.64,1176.10,0.20%,0.77%,68.70%,0.13%,4.99%,3.18,18491.60,14.50,1.47%,36658732
3,"AAC",374.13,20.67,7.58,43.30%,-3.64%,,,0.01%,0.00,409.42,19.43,7.35%,46688
4,"AADR",,,,,,,,,,4.19,34.21,-3.06%,2331
5,"AAIT",,,,,,,,,0.13,3.98,31.47,-1.07%,1913
6,"AAL",22693.19,720.19,715.84,0.70%,10.52%,70.50%,0.32%,2.34%,1.48,11337.44,31.69,0.57%,39728272
7,"AAMC",1414.58,2.24,1.61,3.50%,0.02%,75.00%,3.45%,11.02%,16.46,10.81,644.00,1.98%,7131
8,"AAME",80.32,20.70,4.63,75.13%,-0.03%,4.90%,3.13%,0.17%,1.07,7.48,3.94,1.55%,4157
9,"AAN",1746.29,72.31,71.88,0.70%,31.76%,0.80%,,5.05%,4.49,808.04,24.32,0.70%,546864
10,"AAOI",198.32,14.80,14.38,2.80%,4.54%,63.90%,-0.04%,8.73%,5.18,242.38,13.41,0.07%,311115
11,"AAON",964.88,55.01,42.17,21.30%,1.11%,57.60%,0.51%,3.62%,9.49,161.08,18.13,3.36%,153786
12,"AAP",9777.86,72.98,72.52,0.60%,2.82%,99.50%,2.58%,2.57%,2.63,708.45,133.51,-0.35%,1112933
13,"AAPL",591302.16,5987.87,5984.09,0.04%,39.89%,62.40%,-0.02%,1.63%,1.73,56497.39,97.54,-1.23%,99613520
14,"AAT",1488.72,42.62,36.51,0.50%,0.27%,86.10%,0.05%,2.52%,5.98,153.68,35.16,0.66%,211345
15,"AAU",83.36,64.62,57.19,5.36%,,5.90%,143.99%,0.39%,1.53,147.04,1.30,0.78%,84760
16,"AAV",740.89,170.32,168.09,0.25%,,58.00%,3.97%,0.31%,1.31,394.20,4.35,0.00%,638267
17,"AAVL",667.13,22.26,11.28,29.60%,,26.80%,43.24%,4.77%,2.06,260.88,30.59,2.07%,83309
18,"AAWW",813.12,25.26,24.71,1.90%,-9.94%,100.00%,-0.02%,10.80%,10.43,255.91,32.49,0.93%,261686
19,"AAXJ",,,,,,,,,1.79,560.77,60.31,-0.22%,534734
20,"AB",2280.84,96.81,91.23,0.20%,19.06%,28.90%,2.63%,0.99%,3.83,235.01,22.95,-2.59%,685201
21,"ABAC",57.46,27.76,12.28,,,0.60%,,1.06%,2.68,48.43,2.06,-0.49%,47828
22,"ABAX",1078.03,22.52,21.22,5.90%,7.01%,97.20%,-0.52%,13.36%,14.26,198.69,48.07,0.42%,140365
23,"ABB",47995.00,2336.66,2291.83,,,3.90%,1.13%,0.15%,1.90,1845.52,20.47,-0.34%,2584142
24,"ABBV",86252.91,1593.44,1572.31,0.06%,20.71%,84.40%,4.56%,7.04%,9.02,12262.88,54.63,0.92%,118544672
25,"ABC",17194.24,224.38,212.47,0.20%,0.22%,86.10%,-0.22%,2.97%,4.43,1423.67,76.02,-0.80%,2373719
26,"ABCB",634.27,26.74,24.08,2.00%,2.89%,63.00%,-0.02%,4.04%,10.88,89.27,23.51,-0.89%,111778
27,"ABCD",66.51,44.94,13.16,0.10%,-2.77%,11.00%,-9.89%,0.05%,0.30,24.10,1.48,0.00%,23377
28,"ABCO",1775.80,36.30,36.00,0.80%,39.35%,96.80%,0.54%,7.92%,9.43,302.29,50.28,2.78%,389474
29,"ABG",1937.82,30.34,29.86,0.70%,-37.79%,98.50%,1.80%,5.93%,5.83,303.95,65.21,2.10%,516299
30,"ABIO",23.70,20.97,17.48,1.90%,-5.23%,13.20%,-0.04%,13.34%,11.78,197.93,1.13,0.00%,418962
31,"ABM",1420.51,55.75,50.35,1.90%,3.22%,85.00%,-0.66%,2.75%,6.59,210.34,25.78,1.18%,248740
32,"ABMD",926.94,40.46,39.80,3.20%,6.06%,99.70%,0.04%,21.69%,37.37,230.95,22.90,-0.04%,155776
33,"ABR",330.07,50.47,38.63,3.30%,14.04%,58.70%,32.01%,0.47%,1.68,107.26,6.44,-1.53%,110647
34,"ABT",61741.92,1503.70,1500.64,0.10%,7.74%,69.00%,-0.02%,0.75%,2.35,4762.35,40.01,-2.56%,8909244
35,"ABTL",81.18,9.00,8.85,8.62%,0.43%,62.60%,-1.73%,1.39%,0.96,128.37,9.05,0.28%,85625
36,"ABX",15937.03,1165.84,1161.31,,,72.10%,-2.21%,1.15%,1.38,9677.95,13.55,-0.88%,13639292
37,"ABY",2525.30,83.73,83.72,,,32.60%,1.26%,1.89%,3.58,441.49,29.82,-1.13%,736870
38,"ACAD",2275.19,99.44,99.18,0.10%,21.03%,95.80%,0.04%,16.68%,14.09,1173.94,25.11,9.75%,2036556
39,"ACAS",3717.42,268.60,263.40,1.30%,21.50%,67.50%,-0.10%,0.97%,1.05,2432.19,13.92,0.58%,3988381
40,"ACAT",416.54,12.92,12.76,1.50%,19.04%,92.40%,-22.79%,6.02%,4.87,157.51,33.25,3.13%,149402
41,"ACC",4063.94,104.93,104.34,0.10%,5.00%,99.00%,0.32%,1.19%,1.85,668.47,38.77,0.10%,959607
42,"ACCO",764.39,114.43,113.13,0.90%,22.19%,,0.41%,9.02%,9.93,1027.40,6.68,0.00%,1386573
43,"ACCU",,,,,,,,,,4.01,23.73,-2.98%,4700
44,"ACE",34993.37,335.70,333.49,0.60%,0.10%,93.20%,-0.08%,1.44%,3.70,1296.33,103.11,-1.08%,2111674
45,"ACET",548.68,29.00,27.40,2.30%,17.02%,73.70%,-2.48%,3.77%,6.03,171.47,19.22,1.59%,717283
46,"ACFC",60.14,15.50,10.76,0.10%,181.82%,51.60%,-0.09%,0.07%,0.46,16.11,3.88,0.00%,15767
47,"ACFN",26.15,22.16,20.19,7.20%,25.38%,21.40%,-6.48%,4.97%,5.62,178.66,1.24,5.08%,87670
48,"ACG",1814.54,242.91,242.88,,,34.50%,0.00%,0.10%,0.48,526.34,7.44,-0.40%,848543
49,"ACGL",7424.29,135.11,130.15,1.80%,4.47%,81.40%,-0.20%,0.99%,1.84,700.93,53.75,-2.18%,657123
50,"ACH",7632.31,749.00,156.18,,,1.40%,0.10%,1.01%,7.62,206.63,10.08,-1.08%,139764
51,"ACHC",2891.10,59.82,57.25,2.00%,-4.62%,72.50%,0.04%,9.05%,15.72,329.65,48.75,0.87%,390736
52,"ACHN",978.88,97.79,97.54,13.04%,-50.03%,84.90%,-15.39%,15.09%,2.51,5870.88,10.13,1.15%,3751427
53,"ACI",356.61,212.27,211.08,0.54%,1.78%,65.80%,-0.03%,22.34%,6.92,6813.46,1.87,11.31%,19390770
54,"ACIM",,,,,,,,,,1.83,57.18,-6.29%,1695
55,"ACIW",2065.99,114.08,112.17,1.30%,19.98%,98.80%,0.01%,5.27%,10.29,574.10,18.35,1.33%,755554
56,"ACLS",206.48,111.61,102.47,0.80%,7.85%,60.00%,3.62%,3.20%,8.87,369.18,1.89,2.16%,718873
57,"ACM",2797.38,99.48,89.61,0.30%,-53.25%,86.00%,10.62%,12.29%,7.18,1532.70,28.34,0.78%,3377718
58,"ACMP",10550.69,190.79,89.09,46.80%,0.25%,46.30%,-35.48%,1.87%,4.09,406.60,57.88,4.67%,690608
59,"ACN",51117.69,671.10,640.26,0.30%,-5.67%,83.50%,0.06%,2.68%,6.26,2745.53,75.85,-0.42%,4780437
60,"ACNB",115.15,6.01,5.86,2.10%,5.87%,8.80%,0.39%,0.02%,0.24,3.97,19.18,0.10%,1743
61,"ACOR",1302.18,41.75,40.92,0.50%,28.26%,86.70%,-0.34%,13.70%,8.36,670.52,31.15,-0.13%,649641
62,"ACPW",43.85,23.08,21.32,26.61%,,47.90%,7.80%,0.60%,1.89,67.38,1.84,-3.07%,63168
63,"ACRE",334.91,28.60,25.97,0.50%,24.35%,61.50%,-1.65%,3.19%,6.03,137.43,11.74,0.26%,138310
64,"ACRX",281.10,43.38,42.66,0.20%,16.05%,84.30%,-1.96%,22.97%,8.56,1144.01,6.88,6.17%,435752
65,"ACST",52.07,106.26,50.66,,,,,0.17%,0.24,364.50,0.47,-5.08%,192829
66,"ACT",58684.22,264.26,263.12,0.40%,33.80%,67.90%,0.61%,0.78%,0.88,2332.51,217.24,-2.17%,5010136
67,"ACTA",693.06,41.18,34.55,8.90%,-3.55%,83.10%,0.00%,4.42%,9.47,161.35,17.54,4.22%,128354
68,"ACTG",722.09,50.11,48.77,1.50%,-6.12%,82.20%,0.28%,18.01%,21.09,416.56,14.70,2.01%,643670
69,"ACTS",124.49,63.84,60.44,5.61%,,9.90%,,0.03%,0.24,67.46,1.94,-0.51%,7100
70,"ACU",54.59,3.24,2.78,13.60%,0.46%,38.50%,-0.08%,0.09%,0.49,4.90,16.82,-0.18%,4370
71,"ACUR",29.85,48.93,47.81,1.20%,16.93%,57.10%,-0.48%,0.29%,1.80,77.23,0.60,-1.82%,109731
72,"ACW",199.47,47.72,47.25,5.70%,-13.92%,82.60%,0.06%,2.94%,7.41,187.87,4.28,2.39%,272566
73,"ACWI",,,,,,,,,0.48,1120.62,55.69,-0.71%,6079456
74,"ACWV",,,,,,,,,,81.63,65.44,-0.41%,54367
75,"ACWX",,,,,,,,,1.34,376.06,42.93,-0.79%,358112
