"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"ANGI","Angie's List, Inc.","Technology","Internet Software & Services","USA",286.21,,7.23,47.85%,18550758
2,"ANTH","Anthera Pharmaceuticals, Inc.","Healthcare","Drug Manufacturers - Major","USA",104.02,,4.78,19.80%,2920862
3,"CHNR","China Natural Resources Inc.","Basic Materials","Industrial Metals & Minerals","Hong Kong",47.67,,2.40,23.71%,118713
4,"CYCC","Cyclacel Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",14.88,,0.79,21.55%,381403
5,"CYTX","Cytori Therapeutics, Inc.","Healthcare","Biotechnology","USA",43.47,,0.58,23.94%,4081750
6,"EGRX","Eagle Pharmaceuticals Inc.","Healthcare","Drugs - Generic","USA",366.18,,33.08,26.74%,1207470
7,"ITCI","Intra-Cellular Therapies, Inc.","Healthcare","Drug Manufacturers - Major","USA",752.05,,29.47,15.21%,118214
8,"MSN","Emerson Radio Corp.","Consumer Goods","Electronic Equipment","USA",28.73,106.00,1.35,27.36%,429725
9,"NKA","Niska Gas Storage Partners LLC","Basic Materials","Oil & Gas Pipelines","USA",75.96,,2.46,23.00%,2260227
10,"RGSE","Real Goods Solar, Inc.","Industrial Goods","General Building Materials","USA",13.27,,0.33,29.41%,2591067
11,"SYMX","Synthesis Energy Systems, Inc.","Basic Materials","Specialty Chemicals","USA",47.61,,0.76,16.89%,212338
12,"Z","Zillow, Inc.","Financial","Property Management","USA",4437.63,,131.24,20.24%,4984321
13,"ZA","Zuoan Fashion Limited","Consumer Goods","Textile - Apparel Clothing","China",13.40,3.69,0.55,15.19%,50354
