"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",18743.26,333.51,333.13,0.10%,3.09%,85.30%,-0.32%,0.66%,1.23,1796.76,55.83,-0.66%,1704445
2,"AA",18488.95,1177.64,1177.45,0.20%,0.77%,68.70%,1.51%,5.33%,3.65,17189.30,15.36,-2.17%,25153384
3,"AADR",,,,,,,,,,5.21,36.89,0.16%,5567
4,"AAIT",,,,,,,,,0.12,4.55,32.77,-0.85%,172
5,"AAL",24767.68,720.20,715.84,0.70%,10.47%,70.30%,20.89%,1.99%,1.39,10231.27,33.93,-1.33%,21414448
6,"AAMC",1514.24,2.24,1.56,3.20%,0.02%,72.50%,-2.35%,10.87%,13.86,12.23,680.25,0.63%,5183
7,"AAME",82.88,20.72,4.63,75.13%,-0.03%,4.90%,1.10%,0.22%,1.06,9.42,4.00,0.00%,900
8,"AAN",1701.45,72.31,71.88,0.70%,32.10%,0.80%,-85.43%,5.37%,4.86,793.70,23.97,1.87%,668777
9,"AAOI",225.26,14.81,13.71,2.80%,4.54%,63.90%,28.97%,8.88%,5.44,223.74,15.19,-0.13%,530691
10,"AAON",950.02,55.01,42.17,21.30%,1.11%,57.40%,-0.81%,3.52%,9.84,151.01,17.60,1.91%,159018
11,"AAP",9525.35,72.98,72.52,0.60%,2.82%,97.30%,1.96%,3.05%,3.32,665.55,132.97,1.88%,939945
12,"AAPL",593876.95,5987.87,5984.07,0.04%,15.92%,62.50%,0.51%,2.31%,2.52,54835.72,99.90,0.73%,46901340
13,"AAT",1409.87,42.62,36.51,0.50%,0.27%,86.10%,2.23%,2.03%,4.82,153.95,33.57,1.48%,210845
14,"AAU",89.76,68.00,57.19,5.36%,,5.90%,127.70%,0.39%,1.26,174.82,1.31,-0.76%,106679
15,"AAV",851.89,169.70,168.09,0.25%,,58.00%,3.99%,0.24%,0.97,406.12,4.97,-1.00%,435533
16,"AAVL",718.33,22.26,11.28,29.60%,,18.70%,,2.88%,1.11,293.24,34.27,6.20%,153070
17,"AAWW",796.20,25.26,24.71,2.10%,-2.75%,99.90%,-1.14%,11.83%,11.93,245.01,31.99,1.49%,394409
18,"AAXJ",,,,,,,,,2.57,511.91,60.53,0.33%,732933
19,"AB",2473.50,96.81,91.23,0.20%,19.06%,28.40%,0.12%,0.86%,3.37,233.50,25.55,0.00%,169590
20,"ABAC",42.36,21.18,9.73,26.50%,86.30%,0.80%,21.51%,0.11%,0.24,45.98,1.99,-0.50%,31468
21,"ABAX",1156.40,22.52,21.22,5.90%,7.01%,97.20%,-0.69%,11.71%,13.48,184.29,51.44,0.18%,256681
22,"ABB",51259.12,2317.32,2291.83,,,3.80%,-3.99%,0.18%,2.46,1665.29,21.91,-0.95%,1724262
23,"ABBV",91181.12,1593.24,1572.07,0.06%,20.71%,80.70%,15.91%,6.04%,7.77,12220.85,56.67,-0.98%,8359123
24,"ABC",17207.70,224.38,212.44,0.20%,-0.22%,86.30%,0.13%,2.93%,4.60,1353.93,76.87,0.23%,1469516
25,"ABCB",586.94,26.74,24.08,2.00%,2.89%,63.00%,1.15%,3.76%,11.16,81.07,22.39,2.00%,107311
26,"ABCD",70.54,44.93,13.16,0.10%,-2.77%,11.00%,-2.70%,0.23%,1.18,25.90,1.61,2.54%,4456
27,"ABCO",1651.56,36.29,36.00,0.80%,39.36%,96.80%,-1.80%,8.54%,10.76,285.66,45.92,0.90%,221812
28,"ABG",1917.49,30.34,29.86,0.70%,-37.79%,99.70%,-0.74%,5.46%,6.46,252.37,65.47,3.59%,597592
29,"ABIO",26.49,21.02,17.48,1.90%,-5.22%,13.30%,7.37%,14.31%,17.24,145.04,1.22,-3.17%,141274
30,"ABM",1403.79,55.75,50.35,1.90%,3.01%,85.60%,-1.85%,2.72%,6.59,207.41,25.44,1.03%,152071
31,"ABMD",983.02,40.47,39.80,3.20%,6.06%,99.70%,11.25%,20.76%,34.32,240.75,24.33,0.16%,216808
32,"ABR",336.70,50.48,38.63,3.30%,14.03%,58.70%,1.53%,0.18%,0.61,112.93,6.64,-0.45%,45252
33,"ABT",61922.37,1503.70,1500.64,0.10%,5.77%,69.10%,-0.17%,0.73%,2.34,4673.70,41.21,0.07%,4696967
34,"ABTL",77.04,9.00,8.85,8.62%,0.43%,63.80%,2.87%,1.56%,1.11,124.33,9.11,6.43%,121800
35,"ABX",17206.61,1166.55,1161.31,,,72.10%,-2.21%,1.15%,1.44,9299.35,14.70,-0.34%,13252813
36,"ABY",2839.28,83.73,83.72,,,32.20%,,1.57%,2.98,442.14,32.99,-2.71%,945974
37,"ACAD",2432.30,99.44,99.18,0.10%,-7.45%,95.60%,3.78%,16.50%,14.05,1164.57,25.15,2.82%,1165677
38,"ACAS",3765.91,268.61,263.40,1.30%,21.42%,67.90%,0.62%,0.72%,0.91,2087.02,13.94,-0.57%,5781391
39,"ACAT",426.49,12.92,12.76,1.90%,20.64%,92.40%,-4.88%,5.50%,4.36,160.66,33.33,0.97%,116876
40,"ACC",3825.75,104.93,104.34,0.10%,1.94%,99.00%,-2.91%,1.28%,2.22,604.22,36.29,-0.47%,681406
41,"ACCO",775.84,114.43,113.13,0.90%,22.19%,,0.46%,9.55%,11.48,940.53,6.73,-0.74%,2031669
42,"ACCU",,,,,,,,,,0.56,24.84,-0.52%,228003
43,"ACE",34852.37,335.70,333.49,0.60%,0.10%,93.00%,-0.28%,1.81%,4.88,1238.44,104.63,0.78%,1199453
44,"ACET",545.10,29.01,27.40,2.30%,17.01%,75.60%,7.40%,3.92%,6.20,173.24,18.54,-1.33%,159840
45,"ACFC",60.76,15.50,10.62,0.10%,181.82%,51.70%,0.16%,0.13%,0.78,17.71,3.91,-0.26%,12938
46,"ACFN",32.80,22.16,20.19,7.20%,25.38%,21.40%,-39.36%,4.64%,4.69,199.58,1.53,3.38%,108572
47,"ACG",1816.97,242.91,242.88,,,34.50%,7.84%,0.05%,0.23,526.71,7.49,0.13%,475133
48,"ACGL",7345.93,135.11,130.15,1.80%,4.47%,89.60%,-0.92%,1.02%,1.95,677.92,54.76,0.72%,531608
49,"ACH",7270.86,732.95,156.18,,,1.40%,-0.60%,1.22%,9.97,190.82,9.88,-0.40%,84679
50,"ACHC",2843.24,59.82,56.18,2.10%,-5.21%,72.50%,28.90%,8.85%,14.72,337.86,49.03,3.16%,218126
51,"ACHN",956.39,97.79,97.54,13.04%,-41.54%,91.00%,5.38%,18.20%,3.04,5847.70,10.14,3.68%,3356250
52,"ACI",422.48,212.30,211.10,0.54%,-0.43%,67.50%,-9.48%,20.42%,7.38,5839.18,2.06,3.52%,9335402
53,"ACIM",,,,,,,,,,2.54,62.27,-1.22%,4090
54,"ACIW",2100.21,114.08,112.17,1.30%,19.98%,98.90%,-1.52%,4.97%,10.03,556.15,18.79,2.06%,453292
55,"ACLS",224.24,111.56,102.47,0.80%,7.86%,57.90%,3.13%,2.84%,7.69,378.63,2.07,2.99%,425935
56,"ACM",3264.93,99.48,89.48,0.40%,-48.05%,77.80%,3.77%,13.31%,7.45,1598.69,32.77,-0.15%,1373705
57,"ACMP",11807.99,190.79,89.09,46.80%,0.25%,71.80%,0.22%,2.06%,4.61,398.04,61.84,-0.08%,394536
