"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",18221.40,333.42,331.93,0.30%,13.76%,85.30%,0.09%,1.26%,1.46,2868.88,54.69,0.07%,1182509
2,"AA",15880.12,1171.10,1076.56,0.20%,47.38%,68.00%,0.11%,7.36%,2.75,28817.86,13.49,-0.52%,13751137
3,"AADR",,,,,,,,,,2.85,38.05,0.79%,1055
4,"AAIT",,,,,,,,,0.27,3.60,32.50,0.00%,0
5,"AAL",16691.81,471.52,467.46,1.10%,290.65%,62.40%,15.86%,5.47%,2.30,11137.04,35.67,0.76%,7188745
6,"AAMC",2310.75,2.37,1.70,2.80%,3.11%,62.00%,11.69%,7.71%,5.48,23.94,970.00,-0.51%,10661
7,"AAME",73.11,21.07,4.98,8.60%,,4.90%,3.08%,0.11%,0.56,9.79,3.58,3.17%,29045
8,"AAN",2116.93,71.98,69.81,0.60%,-3.79%,0.80%,,11.84%,5.76,1435.77,29.88,1.60%,1562280
9,"AAOI",348.48,14.76,14.64,1.20%,46.24%,21.90%,-19.60%,2.91%,2.10,202.78,23.39,-0.93%,107007
10,"AAON",978.82,36.66,28.13,20.90%,-2.91%,58.60%,-0.07%,3.44%,7.35,131.52,26.97,1.01%,97973
11,"AAP",8814.07,72.94,72.45,0.60%,-20.09%,95.60%,0.02%,2.38%,1.96,879.85,121.40,0.46%,476272
12,"AAPL",468241.23,891.99,890.72,0.04%,3.78%,61.50%,-0.19%,2.49%,2.05,10789.75,531.17,1.19%,6474044
13,"AAT",1342.97,40.39,34.34,1.20%,-7.27%,86.10%,0.13%,2.42%,4.79,173.44,33.38,0.39%,91790
14,"AAU",87.30,63.72,52.88,5.36%,,5.90%,149.06%,0.80%,2.50,170.01,1.36,-0.73%,149147
15,"AAV",968.83,169.08,167.50,0.25%,,58.00%,4.00%,0.07%,0.50,249.69,5.71,-0.35%,394441
16,"AAWW",885.16,25.04,24.44,1.60%,25.73%,94.30%,17.24%,11.00%,7.16,375.63,34.88,-1.33%,145195
17,"AAXJ",,,,,,,,,1.42,668.27,60.59,-0.46%,406469
18,"AB",2439.16,96.03,90.64,0.20%,-0.77%,29.20%,0.79%,2.75%,5.99,416.08,25.63,0.91%,227264
19,"ABAX",871.53,22.25,21.01,2.60%,2.12%,97.20%,3.03%,15.53%,17.29,188.77,39.47,0.77%,99374
20,"ABB",59666.61,2303.73,2292.11,,,5.60%,0.07%,0.26%,3.21,1880.04,25.91,0.04%,968246
21,"ABBV",77488.23,1596.05,1594.50,0.10%,19.10%,69.90%,0.07%,0.67%,1.54,6885.83,49.43,1.81%,4426685
22,"ABC",14824.66,229.20,226.33,0.20%,-1.08%,86.80%,-0.25%,2.77%,3.27,1918.96,64.80,0.19%,1224677
23,"ABCB",560.06,25.16,24.20,2.80%,8.97%,63.10%,0.02%,2.42%,5.81,100.97,22.24,-0.09%,30209
24,"ABCD",96.49,44.88,13.08,71.14%,-2.81%,15.30%,-10.04%,0.06%,0.27,29.46,2.17,1.16%,45551
25,"ABCO",2185.02,36.14,35.93,0.60%,7.97%,96.80%,0.23%,8.55%,11.96,256.62,60.41,-0.08%,92584
26,"ABFS",984.35,25.87,24.48,3.30%,15.26%,95.00%,0.07%,5.32%,3.56,365.49,38.41,0.95%,315891
27,"ABG",1697.13,30.84,30.22,1.80%,-8.57%,97.90%,-0.23%,4.62%,4.35,320.97,55.00,-0.05%,156178
28,"ABIO",33.60,21.00,18.10,2.60%,21.30%,16.90%,0.03%,22.91%,4.59,903.72,1.65,3.12%,290833
