"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"ATOS","Atossa Genetics, Inc.","Healthcare","Diagnostic Substances","USA",41.03,,1.29,-22.81%,2261306
2,"CACH","Cache Inc.","Services","Apparel Stores","USA",8.74,,0.22,-21.43%,973520
3,"CVEO","Civeo Corporation","Services","Business Services","USA",882.66,6.89,3.92,-52.60%,56230952
4,"EDMC","Education Management Corporation","Services","Education & Training Services","USA",29.00,,0.17,-26.09%,166592
5,"GPRC","Guanwei Recycling Corp.","Industrial Goods","Waste Management","China",1.88,0.23,0.14,-22.22%,69050
6,"JST","Jinpan International Limited","Technology","Diversified Electronics","China",120.61,6.87,6.11,-16.87%,268734
7,"LOOK","LookSmart, Ltd.","Technology","Internet Information Providers","USA",4.53,,0.67,-15.19%,23170
8,"RUSS","Direxion Daily Russia Bear 3X ETF","Financial","Exchange Traded Fund","USA",,,24.05,-19.21%,2393289
9,"RWV","RevenueShares NavellierOverall A-100 ETF","Financial","Exchange Traded Fund","USA",,,48.64,-16.27%,550
10,"XGTI","xG Technology, Inc.","Technology","Wireless Communications","USA",15.92,,0.51,-19.58%,1062264
