"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"AMCF","Andatee China Marine Fuel Services Corporation","Basic Materials","Oil & Gas Equipment & Services","China",14.41,8.76,1.86,24.83%,1162473
2,"ARIA","Ariad Pharmaceuticals Inc.","Healthcare","Biotechnology","USA",770.59,,4.98,19.71%,45618220
3,"BGMD","BG Medicine, Inc.","Healthcare","Medical Laboratories & Research","USA",24.85,,1.04,16.85%,1749937
4,"CAST","ChinaCast Education Corporation","Services","Education & Training Services","Hong Kong",1.54,0.07,0.04,27.39%,50288
5,"DEPO","DepoMed Inc.","Healthcare","Drug Manufacturers - Other","USA",474.44,,9.82,17.60%,3161142
6,"EONC","eOn Communications Corp.","Technology","Telecom Services - Domestic","USA",3.57,13.78,2.33,87.90%,2735687
7,"HALO","Halozyme Therapeutics, Inc.","Healthcare","Biotechnology","USA",1426.48,,14.75,16.60%,5478607
8,"MRNA","Marina Biotech, Inc.","Healthcare","Biotechnology","USA",2.29,,0.30,20.00%,248927
9,"NPTN","NeoPhotonics Corporation","Technology","Semiconductor - Broad Line","USA",178.52,,6.73,16.03%,479831
10,"OMER","Omeros Corporation","Healthcare","Biotechnology","USA",266.22,,10.53,18.05%,2743826
11,"SYNM","Syntroleum Corp.","Basic Materials","Oil & Gas Refining & Marketing","USA",24.43,,3.34,35.77%,1081045
12,"TBAC","Tandy Brands Accessories Inc.","Consumer Goods","Textile - Apparel Footwear & Accessories","USA",1.36,,0.26,36.84%,271780
13,"VALV","Shengkai Innovations, Inc.","Services","Industrial Equipment Wholesale","China",4.30,,0.29,16.00%,16300
14,"VCI","Valassis Communications Inc.","Services","Marketing Services","USA",1060.12,10.18,34.60,22.26%,17295940
15,"VISN","VisionChina Media Inc.","Services","Advertising Agencies","China",65.38,,15.06,16.74%,899752
