"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"ABMC","American Bio Medica Corp.","Healthcare","Diagnostic Substances","USA",2.83,,0.11,-15.38%,4800
2,"AMTY","Amerityre Corp.","Consumer Goods","Rubber & Plastics","USA",3.10,,0.08,-16.00%,32400
3,"AVL","Avalon Rare Metals Inc.","Basic Materials","Industrial Metals & Minerals","Canada",59.10,,0.47,-17.54%,2076045
4,"BCAR","Bank of the Carolinas Corp.","Financial","Regional - Mid-Atlantic Banks","USA",2.77,,0.56,-21.11%,400
5,"HGSH","China HGS Real Estate Inc.","Financial","Real Estate Development","China",224.80,14.68,4.00,-19.84%,213269
6,"KUTV","Ku6 Media Co., Ltd.","Services","Entertainment - Diversified","China",144.17,,2.59,-15.08%,269172
7,"LTON","Linktone Ltd.","Technology","Wireless Communications","China",99.68,35.29,1.55,-37.25%,352919
8,"MD","MEDNAX, Inc.","Healthcare","Specialized Health Services","USA",5206.65,19.71,52.82,-49.53%,1122551
9,"PED","PEDEVCO Corp.","Basic Materials","Oil & Gas Equipment & Services","USA",33.39,,2.00,-16.67%,212062
10,"SCIL","Scientific Learning Corp.","Services","Education & Training Services","USA",6.31,,0.22,-18.44%,24540
