"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",20095.01,331.00,330.88,0.30%,4.97%,84.80%,0.14%,0.63%,0.91,2277.85,60.71,0.35%,1699534
2,"AA",12158.71,1070.31,1069.98,,-0.96%,61.80%,1.61%,11.05%,4.60,25702.24,11.36,2.90%,53963824
3,"AADR",,,,,,,,,,4.71,37.31,-0.43%,2841
4,"AAIT",,,,,,,,,0.85,2.06,32.49,2.11%,3109
5,"AAL",10086.72,336.00,751.64,0.70%,,0.40%,,10.03%,6.07,12407.71,30.02,2.32%,17422386
6,"AAMC",2772.48,2.35,,46.34%,0.02%,15.30%,11.76%,,5.57,11.12,1179.78,-0.40%,33914
7,"AAME",85.62,21.30,5.14,75.13%,,4.80%,3.06%,0.21%,1.12,9.80,4.02,-0.50%,5280
8,"AAN",2043.31,76.10,67.09,0.50%,-4.04%,0.80%,,9.59%,8.51,756.41,26.85,0.94%,1615821
9,"AAOI",181.75,12.60,11.44,0.90%,,19.10%,7.60%,1.17%,1.57,85.18,14.42,0.91%,44988
10,"AAON",1191.54,36.74,28.06,0.30%,-12.68%,58.30%,0.01%,3.76%,9.63,109.55,32.43,-0.28%,64917
11,"AAP",8616.15,72.75,72.23,0.80%,1.39%,96.20%,0.03%,2.56%,2.24,826.98,118.44,0.48%,692356
12,"AAPL",488852.17,904.16,884.91,0.04%,-4.49%,61.80%,0.00%,1.60%,1.24,11411.19,540.67,-2.45%,15218072
13,"AAT",1259.01,39.82,34.33,0.60%,0.28%,86.10%,0.08%,1.63%,3.53,158.41,31.62,-1.34%,83438
14,"AAU",92.48,60.05,52.92,5.36%,,5.90%,174.02%,0.84%,3.67,120.50,1.54,7.69%,356528
15,"AAV",729.10,168.38,167.07,0.25%,,58.00%,4.02%,0.14%,1.54,151.59,4.33,2.61%,84905
16,"AAWW",955.59,25.12,24.52,12.22%,0.03%,94.30%,1.92%,4.04%,2.85,347.25,38.03,-12.84%,2337480
17,"AAXJ",,,,,,,,,2.64,638.11,58.18,-0.17%,752628
18,"AB",2104.40,92.26,86.69,0.10%,-0.80%,33.10%,5.59%,2.72%,5.91,398.99,22.81,-0.22%,345546
19,"ABAX",994.40,22.31,21.08,1.80%,-5.19%,97.50%,0.24%,9.71%,11.40,179.49,44.58,0.00%,121433
20,"ABB",62225.73,2297.00,2295.97,,,3.60%,0.04%,0.20%,3.37,1339.88,27.09,1.27%,1735545
21,"ABBV",79595.40,1590.00,1589.52,0.06%,1.49%,68.50%,0.29%,0.79%,2.16,5850.47,50.06,-0.87%,8603178
22,"ABC",16253.57,230.45,229.58,0.20%,25.96%,88.60%,-0.37%,2.34%,3.59,1500.42,70.53,0.04%,1545081
23,"ABCB",495.23,23.90,22.99,1.30%,3.67%,64.10%,-7.19%,1.75%,4.31,93.19,20.72,1.97%,75528
24,"ABCD",96.55,47.56,11.39,71.14%,-2.66%,18.70%,-9.46%,0.08%,0.28,32.12,2.03,0.50%,13833
25,"ABCO",2208.24,35.88,35.86,0.40%,-8.31%,96.80%,0.09%,6.59%,11.95,197.68,61.54,1.17%,184602
26,"ABFS",880.46,25.74,24.30,3.30%,12.00%,96.50%,0.09%,9.22%,4.79,467.74,34.21,-3.22%,264593
27,"ABG",1517.81,30.70,30.28,0.40%,-64.69%,98.50%,-0.02%,3.89%,3.75,313.55,49.44,0.94%,277164
28,"ABIO",21.88,10.83,12.88,15.40%,19.74%,5.20%,-2.18%,16.67%,1.50,1429.15,2.02,-1.94%,445588
29,"ABM",1538.09,55.33,50.21,1.80%,10.67%,82.20%,0.30%,1.48%,3.22,231.27,27.80,0.11%,101830
30,"ABMC",2.72,21.74,18.70,14.00%,,12.00%,-11.83%,0.03%,0.34,17.02,0.13,4.17%,20000
31,"ABMD",1089.86,39.26,39.02,2.90%,2.40%,98.70%,-0.13%,10.44%,10.75,378.87,27.76,-0.82%,2005892
32,"ABR",296.62,43.11,38.30,0.20%,-8.49%,59.10%,0.00%,0.27%,0.81,126.28,6.88,-0.29%,29806
33,"ABT",61141.04,1551.80,1543.51,0.10%,0.71%,68.50%,0.05%,0.80%,1.91,6432.83,39.40,-0.35%,7216431
34,"ABTL",149.63,8.90,8.78,8.62%,-44.21%,53.70%,-1.16%,0.75%,0.27,243.33,16.81,-5.19%,369948
35,"ABX",18788.77,1001.00,1161.43,,,73.90%,3.15%,1.48%,1.00,17153.76,18.77,3.08%,19134830
36,"ACAD",2151.68,89.50,90.65,0.10%,-13.53%,88.30%,0.17%,11.55%,6.46,1621.15,24.04,-0.91%,1124679
37,"ACAS",4572.54,286.50,267.06,1.10%,-2.90%,59.80%,-2.84%,0.88%,1.10,2122.75,15.96,-0.99%,2237388
38,"ACAT",735.98,13.38,13.27,1.60%,-13.00%,86.60%,-1.83%,3.89%,3.83,134.73,55.01,-0.97%,109426
39,"ACC",3563.60,104.78,104.27,0.30%,5.36%,99.30%,-0.72%,2.55%,3.26,816.00,34.01,1.52%,704023
40,"ACCL",566.06,55.66,55.13,0.92%,-17.68%,89.90%,0.00%,1.46%,6.09,131.77,10.17,0.20%,349652
41,"ACCO",756.58,113.60,112.60,0.30%,-24.06%,,-8.74%,14.22%,21.30,751.54,6.66,-0.60%,493362
42,"ACCU",,,,,,,,,,16.45,27.70,0.04%,28110
