"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",19015.95,331.00,330.87,0.30%,5.30%,84.80%,0.17%,0.90%,1.31,2271.61,58.39,1.64%,2600713
2,"AA",11277.80,1070.00,1068.57,0.07%,10.31%,60.90%,-0.06%,11.01%,4.67,25190.69,10.83,2.75%,34263820
3,"AADR",,,,,,,,,,6.93,37.49,0.35%,5890
4,"AAIT",,,,,,,,,0.58,1.80,31.20,1.27%,3024
5,"AAL",9041.76,336.00,751.64,0.70%,,4.50%,63.41%,9.82%,6.54,11297.40,27.63,2.68%,15720348
6,"AAMC",2191.38,2.35,,46.34%,0.02%,15.30%,11.76%,,3.83,7.92,929.50,-0.32%,9684
7,"AAME",86.05,21.30,5.14,75.13%,,4.80%,3.06%,0.13%,0.70,9.54,4.01,-0.74%,20015
8,"AAN",2211.50,76.10,67.11,0.50%,-6.63%,0.80%,,9.09%,8.97,680.34,29.46,1.38%,935163
9,"AAOI",185.78,12.60,11.45,0.90%,,19.10%,7.74%,0.42%,0.58,81.86,14.66,-0.54%,37553
10,"AAON",1161.78,36.74,28.06,0.30%,-12.68%,58.40%,0.01%,3.61%,9.81,103.13,31.76,0.44%,163916
11,"AAP",8233.51,72.75,72.23,0.80%,4.87%,96.10%,-0.15%,3.90%,3.11,906.85,112.31,-0.77%,716302
12,"AAPL",488282.55,904.16,899.25,0.04%,-3.73%,61.20%,-0.01%,1.78%,1.42,11301.57,543.46,0.63%,8972946
13,"AAT",1274.14,39.82,34.34,0.60%,0.28%,86.10%,0.09%,2.11%,4.05,178.83,31.45,-1.72%,75665
14,"AAU",75.06,60.05,52.92,5.36%,,5.90%,174.02%,0.87%,4.01,115.50,1.23,-1.60%,51122
15,"AAV",766.14,168.38,167.07,0.25%,,58.00%,4.02%,0.18%,2.05,148.36,4.51,-0.88%,177194
16,"AAWW",1016.01,25.12,24.52,12.22%,0.03%,99.70%,-13.52%,3.88%,2.83,336.36,40.84,0.99%,335130
17,"AAXJ",,,,,,,,,2.76,610.47,57.92,0.02%,1058510
18,"AB",2049.97,92.26,86.69,0.10%,-0.80%,33.10%,5.15%,2.63%,5.68,401.43,21.91,-1.40%,233302
19,"ABAX",947.11,22.31,21.08,1.80%,-5.19%,97.30%,-0.04%,9.15%,10.75,179.46,42.18,-0.66%,312299
20,"ABB",59423.39,2297.00,2295.97,,,3.60%,0.00%,0.18%,3.13,1336.53,25.84,-0.12%,1146331
21,"ABBV",80279.10,1590.00,1589.52,0.06%,1.71%,68.40%,0.18%,0.91%,2.57,5655.35,50.36,-0.26%,6664420
22,"ABC",16235.13,230.45,229.57,0.20%,29.14%,89.00%,0.02%,2.79%,4.41,1452.08,71.14,0.98%,1925126
23,"ABCB",502.40,23.90,22.99,1.30%,3.67%,64.10%,-7.19%,2.09%,5.03,95.29,20.58,-2.09%,114809
24,"ABCD",89.42,47.56,11.39,71.14%,-2.66%,18.70%,-9.49%,0.07%,0.32,24.45,2.15,14.36%,245791
25,"ABCO",2180.25,35.88,35.86,0.40%,-5.28%,96.80%,0.01%,6.47%,11.70,198.26,61.84,1.78%,234986
26,"ABFS",872.23,25.74,24.30,3.30%,12.00%,96.50%,0.00%,12.21%,6.17,480.73,33.33,-1.65%,606860
27,"ABG",1621.27,30.70,30.28,0.50%,-59.76%,98.50%,-13.54%,3.49%,3.34,316.93,52.09,-1.36%,214747
28,"ABIO",19.50,10.83,12.88,15.40%,19.74%,5.20%,-2.18%,17.17%,1.92,1149.94,2.26,25.56%,16230757
29,"ABM",1574.05,55.33,50.23,1.70%,6.69%,82.00%,0.08%,1.45%,3.15,231.51,28.28,-0.60%,206815
30,"ABMC",2.83,21.74,18.70,14.00%,,12.00%,-11.83%,0.03%,0.30,19.35,0.13,0.00%,0
31,"ABMD",1084.36,39.26,39.02,2.90%,-0.09%,98.60%,0.00%,10.65%,11.16,372.24,28.23,2.21%,395519
32,"ABR",300.50,43.11,38.30,0.20%,-8.49%,59.10%,0.01%,0.38%,1.04,140.54,6.81,-2.30%,82575
33,"ABT",60287.54,1551.80,1543.41,0.10%,0.71%,68.50%,-0.01%,0.90%,2.08,6720.88,39.20,0.90%,5981797
34,"ABTL",131.82,8.90,8.78,8.62%,-44.21%,54.90%,-3.72%,0.67%,0.27,222.30,15.01,1.35%,122671
35,"ABX",18288.27,1001.00,1161.43,,,73.90%,3.15%,1.28%,0.86,17407.84,17.96,-1.70%,13313922
36,"ACAD",2113.19,89.50,90.64,0.10%,-6.28%,88.30%,0.17%,11.32%,4.51,2275.79,23.91,1.27%,1315999
37,"ACAS",4489.46,286.50,267.06,1.10%,-2.84%,61.20%,0.00%,1.06%,1.38,2047.76,15.82,0.96%,2071779
38,"ACAT",776.25,13.38,13.27,1.60%,-13.00%,88.00%,0.16%,4.67%,4.78,129.62,58.90,1.52%,214731
39,"ACC",3477.68,104.78,104.27,0.30%,5.36%,99.30%,-0.72%,2.56%,3.15,847.67,33.15,-0.12%,576495
40,"ACCL",541.02,55.66,55.13,0.92%,-17.68%,89.80%,0.00%,1.45%,6.39,125.42,9.68,-0.41%,610787
41,"ACCO",740.67,113.60,112.60,0.30%,-24.06%,,0.25%,14.11%,20.46,776.61,6.45,-1.07%,373288
42,"ACCU",,,,,,,,,,20.40,27.59,0.47%,1040
43,"ACE",34180.94,340.89,338.37,0.40%,-0.44%,93.20%,0.00%,1.02%,2.90,1187.14,99.03,-1.24%,2705843
44,"ACET",649.24,27.76,26.64,2.60%,36.25%,66.20%,-16.85%,1.42%,1.32,288.34,23.39,0.00%,361605
45,"ACFC",11.27,2.51,14.49,1.30%,,10.70%,-402.43%,0.09%,0.21,64.37,4.50,0.00%,12708
46,"ACFN",78.51,18.09,20.47,6.90%,16.09%,42.00%,0.03%,13.37%,7.77,352.13,4.14,-4.61%,284955
47,"ACG",1753.82,242.91,242.91,,,25.40%,0.85%,0.08%,0.22,915.33,7.30,1.11%,2078027
48,"ACGL",7332.16,131.50,127.98,0.90%,-4.29%,92.60%,0.00%,2.15%,7.87,350.38,55.43,-0.59%,636005
49,"ACH",4517.18,540.98,156.18,,,2.10%,,2.01%,28.43,110.52,8.44,1.08%,139002
50,"ACHC",2425.94,50.04,46.86,0.50%,-44.42%,72.50%,0.01%,11.89%,18.39,303.09,49.32,1.73%,483299
51,"ACHN",319.90,96.65,96.45,0.10%,-0.71%,94.80%,-0.09%,17.37%,7.10,2360.16,3.75,13.29%,5199905
52,"ACI",918.44,212.11,211.11,0.54%,0.44%,62.10%,-0.02%,20.36%,4.65,9248.89,4.16,-3.93%,11368643
53,"ACIM",,,,,,,,,,3.30,61.62,-0.22%,3651
54,"ACIW",2515.74,39.13,38.05,1.00%,-2.98%,98.90%,-0.03%,6.42%,8.40,291.13,63.15,-1.79%,362163
55,"ACLS",259.60,109.07,107.96,1.40%,1.06%,50.00%,-43.93%,0.96%,1.60,650.18,2.38,0.00%,487228
56,"ACM",2953.52,98.03,85.13,1.10%,-30.27%,72.40%,0.00%,1.01%,1.40,617.58,29.98,-0.50%,849121
