"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"ADEP","Adept Technology Inc.","Industrial Goods","Diversified Machinery","USA",95.65,,10.96,15.98%,814459
2,"ALVR","Alvarion Ltd.","Technology","Wireless Communications","Israel",4.04,,0.80,25.00%,346067
3,"APPY","AspenBio Pharma, Inc.","Healthcare","Diagnostic Substances","USA",24.50,,1.91,15.06%,1413827
4,"ARIA","Ariad Pharmaceuticals Inc.","Healthcare","Biotechnology","USA",700.20,,5.13,35.74%,83476688
5,"BASI","Bioanalytical Systems Inc.","Services","Research Services","USA",14.58,,2.25,18.42%,122339
6,"BYFC","Broadway Financial Corp.","Financial","Savings & Loans","USA",1.97,,1.31,27.18%,1945
7,"CAK","CAMAC Energy Inc.","Basic Materials","Independent Oil & Gas","USA",165.52,,1.27,19.81%,1344828
8,"CAMT","Camtek Ltd.","Technology","Semiconductor - Integrated Circuits","Israel",79.59,,4.56,72.08%,23622656
9,"CAST","ChinaCast Education Corporation","Services","Education & Training Services","Hong Kong",1.52,0.06,0.04,29.03%,64900
10,"DEAR","Dearborn Bancorp Inc.","Financial","Regional - Midwest Banks","USA",0.13,,0.03,76.47%,11625
11,"DVOX","Dynavox Inc.","Technology","Application Software","USA",0.84,,0.14,60.00%,4166
12,"EDN","Edenor SA","Utilities","Electric Utilities","Argentina",285.54,2.09,7.99,16.30%,298817
13,"ESMC","Escalon Medical Corp.","Healthcare","Medical Appliances & Equipment","USA",10.84,,1.80,24.99%,24852
14,"GNVC","GenVec, Inc.","Healthcare","Biotechnology","USA",21.11,,1.90,16.56%,967386
15,"HNR","Harvest Natural Resources Inc.","Basic Materials","Independent Oil & Gas","USA",128.32,11.64,3.93,20.55%,1838197
16,"IGOI","iGo, Inc.","Technology","Computer Based Systems","USA",6.11,,2.46,17.14%,6523
17,"IMUC","ImmunoCellular Therapeutics, Ltd.","Healthcare","Biotechnology","USA",142.69,,3.50,35.66%,9347328
18,"IPCI","IntelliPharmaCeutics International Inc.","Healthcare","Drug Delivery","Canada",73.63,,4.33,18.96%,3855149
19,"ORCT","Orckit Communications Ltd.","Technology","Communication Equipment","Israel",2.96,,0.16,23.08%,4585
20,"OVRL","Overland Storage Inc.","Technology","Data Storage Devices","USA",28.88,,1.12,19.15%,542814
21,"PBMD","Prima Biomed Ltd.","Healthcare","Biotechnology","Australia",41.74,,1.50,38.89%,3378240
22,"YRCW","YRC Worldwide Inc.","Services","Trucking","USA",75.53,,8.72,15.19%,1901452
