"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"BBG","Bill Barrett Corp.","Basic Materials","Oil & Gas Drilling & Exploration","USA",537.21,,8.98,-17.01%,5529126
2,"BXE","Bellatrix Exploration Ltd.","Basic Materials","Independent Oil & Gas","Canada",467.36,3.81,2.07,-15.16%,1363016
3,"CBLI","Cleveland BioLabs, Inc.","Healthcare","Biotechnology","USA",274.56,,3.71,-22.71%,90530
4,"GASL","Direxion Daily Nat Gas Rltd Bull 3X ETF","Financial","Exchange Traded Fund","USA",,,2.74,-16.72%,4344716
5,"JNUG","Direxion Daily Jr Gld Mnrs Bull 3X ETF","Financial","Exchange Traded Fund","USA",,,34.54,-17.11%,3197619
6,"NBG","National Bank of Greece S.A.","Financial","Money Center Banks","Greece",4606.25,,1.03,-21.97%,41747551
7,"PPC","Pilgrim's Pride Corporation","Consumer Goods","Food - Major Diversified","USA",9589.29,13.97,28.05,-24.23%,5638670
8,"PSTR","PostRock Energy Corporation","Basic Materials","Oil & Gas Drilling & Exploration","USA",9.73,,1.02,-33.77%,8254
9,"QKLS","QKL Stores Inc.","Services","Grocery Stores","China",3.91,,2.14,-15.75%,783
10,"SALT","Scorpio Bulkers Inc.","Services","Shipping","Monaco",299.35,,1.31,-21.08%,4521050
11,"SHIP","Seanergy Maritime Holdings Corp.","Services","Shipping","Greece",10.74,0.10,0.65,-16.44%,3274
12,"SR","The Standard Register Company","Consumer Goods","Office Supplies","USA",22.67,,1.93,-21.86%,154498
13,"TPI","Tianyin Pharmaceutical Co., Inc.","Healthcare","Drug Manufacturers - Other","China",19.07,,0.55,-15.22%,357225
