"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"ACHN","Achillion Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",1185.21,,10.23,-15.55%,19421908
2,"ANV","Allied Nevada Gold Corp.","Basic Materials","Gold","USA",145.00,,1.05,-24.46%,10217063
3,"AVNW","Aviat Networks, Inc.","Technology","Communication Equipment","USA",103.19,,1.37,-17.47%,883727
4,"BGI","Birks Group Inc.","Services","Jewelry Stores","Canada",19.53,,0.92,-15.60%,20472
5,"BRDR","Borderfree, Inc.","Technology","Internet Information Providers","USA",341.57,,7.01,-35.33%,1519214
6,"CRK","Comstock Resources Inc.","Basic Materials","Independent Oil & Gas","USA",535.55,,9.47,-15.37%,6064301
7,"EXE","Crexendo, Inc.","Technology","Information Technology Services","USA",31.33,,2.27,-18.93%,27694
8,"HLF","Herbalife Ltd.","Consumer Goods","Personal Products","Cayman Islands",5130.50,12.34,44.26,-20.82%,12664741
9,"NSPR","InspireMD, Inc.","Healthcare","Medical Appliances & Equipment","USA",55.62,,1.20,-22.08%,604555
10,"PSTR","PostRock Energy Corporation","Basic Materials","Oil & Gas Drilling & Exploration","USA",22.81,,0.56,-24.32%,32926
11,"RCAP","RCS Capital Corporation","Financial","Investment Brokerage - National","USA",893.55,,10.91,-20.31%,5657914
12,"S","Sprint Corporation","Technology","Wireless Communications","USA",24462.10,,5.18,-16.45%,160503648
13,"SALE","RetailMeNot, Inc.","Services","Marketing Services","USA",1100.99,78.46,14.35,-29.66%,13849339
14,"SGY","Stone Energy Corp.","Basic Materials","Independent Oil & Gas","USA",1371.35,17.95,20.52,-15.94%,4158608
15,"SPPR","Supertel Hospitality, Inc.","Financial","REIT - Hotel/Motel","USA",12.55,,2.11,-20.97%,30724
16,"SVBL","Silver Bull Resources, Inc.","Basic Materials","Industrial Metals & Minerals","Canada",28.60,,0.14,-19.44%,187177
