"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",14127.95,335.90,334.52,0.30%,-41.24%,85.60%,0.62%,0.68%,0.90,2529.44,42.36,0.71%,1116824
2,"AA",19238.21,1222.25,1182.88,0.30%,-29.22%,66.70%,-0.64%,3.07%,1.96,18504.52,15.14,-3.81%,15358781
3,"AAAP",,,,,,,,,,,,,0
4,"AAC",701.12,21.08,7.73,42.60%,0.00%,29.50%,,9.47%,10.08,72.63,35.65,7.19%,87255
5,"AADR",,,,,,,,,,1.73,38.90,-0.46%,274
6,"AAIT",,,,,,,,,0.28,1.12,35.62,0.82%,35
7,"AAL",36953.24,717.26,713.71,0.55%,-0.17%,71.40%,1.85%,1.76%,0.94,13436.05,50.29,-2.39%,4885296
8,"AAMC",464.26,2.19,1.54,3.40%,168.03%,75.40%,6.31%,9.63%,8.69,17.09,215.00,1.42%,275
9,"AAME",82.93,20.63,4.55,77.33%,0.00%,5.10%,3.34%,0.07%,1.02,3.26,4.02,0.00%,5
10,"AAN",2162.50,72.47,72.47,0.60%,0.00%,,1.11%,5.29%,6.19,620.21,29.74,-0.34%,123138
11,"AAOI",153.28,14.81,13.79,1.40%,-4.51%,57.60%,-3.22%,12.50%,6.67,258.47,10.47,1.16%,147170
12,"AAON",1300.20,54.47,41.64,20.60%,0.00%,59.00%,-3.49%,2.48%,7.57,136.51,23.71,-0.67%,31239
13,"AAP",11428.15,73.07,71.37,0.50%,-21.93%,98.00%,1.72%,4.13%,3.24,910.20,156.20,-0.13%,146433
14,"AAPL",769857.20,5824.75,5821.23,,,61.40%,-1.69%,1.01%,1.05,56081.04,130.88,-0.98%,31929159
15,"AAT",1824.04,43.70,37.41,0.90%,101.20%,99.30%,0.38%,1.64%,4.05,151.39,41.83,0.20%,207199
16,"AAU",74.12,68.00,56.73,5.36%,0.00%,5.90%,127.70%,0.13%,0.32,237.32,1.10,0.92%,31337
17,"AAV",901.00,170.00,167.93,0.25%,0.00%,58.00%,3.98%,0.46%,3.51,221.99,5.31,0.19%,27505
18,"AAVL",911.38,24.84,17.65,15.60%,-9.14%,64.00%,9.18%,8.07%,4.28,332.83,37.22,1.44%,136372
19,"AAWW",1177.98,24.81,24.29,1.20%,-17.22%,99.70%,-1.99%,7.07%,7.19,238.67,46.60,-1.85%,115527
20,"AAXJ",,,,,,,,,1.69,1261.75,63.85,-0.03%,1897267
21,"AB",2740.67,100.76,95.18,0.30%,-1.63%,29.20%,2.57%,0.52%,1.46,339.82,27.39,0.70%,172821
22,"ABAC",52.08,33.17,17.69,27.80%,0.00%,0.70%,20.81%,0.09%,1.62,9.61,1.55,-1.27%,3490
23,"ABAX",1373.14,22.54,21.29,3.30%,-5.52%,,3.85%,18.59%,18.58,213.03,61.50,0.95%,47770
24,"ABB",49052.66,2290.04,2290.04,,,5.00%,4.80%,0.14%,1.52,2083.82,21.38,-0.21%,529667
25,"ABBV",96993.30,1593.45,1572.61,0.08%,-0.80%,72.80%,0.27%,0.96%,1.61,9390.13,60.50,-0.61%,4747838
