"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",18943.13,331.00,330.03,0.30%,7.12%,85.00%,-0.58%,0.89%,1.23,2392.23,57.46,0.40%,714788
2,"AA",11085.20,1070.00,1068.36,0.07%,10.31%,61.00%,4.55%,10.80%,4.43,26069.52,10.43,0.68%,12152296
3,"AADR",,,,,,,,,,6.49,37.39,0.48%,6748
4,"AAIT",,,,,,,,,0.99,1.77,31.08,0.06%,151
5,"AAL",8820.00,336.00,751.64,0.70%,,4.50%,63.41%,,,10620.53,26.13,-0.46%,4210507
6,"AAMC",2119.70,2.35,,46.34%,0.02%,15.30%,11.76%,,3.38,8.16,906.50,0.50%,3399
7,"AAME",84.13,21.30,5.14,75.13%,,4.80%,-4.93%,0.15%,0.87,8.91,4.01,1.52%,6309
8,"AAN",2243.46,76.10,67.11,0.50%,-6.63%,99.90%,3.52%,7.93%,6.63,802.75,29.42,-0.20%,399174
9,"AAOI",189.31,12.60,11.46,0.90%,,17.70%,,0.40%,0.45,102.40,14.97,-0.33%,22648
10,"AAON",1176.85,36.74,28.06,0.30%,-9.82%,58.50%,2.13%,3.63%,10.21,99.80,32.68,2.03%,122052
11,"AAP",8022.54,72.75,72.23,0.80%,4.87%,96.30%,0.09%,3.49%,2.83,892.73,110.17,-0.10%,564120
12,"AAPL",513264.49,904.16,899.13,0.04%,32.64%,61.30%,-1.57%,1.89%,1.51,11296.66,563.90,-0.66%,7259798
13,"AAT",1247.47,39.82,34.34,0.60%,0.28%,86.10%,19.90%,2.19%,2.77,271.76,31.54,0.67%,209596
14,"AAU",65.45,60.05,52.92,5.36%,,5.90%,174.02%,0.94%,4.39,113.28,1.15,5.50%,162040
15,"AAV",744.25,168.38,167.03,0.25%,,58.00%,4.02%,0.18%,1.98,151.70,4.36,-1.36%,70465
16,"AAWW",1010.24,25.12,24.51,12.22%,0.03%,99.90%,-2.71%,3.93%,2.91,331.45,40.16,-0.12%,210023
17,"AAXJ",,,,,,,,,1.32,604.74,58.88,-0.78%,395814
18,"AB",1971.55,92.26,86.69,0.10%,-0.80%,31.90%,-7.31%,2.55%,5.58,395.90,21.48,0.51%,268099
19,"ABAX",858.11,22.31,21.08,1.80%,-5.19%,97.40%,-2.90%,9.10%,11.18,171.54,38.92,1.17%,57768
20,"ABB",60204.37,2297.00,2295.97,,,3.60%,0.32%,0.19%,3.35,1320.35,26.28,0.27%,528715
21,"ABBV",83252.40,1590.00,1589.52,0.06%,1.38%,68.40%,1.29%,0.75%,2.11,5638.87,52.99,1.20%,2397901
22,"ABC",16163.69,230.45,229.55,0.20%,29.14%,89.30%,-0.47%,2.79%,4.38,1462.75,70.30,0.23%,635093
23,"ABCB",511.24,23.90,22.99,1.30%,3.67%,69.20%,-0.54%,2.27%,5.50,94.82,21.42,0.14%,27381
