"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",18731.54,333.42,332.95,0.30%,-4.67%,86.40%,1.29%,0.95%,1.40,2265.00,56.18,1.15%,3510579
2,"AA",15849.36,1172.29,1170.74,0.20%,47.31%,68.10%,9.03%,6.41%,3.35,22404.06,13.52,2.19%,11016686
3,"AADR",,,,,,,,,,2.48,38.18,0.18%,560
4,"AAIT",,,,,,,,,0.00,2.92,32.91,0.21%,665
5,"AAL",28167.02,720.20,716.11,0.80%,372.03%,58.20%,65.26%,2.09%,1.49,10000.04,39.11,1.01%,9863388
6,"AAMC",2110.08,2.24,1.58,3.10%,-14.73%,74.40%,13.48%,8.74%,6.29,21.93,942.00,3.85%,19633
7,"AAME",74.71,20.81,4.72,8.70%,,5.10%,2.81%,0.05%,0.24,9.98,3.59,2.57%,1400
8,"AAN",2378.53,72.23,70.05,0.70%,26.84%,0.80%,,9.50%,6.00,1109.58,32.93,0.27%,723107
9,"AAOI",277.46,14.79,13.70,1.10%,18.16%,48.80%,79.56%,4.43%,2.38,254.93,18.76,0.54%,59996
10,"AAON",1145.47,36.62,28.06,21.50%,-1.48%,58.00%,-1.26%,3.54%,7.66,129.62,31.28,2.86%,68123
11,"AAP",8989.13,72.94,72.51,0.60%,-20.09%,95.50%,0.27%,3.06%,2.74,808.75,123.24,0.60%,512717
12,"AAPL",528999.30,861.38,860.63,0.04%,6.82%,62.00%,-2.95%,2.16%,1.96,9525.80,614.13,1.13%,8256859
13,"AAT",1436.94,41.93,35.88,1.10%,-6.68%,86.10%,2.81%,2.31%,4.98,166.57,34.27,1.45%,138115
14,"AAU",86.70,64.70,52.89,5.36%,,5.90%,143.56%,0.79%,3.43,121.20,1.34,0.75%,30457
15,"AAV",974.62,168.62,167.51,0.25%,,58.00%,4.01%,0.22%,0.88,410.87,5.78,1.76%,184705
16,"AAWW",925.94,25.23,24.66,1.40%,14.97%,94.30%,7.09%,12.17%,9.69,309.78,36.70,0.11%,98022
17,"AAXJ",,,,,,,,,2.38,465.78,62.15,0.08%,338101
18,"AB",2271.26,96.24,90.81,0.40%,125.18%,28.70%,-0.85%,2.35%,5.62,379.97,23.60,-0.51%,274194
19,"ABAX",929.16,22.25,20.91,6.20%,12.02%,97.20%,8.12%,15.56%,23.07,140.98,41.76,0.31%,86667
20,"ABB",55337.49,2320.23,2291.55,,,6.00%,7.05%,0.25%,2.77,2043.74,23.85,0.97%,4983248
21,"ABBV",85784.28,1590.07,1588.25,0.10%,21.10%,70.30%,0.20%,0.73%,1.91,6044.23,53.95,0.60%,3023515
22,"ABC",16179.18,225.84,213.91,0.20%,-6.23%,85.60%,-3.08%,3.04%,3.35,1942.42,71.64,0.41%,1155062
23,"ABCB",525.84,25.16,22.57,2.80%,9.82%,66.10%,4.83%,2.73%,6.44,95.79,20.90,1.36%,50511
24,"ABCD",103.70,44.89,13.18,71.14%,-2.77%,11.40%,-4.25%,0.04%,0.17,31.31,2.31,4.52%,1274
25,"ABCO",1747.01,36.14,35.85,0.80%,62.32%,96.80%,4.29%,10.25%,14.47,254.02,48.34,0.98%,295204
26,"ABG",1963.77,30.66,30.13,1.50%,-18.01%,99.60%,0.86%,4.31%,4.15,312.78,64.05,0.33%,284048
27,"ABIO",29.40,21.00,17.44,2.60%,21.26%,12.90%,-23.65%,23.36%,5.67,718.45,1.40,1.45%,236324
28,"ABM",1522.19,55.86,50.48,1.80%,7.83%,86.20%,3.27%,2.80%,6.69,211.25,27.25,3.26%,302342
29,"ABMD",842.10,39.91,39.47,2.20%,5.53%,99.70%,11.23%,18.77%,16.21,457.07,21.10,-1.40%,314685
30,"ABR",355.99,50.14,38.51,0.40%,-13.01%,47.80%,2.72%,0.51%,1.64,119.60,7.10,0.14%,63561
31,"ABT",59476.82,1501.94,1498.96,0.20%,6.15%,69.50%,-2.83%,0.68%,1.36,7478.30,39.60,-0.13%,3521823
32,"ABTL",109.41,8.99,8.87,8.62%,-10.41%,61.80%,17.79%,1.48%,0.45,289.89,12.17,0.50%,93527
33,"ABX",19259.18,1165.81,1161.32,,,73.90%,2.69%,1.03%,1.10,10785.85,16.52,-0.42%,5805700
34,"ACAD",1959.61,98.97,98.74,0.10%,21.15%,92.40%,9.34%,14.71%,6.29,2311.23,19.80,1.18%,667245
35,"ACAS",3947.05,267.96,263.32,1.50%,-5.99%,67.50%,1.36%,1.83%,1.62,2967.30,14.73,-0.14%,1593591
36,"ACAT",480.78,12.90,12.46,1.80%,6.91%,97.10%,3.47%,8.54%,5.01,212.44,37.27,1.53%,120687
37,"ACC",4037.99,104.91,104.42,0.60%,19.79%,99.00%,1.79%,1.84%,3.09,622.80,38.49,1.00%,251716
38,"ACCO",689.22,114.11,112.84,0.90%,37.12%,,-0.77%,14.07%,26.93,589.65,6.04,1.00%,431667
39,"ACCU",,,,,,,,,,19.70,27.36,0.15%,18955
40,"ACE",34752.71,337.70,335.49,0.70%,15.26%,93.00%,-1.58%,1.50%,3.89,1299.21,102.91,-0.03%,750525
41,"ACET",506.22,28.73,27.57,2.00%,8.50%,71.00%,9.37%,3.24%,2.11,424.07,17.62,0.86%,233972
42,"ACFC",63.90,15.51,10.62,1.10%,,47.60%,0.90%,0.17%,0.87,20.49,4.12,-2.83%,4022
43,"ACFN",33.51,22.19,20.48,6.60%,3.61%,36.20%,-13.60%,10.02%,9.46,217.06,1.51,0.67%,148154
44,"ACG",1812.11,242.91,242.82,,,32.00%,14.29%,0.03%,0.10,802.53,7.46,0.40%,267049
45,"ACGL",7624.93,134.10,129.11,1.80%,5.14%,91.40%,-1.02%,1.18%,3.20,474.41,56.86,-0.35%,347967
46,"ACH",6109.43,669.16,156.18,,,1.50%,-1.17%,1.45%,23.41,96.80,9.13,0.88%,58383
47,"ACHC",2190.73,50.77,47.14,2.00%,-11.43%,72.50%,2.28%,9.43%,10.73,414.27,43.15,1.67%,154477
48,"ACHN",273.89,96.78,96.51,13.04%,-6.63%,97.10%,5.32%,20.08%,12.25,1581.43,2.83,-1.74%,705984
49,"ACI",785.40,212.27,211.11,0.54%,-1.55%,74.30%,17.04%,15.30%,4.09,7890.86,3.70,-2.37%,5943472
50,"ACIM",,,,,,,,,,0.98,64.37,0.52%,137
