"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"AERG","Applied Energetics, Inc.","Technology","Scientific & Technical Instruments","USA",1.47,,0.01,-23.13%,141414
2,"ATGN","AltiGen Communications Inc.","Technology","Communication Equipment","USA",2.14,,0.11,-15.31%,1000
3,"CAPS","Capstone Therapeutics Corp.","Healthcare","Biotechnology","USA",12.64,,0.25,-18.39%,19900
4,"CHMP","Champion Industries Inc.","Consumer Goods","Business Equipment","USA",7.91,,0.57,-18.57%,9174
5,"CIE","Cobalt International Energy, Inc.","Basic Materials","Independent Oil & Gas","USA",9046.30,,18.54,-16.60%,23142596
6,"EDN","Edenor SA","Utilities","Electric Utilities","Argentina",365.34,2.70,7.34,-16.50%,384187
7,"IR","Ingersoll-Rand Plc","Industrial Goods","Diversified Machinery","Ireland",20826.07,26.55,55.56,-22.21%,4582676
8,"JOB","General Employment Enterprises Inc.","Services","Staffing & Outsourcing Services","USA",5.42,,0.21,-16.00%,38905
9,"LD","iPath DJ-UBS Lead TR Sub-Idx ETN","Financial","Exchange Traded Fund","USA",,,48.00,-33.47%,800
10,"MNGA","Magnegas Corporation","Basic Materials","Major Integrated Oil & Gas","USA",12.33,,0.49,-16.95%,85806
11,"NUGT","Direxion Daily Gold Miners Bull 3X Shrs","Financial","Exchange Traded Fund","USA",,,26.77,-17.88%,10184658
12,"RFIL","RF Industries Ltd.","Technology","Diversified Electronics","USA",107.55,22.61,10.58,-23.28%,1455579
13,"ZOOM","ZOOM Technologies, Inc.","Technology","Communication Equipment","China",19.08,,4.80,-25.70%,1083132
