"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"AAMC","Altisource Asset Management Corporation","Financial","Asset Management","USA",780.74,27.13,356.50,-23.38%,80688
2,"ASPS","Altisource Portfolio Solutions S.A.","Services","Business Services","Luxembourg",638.30,4.45,31.49,-33.76%,2669199
3,"AXX","Alderon Iron Ore Corp.","Basic Materials","Industrial Metals & Minerals","Canada",48.15,,0.37,-15.64%,68332
4,"CALA","Calithera Biosciences, Inc.","Healthcare","Biotechnology","USA",412.93,1.41,23.03,-17.54%,236245
5,"CHLN","China Housing and Land Development, Inc.","Financial","Real Estate Development","China",20.17,,0.58,-15.98%,30509
6,"CHNR","China Natural Resources Inc.","Basic Materials","Industrial Metals & Minerals","Hong Kong",47.04,,1.89,-19.57%,99645
7,"CORI","Corium International, Inc.","Healthcare","Biotechnology","USA",119.87,,6.63,-15.54%,11737
8,"CPAH","CounterPath Corporation","Technology","Application Software","Canada",23.80,,0.57,-21.91%,437240
9,"HMNY","Helios and Matheson Analytics Inc.","Technology","Information Technology Services","USA",4.09,,1.77,-21.33%,13478
10,"JNUG","Direxion Daily Jr Gld Mnrs Bull 3X ETF","Financial","Exchange Traded Fund","USA",,,2.02,-20.47%,24968193
11,"LJPC","La Jolla Pharmaceutical Co.","Healthcare","Biotechnology","USA",252.51,,16.58,-17.72%,822311
12,"NQ","NQ Mobile Inc.","Technology","Application Software","China",276.28,,3.46,-15.40%,9027551
13,"NUGT","Direxion Daily Gold Miners Bull 3X ETF","Financial","Exchange Traded Fund","USA",,,9.69,-15.22%,20343161
14,"OCN","Ocwen Financial Corp.","Financial","Mortgage Investment","USA",2014.22,13.45,16.01,-26.89%,23817232
15,"SGOC","SGOCO Group, Ltd.","Consumer Goods","Electronic Equipment","China",11.95,1.37,0.67,-51.80%,1146132
16,"UGAZ","VelocityShares 3x Long Natural Gas ETN","Financial","Exchange Traded Fund","USA",,,5.54,-23.80%,29520016
17,"VOC","VOC Energy Trust","Basic Materials","Independent Oil & Gas","USA",97.47,3.54,5.73,-22.04%,597158
