"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"A","Agilent Technologies Inc.","Healthcare","Medical Laboratories & Research","USA",18176.30,26.59,54.32,-0.33%,2153299
2,"AA","Alcoa Inc.","Basic Materials","Aluminum","USA",19179.40,,16.22,-0.31%,17852268
3,"AAC","AAC Holdings, Inc.","Healthcare","Specialized Health Services","USA",442.13,713.00,21.20,-0.89%,73404
4,"AADR","AdvisorShares WCM/BNY MlnFcsd GR ADR ETF","Financial","Exchange Traded Fund","USA",,,37.37,0.00%,0
5,"AAIT","iShares MSCI All Country Asia Info Tech","Financial","Exchange Traded Fund","USA",,,33.22,0.39%,100
6,"AAL","American Airlines Group Inc.","Services","Major Airlines","USA",28647.36,,40.30,0.90%,10538367
7,"AAMC","Altisource Asset Management Corporation","Financial","Asset Management","USA",1219.68,95.03,574.99,5.60%,10640
8,"AAME","Atlantic American Corp.","Financial","Life Insurance","USA",81.18,15.68,3.86,-1.53%,5675
9,"AAN","Aaron's, Inc.","Services","Rental & Leasing Services","USA",1742.67,19.75,24.22,0.50%,408124
10,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductor - Integrated Circuits","USA",227.62,128.17,15.25,-0.85%,187603
11,"AAON","AAON Inc.","Industrial Goods","General Building Materials","USA",1052.89,26.96,19.44,1.57%,140079
12,"AAP","Advance Auto Parts Inc.","Services","Auto Parts Stores","USA",10584.29,24.21,145.71,0.47%,473346
13,"AAPL","Apple Inc.","Consumer Goods","Electronic Equipment","USA",629673.59,16.69,106.98,-0.34%,40430196
14,"AAT","American Assets Trust, Inc.","Financial","REIT - Retail","USA",1598.68,113.67,38.02,1.36%,133475
15,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",88.40,,1.24,-3.12%,196983
16,"AAV","Advantage Oil & Gas Ltd.","Basic Materials","Oil & Gas Drilling & Exploration","Canada",727.43,,4.19,-2.56%,548325
17,"AAVL","Avalanche Biotechnologies, Inc.","Healthcare","Biotechnology","USA",746.38,,35.69,6.44%,157792
18,"AAWW","Atlas Air Worldwide Holdings, Inc.","Services","Air Services, Other","USA",919.97,10.06,36.37,-0.14%,160067
19,"AAXJ","iShares MSCI All Country Asia ex Japan","Financial","Exchange Traded Fund","USA",,,62.57,0.50%,994765
20,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",2569.88,15.03,26.14,-1.17%,255171
21,"ABAC","Aoxin Tianli Group, Inc.","Consumer Goods","Farm Products","China",66.32,,2.36,-1.26%,24916
22,"ABAX","Abaxis, Inc.","Healthcare","Medical Laboratories & Research","USA",1117.89,66.19,51.53,3.81%,368673
23,"ABB","ABB Ltd.","Industrial Goods","Diversified Machinery","Switzerland",49601.29,19.43,21.73,0.74%,1350017
24,"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - Major","USA",95575.13,23.16,61.18,2.00%,11957354
25,"ABC","AmerisourceBergen Corporation","Services","Drugs Wholesale","USA",17892.06,71.20,84.84,6.40%,5191395
26,"ABCB","Ameris Bancorp","Financial","Regional - Mid-Atlantic Banks","USA",655.13,22.27,24.70,0.82%,118021
27,"ABCD","Cambium Learning Group, Inc.","Services","Education & Training Services","USA",67.80,,1.51,0.00%,12059
28,"ABCO","The Advisory Board Company","Services","Business Services","USA",1909.74,109.60,52.96,0.67%,223549
29,"ABCW","Anchor BanCorp Wisconsin Inc.","Financial","Savings & Loans","USA",271.59,1.60,29.82,-0.63%,5008
30,"ABG","Asbury Automotive Group, Inc.","Services","Auto Dealerships","USA",2032.70,16.37,69.40,1.64%,410896
31,"ABIO","ARCA biopharma, Inc.","Healthcare","Biotechnology","USA",23.30,,1.16,4.50%,174557
32,"ABM","ABM Industries Incorporated","Services","Business Services","USA",1518.07,21.61,27.44,0.77%,181995
33,"ABMD","ABIOMED, Inc.","Healthcare","Medical Appliances & Equipment","USA",1025.66,149.12,31.00,22.29%,1875571
34,"ABR","Arbor Realty Trust Inc.","Financial","REIT - Diversified","USA",331.59,13.14,6.83,3.96%,133320
35,"ABT","Abbott Laboratories","Healthcare","Medical Appliances & Equipment","USA",64268.14,39.21,43.49,1.75%,3968749
36,"ABTL","Autobytel Inc.","Technology","Internet Information Providers","USA",79.38,2.62,8.86,0.45%,98000
37,"ABX","Barrick Gold Corporation","Basic Materials","Gold","Canada",14941.18,,12.29,-4.21%,26726384
38,"ABY","Abengoa Yield plc","Utilities","Electric Utilities","United Kingdom",2775.65,,32.95,-0.60%,318247
39,"ACAD","ACADIA Pharmaceuticals Inc.","Healthcare","Biotechnology","USA",2747.53,,28.05,1.52%,1273378
40,"ACAS","American Capital, Ltd.","Financial","Asset Management","USA",3800.83,40.43,14.21,0.42%,2377291
41,"ACAT","Arctic Cat Inc.","Consumer Goods","Recreational Vehicles","USA",435.66,15.19,33.50,-0.65%,136283
42,"ACC","American Campus Communities, Inc.","Financial","REIT - Residential","USA",4079.68,68.21,39.12,0.62%,1225096
