"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"ADES","Advanced Emissions Solutions, Inc.","Industrial Goods","Pollution & Treatment Controls","USA",400.76,,10.60,-46.47%,1959522
2,"ATV","Acorn International, Inc.","Services","Catalog & Mail Order Houses","China",30.38,,0.93,-15.45%,10506
3,"CPSI","Computer Programs & Systems Inc.","Technology","Healthcare Information Services","USA",660.72,18.19,49.26,-16.42%,997916
4,"CRRS","Corporate Resource Services, Inc.","Services","Staffing & Outsourcing Services","USA",126.43,,0.61,-23.74%,244304
5,"DECK","Deckers Outdoor Corp.","Consumer Goods","Textile - Apparel Footwear & Accessories","USA",2849.83,20.31,66.05,-19.72%,8195878
6,"DWTI","VelocityShares 3x Inverse Crude Oil ETN","Financial","Exchange Traded Fund","USA",,,148.00,-21.34%,434863
7,"GDOT","Green Dot Corporation","Financial","Credit Services","USA",1029.82,21.12,15.25,-23.17%,4579368
8,"GENE","Genetic Technologies Limited","Healthcare","Biotechnology","Australia",27.72,,2.79,-22.71%,9764959
9,"HA","Hawaiian Holdings Inc.","Services","Regional Airlines","USA",1438.01,22.00,19.44,-26.97%,12498514
10,"LENS","Presbia PLC","Healthcare","Medical Instruments & Supplies","Ireland",,,6.51,-20.12%,189795
11,"MCP","Molycorp, Inc.","Basic Materials","Industrial Metals & Minerals","USA",95.55,,0.33,-15.38%,4095546
12,"OHGI","One Horizon Group, Inc.","Technology","Application Software","Switzerland",55.96,,1.21,-28.82%,38663
13,"SMLR","Semler Scientific Inc","Healthcare","Medical Appliances & Equipment","USA",28.20,,4.79,-20.17%,38244
14,"STRT","STRATTEC Security Corporation","Consumer Goods","Auto Parts","USA",266.00,11.94,63.00,-15.45%,216848
15,"TUES","Tuesday Morning Corporation","Services","Discount, Variety Stores","USA",919.85,,17.70,-15.83%,3684295
