"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"A","Agilent Technologies Inc.","Healthcare","Medical Laboratories & Research","USA",19502.38,27.73,58.56,0.07%,1191442
2,"AA","Alcoa Inc.","Basic Materials","Aluminum","USA",19197.71,,16.43,0.67%,13141160
3,"AADR","AdvisorShares WCMBNY Mln Fcsd GR ADR ETF","Financial","Exchange Traded Fund","USA",,,38.44,1.42%,1847
4,"AAIT","iShares MSCI AC Asia Information Tech","Financial","Exchange Traded Fund","USA",,,34.84,0.64%,3492
5,"AAL","American Airlines Group Inc.","Services","Major Airlines","USA",29283.33,,40.43,-0.57%,5796599
6,"AAMC","Altisource Asset Management Corporation","Financial","Asset Management","USA",1298.93,101.20,569.85,-1.73%,9259
7,"AAME","Atlantic American Corp.","Financial","Life Insurance","USA",85.49,16.52,4.17,0.97%,6173
8,"AAN","Aaron's, Inc.","Services","Rental & Leasing Services","USA",1864.87,21.14,25.96,0.66%,1097124
9,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductor - Integrated Circuits","USA",279.57,,19.54,3.44%,308453
10,"AAON","AAON Inc.","Industrial Goods","General Building Materials","USA",1051.79,29.42,19.10,-0.10%,118579
11,"AAP","Advance Auto Parts Inc.","Services","Auto Parts Stores","USA",9730.42,23.39,134.02,0.52%,796870
12,"AAPL","Apple Inc.","Consumer Goods","Electronic Equipment","USA",593757.21,16.02,100.53,1.38%,68838680
13,"AAT","American Assets Trust, Inc.","Financial","REIT - Retail","USA",1505.76,107.06,35.32,-0.03%,126213
14,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",96.54,,1.50,0.00%,36597
15,"AAV","Advantage Oil & Gas Ltd.","Basic Materials","Oil & Gas Drilling & Exploration","Canada",949.56,,5.73,1.96%,502602
16,"AAWW","Atlas Air Worldwide Holdings Inc.","Services","Air Services, Other","USA",853.03,9.33,33.72,-0.15%,90897
17,"AAXJ","iShares MSCI All Country Asia ex Jpn Idx","Financial","Exchange Traded Fund","USA",,,66.08,0.50%,493529
18,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",2499.63,14.67,26.20,1.47%,256178
19,"ABAX","Abaxis, Inc.","Healthcare","Medical Laboratories & Research","USA",1033.89,66.54,45.81,-0.22%,85830
20,"ABB","ABB Ltd.","Industrial Goods","Diversified Machinery","Switzerland",51864.18,20.37,22.79,0.80%,1326932
21,"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - Major","USA",86479.44,20.97,55.29,1.80%,9133363
22,"ABC","AmerisourceBergen Corporation","Services","Drugs Wholesale","USA",17187.51,68.39,76.93,0.43%,716036
23,"ABCB","Ameris Bancorp","Financial","Regional - Mid-Atlantic Banks","USA",607.53,24.43,22.74,0.09%,108883
24,"ABCD","Cambium Learning Group, Inc.","Services","Education & Training Services","USA",79.90,,1.77,-0.56%,2732
25,"ABCO","The Advisory Board Company","Services","Business Services","USA",1824.30,104.73,50.78,1.01%,389349
26,"ABG","Asbury Automotive Group, Inc.","Services","Auto Dealerships","USA",2108.33,18.19,69.40,-0.13%,186813
27,"ABIO","ARCA biopharma, Inc.","Healthcare","Biotechnology","USA",29.25,,1.37,-1.44%,107562
28,"ABM","ABM Industries Incorporated","Services","Business Services","USA",1450.40,21.40,26.07,0.66%,230910
29,"ABMD","ABIOMED, Inc.","Healthcare","Medical Appliances & Equipment","USA",1024.85,149.00,25.67,1.34%,149590
30,"ABR","Arbor Realty Trust Inc.","Financial","REIT - Diversified","USA",350.33,22.39,6.94,0.00%,37498
31,"ABT","Abbott Laboratories","Healthcare","Medical Appliances & Equipment","USA",63501.25,30.38,42.54,0.73%,2899810
32,"ABTL","Autobytel Inc.","Technology","Internet Information Providers","USA",76.21,2.50,8.43,-0.12%,66556
33,"ABX","Barrick Gold Corporation","Basic Materials","Gold","Canada",22137.91,,18.83,-0.95%,4006240
34,"ABY","Abengoa Yield plc","Utilities","Electric Utilities","United Kingdom",2992.00,,36.91,-1.31%,151533
35,"ACAD","ACADIA Pharmaceuticals Inc.","Healthcare","Biotechnology","USA",2230.44,,22.57,0.62%,592277
36,"ACAS","American Capital, Ltd.","Financial","Asset Management","USA",4166.14,,15.57,0.39%,2224352
37,"ACAT","Arctic Cat Inc.","Consumer Goods","Recreational Vehicles","USA",490.18,13.85,37.67,-0.71%,188334
38,"ACC","American Campus Communities, Inc.","Financial","REIT - Residential","USA",4095.42,69.70,39.14,0.28%,406526
39,"ACCO","ACCO Brands Corporation","Consumer Goods","Office Supplies","USA",839.92,9.41,7.34,0.00%,1229900
40,"ACCU","AdvisorShares Accuvest Global Opport ETF","Financial","Exchange Traded Fund","USA",,,27.59,0.00%,0
41,"ACE","ACE Limited","Financial","Property & Casualty Insurance","Switzerland",34983.30,10.43,104.23,0.02%,911109
42,"ACET","Aceto Corp.","Basic Materials","Chemicals - Major Diversified","USA",541.85,18.49,19.06,1.06%,167532
43,"ACFC","Atlantic Coast Financial Corporation","Financial","Regional - Southeast Banks","USA",64.79,,4.16,-0.60%,6049
44,"ACFN","Acorn Energy, Inc.","Industrial Goods","Aerospace/Defense Products & Services","USA",41.05,,2.04,10.27%,348287
45,"ACG","AllianceBernstein Income Fund, Inc.","Financial","Closed-End Fund - Debt","USA",1826.68,,7.56,0.53%,381170
46,"ACGL","Arch Capital Group Ltd.","Financial","Property & Casualty Insurance","Bermuda",7537.79,11.79,55.42,-0.66%,554239
47,"ACH","Aluminum Corporation Of China Limited","Basic Materials","Aluminum","China",7828.52,,11.36,-1.47%,272212
48,"ACHC","Acadia Healthcare Company, Inc.","Healthcare","Specialized Health Services","USA",2998.87,40.76,50.46,0.64%,355031
49,"ACHN","Achillion Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",932.82,,9.87,3.46%,6780618
50,"ACI","Arch Coal Inc.","Basic Materials","Industrial Metals & Minerals","USA",681.45,,3.27,1.87%,6194623
51,"ACIM","SPDR MSCI ACWI IMI","Financial","Exchange Traded Fund","USA",,,65.56,0.46%,3800
52,"ACIW","ACI Worldwide, Inc.","Technology","Technical & System Software","USA",2167.52,33.93,19.18,0.95%,411399
53,"ACLS","Axcelis Technologies Inc.","Technology","Semiconductor Equipment & Materials","USA",198.63,,1.82,2.25%,154555
54,"ACM","AECOM Technology Corporation","Services","Technical Services","USA",3685.73,15.12,37.30,0.67%,1116578
55,"ACMP","Access Midstream Partners, L.P.","Basic Materials","Oil & Gas Equipment & Services","USA",11741.22,42.44,61.25,-0.47%,147504
56,"ACN","Accenture plc","Technology","Information Technology Services","Ireland",53560.49,18.82,80.32,0.64%,1633163
57,"ACNB","ACNB Corp.","Financial","Regional - Southwest  Banks","USA",113.29,11.49,18.75,-0.53%,3236
58,"ACOR","Acorda Therapeutics, Inc.","Healthcare","Biotechnology","USA",1323.89,70.47,31.70,-0.03%,524286
59,"ACPW","Active Power Inc.","Industrial Goods","Diversified Machinery","USA",52.67,,2.30,0.88%,27241
60,"ACRE","Ares Commercial Real Estate Corporation","Financial","REIT - Diversified","USA",354.19,16.29,12.46,0.65%,83844
61,"ACRX","AcelRx Pharmaceuticals, Inc.","Healthcare","Medical Appliances & Equipment","USA",294.98,,6.78,-0.29%,440526
62,"ACST","Acasti Pharma Inc.","Healthcare","Biotechnology","Canada",97.76,,0.92,-0.54%,77132
63,"ACT","Actavis plc","Healthcare","Drugs - Generic","USA",57627.18,463.98,223.08,2.30%,2332912
64,"ACTG","Acacia Research Corporation","Services","Business Services","USA",846.86,,17.11,1.24%,432402
65,"ACTS","Actions Semiconductor Co., Ltd.","Technology","Semiconductor - Specialized","China",165.75,,2.39,-1.24%,156591
66,"ACU","Acme United Corp.","Consumer Goods","Housewares & Accessories","USA",55.02,13.37,16.68,-1.77%,4370
67,"ACUR","Acura Pharmaceuticals, Inc.","Healthcare","Drug Delivery","USA",43.50,,0.88,-1.12%,79802
68,"ACW","Accuride Corp.","Consumer Goods","Auto Parts","USA",240.99,,5.05,0.00%,97953
69,"ACWI","iShares MSCI ACWI Index","Financial","Exchange Traded Fund","USA",,,60.48,0.40%,5075249
70,"ACWX","iShares MSCI ACWI ex US Index","Financial","Exchange Traded Fund","USA",,,47.66,0.34%,204645
71,"ACXM","Acxiom Corporation","Technology","Information Technology Services","USA",1426.50,,18.55,0.32%,570441
72,"ACY","AeroCentury Corp.","Services","Rental & Leasing Services","USA",18.47,,11.30,-1.48%,5938
73,"ADAT","Authentidate Holding Corp.","Technology","Healthcare Information Services","USA",31.88,,0.84,1.20%,35658
