"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",18528.15,333.42,331.92,0.30%,13.76%,85.40%,0.11%,1.18%,1.37,2862.95,55.57,0.00%,0
2,"AA",13615.14,1078.00,1076.56,0.20%,54.33%,69.70%,0.23%,8.07%,3.00,28966.27,12.63,0.00%,0
3,"AADR",,,,,,,,,,3.06,37.54,0.00%,0
4,"AAIT",,,,,,,,,0.25,3.84,32.38,0.00%,0
5,"AAL",17238.77,471.52,467.30,1.10%,340.03%,54.80%,1.87%,6.99%,2.94,11106.87,36.56,0.00%,0
6,"AAMC",2571.45,2.37,1.70,2.80%,3.11%,62.00%,11.69%,9.14%,6.07,25.62,1085.00,0.00%,0
7,"AAME",76.91,21.07,5.00,8.60%,,4.90%,3.06%,0.10%,0.48,10.10,3.65,0.00%,0
8,"AAN",2215.54,71.98,69.81,0.60%,-3.79%,0.80%,,12.61%,6.24,1410.06,30.78,0.00%,0
9,"AAOI",318.24,14.22,13.19,0.80%,96.95%,22.90%,-18.54%,2.81%,2.16,171.04,22.38,0.00%,0
10,"AAON",979.26,36.69,28.19,20.90%,-2.91%,58.60%,-0.17%,3.61%,7.68,132.69,26.69,0.00%,0
11,"AAP",8871.21,72.93,72.44,0.60%,-20.09%,95.70%,0.08%,2.18%,1.78,886.97,121.64,0.00%,0
12,"AAPL",474378.13,891.99,890.70,0.04%,5.94%,61.60%,-0.06%,2.32%,1.83,11245.87,531.82,0.00%,0
13,"AAT",1363.16,40.39,34.34,1.20%,-7.27%,86.10%,0.06%,2.08%,4.31,165.66,33.75,0.00%,0
14,"AAU",95.81,63.87,52.88,5.36%,,5.90%,148.19%,0.78%,2.33,177.04,1.50,0.00%,0
15,"AAV",888.81,169.62,167.57,0.25%,,58.00%,3.99%,0.06%,0.52,202.18,5.24,0.00%,0
16,"AAWW",894.68,25.04,24.44,1.60%,25.73%,98.20%,1.81%,10.56%,6.46,399.55,35.73,0.00%,0
17,"AAXJ",,,,,,,,,0.65,698.60,59.65,0.00%,0
18,"AB",2441.08,96.03,94.60,0.20%,-0.77%,29.10%,0.54%,2.56%,5.91,408.93,25.42,0.00%,0
19,"ABAX",844.39,22.25,21.01,2.60%,2.12%,97.20%,3.11%,15.25%,16.44,194.79,37.95,0.00%,0
20,"ABB",60402.81,2337.57,2292.11,,,5.60%,-0.01%,0.28%,3.40,1869.98,25.84,0.00%,0
21,"ABBV",83313.81,1596.05,1594.47,0.10%,19.10%,69.90%,0.08%,0.73%,1.74,6691.28,52.20,0.00%,0
22,"ABC",14909.46,229.20,226.31,0.20%,-1.08%,86.80%,-0.21%,2.82%,3.43,1861.34,65.05,0.00%,0
23,"ABCB",589.98,25.17,24.20,2.80%,8.97%,63.10%,-0.48%,2.57%,5.96,104.23,23.44,0.00%,0
24,"ABCD",97.39,44.88,13.08,71.14%,-2.81%,15.30%,-10.04%,0.12%,0.43,36.60,2.17,0.00%,0
25,"ABCO",2268.87,36.14,35.93,0.60%,8.51%,96.80%,0.22%,7.97%,11.24,254.66,62.78,0.00%,0
26,"ABFS",955.38,25.87,24.48,3.30%,15.26%,94.90%,0.02%,5.62%,3.55,387.61,36.93,0.00%,0
27,"ABG",1747.39,30.84,30.22,1.80%,-8.57%,98.10%,-0.02%,3.61%,3.32,329.28,56.66,0.00%,0
28,"ABIO",39.40,20.96,18.08,2.60%,21.30%,16.90%,-1.62%,20.33%,3.07,1197.67,1.88,0.00%,0
29,"ABM",1580.84,55.86,50.48,1.80%,5.79%,83.60%,0.11%,2.38%,5.59,215.12,28.30,0.00%,0
30,"ABMC",2.39,21.74,18.70,14.00%,,12.00%,-11.83%,0.03%,0.36,16.23,0.11,0.00%,0
31,"ABMD",999.88,39.82,39.37,2.10%,1.21%,98.60%,0.12%,10.97%,9.25,467.33,25.11,0.00%,0
32,"ABR",352.83,49.14,37.49,0.50%,-9.90%,58.30%,-0.01%,0.40%,1.08,137.43,7.18,0.00%,0
33,"ABT",59608.80,1543.07,1540.10,0.20%,4.79%,69.70%,0.09%,1.10%,2.02,8402.17,38.63,0.00%,0
34,"ABTL",120.55,8.91,8.77,8.62%,-44.18%,56.40%,6.46%,2.12%,0.57,326.10,13.53,0.00%,0
35,"ABX",21432.92,1159.79,1161.10,,,73.90%,2.71%,0.88%,0.78,13183.84,18.48,0.00%,0
36,"ACAD",2081.63,97.50,97.27,0.10%,23.33%,86.40%,0.68%,11.08%,5.41,1993.07,21.35,0.00%,0
37,"ACAS",4144.13,269.80,259.27,1.10%,-8.90%,66.10%,-0.02%,1.72%,1.48,3013.75,15.36,0.00%,0
38,"ACAT",600.24,13.14,12.96,0.10%,318.47%,98.80%,7.48%,7.22%,3.77,247.97,45.68,0.00%,0
39,"ACC",3956.16,104.91,104.28,0.50%,22.12%,99.00%,1.00%,2.26%,2.74,860.01,37.71,0.00%,0
