"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"ARCW","ARC Group Worldwide, Inc.","Industrial Goods","Metal Fabrication","USA",190.40,31.93,10.01,-21.61%,232521
2,"CNET","ChinaNet Online Holdings, Inc.","Services","Advertising Agencies","China",44.41,,1.66,-16.16%,2132904
3,"CODE","Spansion Inc.","Technology","Semiconductor- Memory Chips","USA",1224.40,,16.98,-15.10%,5917432
4,"CZR","Caesars Entertainment Corporation","Services","Resorts & Casinos","USA",1595.29,,9.14,-17.36%,3514247
5,"EEH","ELEMENTS SPECTRUM Lg Cp US Sect Mom ETN","Financial","Exchange Traded Fund","USA",,,22.55,-18.21%,2048
6,"EMLB","iPath Long Enhanced MSCI Emerg Mkts ETN","Financial","Exchange Traded Fund","USA",,,53.27,-45.80%,0
7,"FREE","FreeSeas Inc.","Services","Shipping","Greece",5.53,,0.13,-16.13%,3441714
8,"GTAT","GT Advanced Technologies Inc.","Technology","Semiconductor - Specialized","USA",177.43,,0.81,-37.21%,68714424
9,"GTXI","GTX Inc.","Healthcare","Biotechnology","USA",41.78,,0.43,-21.04%,630590
10,"IGC","India Globalization Capital, Inc.","Basic Materials","Steel & Iron","USA",9.28,,0.60,-18.92%,148829
11,"IVAN","Ivanhoe Energy Inc.","Basic Materials","Independent Oil & Gas","Canada",26.58,,1.35,-15.93%,325369
12,"MPWR","Monolithic Power Systems Inc.","Technology","Semiconductor - Specialized","USA",1625.47,54.52,35.62,-15.15%,1266879
13,"NVTL","Novatel Wireless Inc.","Technology","Diversified Communication Services","USA",116.81,,2.65,-16.40%,660134
14,"PKT","Procera Networks, Inc.","Technology","Business Software & Services","USA",176.73,,5.70,-33.33%,2929760
15,"RPI","Roberts Realty Investors Inc.","Financial","REIT - Retail","USA",7.73,,0.64,-16.88%,10787
16,"SNSS","Sunesis Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",74.95,,1.05,-15.32%,4096478
17,"SOXL","Direxion Daily Semicondct Bull 3X ETF","Financial","Exchange Traded Fund","USA",,,75.32,-20.72%,972397
18,"SZMK","Sizmek Inc.","Services","Advertising Agencies","USA",217.06,,5.35,-25.07%,1161051
19,"ZOOM","ZOOM Technologies, Inc.","Technology","Communication Equipment","China",0.60,,0.15,-25.00%,37847
