"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",19122.46,333.26,332.63,0.30%,2.78%,85.60%,0.08%,0.71%,1.38,1710.52,57.15,-0.40%,1369713
2,"AA",19656.31,1176.32,1174.79,0.20%,1.60%,68.70%,1.47%,5.16%,4.11,14765.39,16.57,-0.84%,6632832
3,"AADR",,,,,,,,,,6.47,38.72,-0.07%,753
4,"AAIT",,,,,,,,,0.35,3.81,34.96,-0.91%,211
5,"AAL",28080.60,720.20,715.84,0.70%,12.05%,70.00%,20.18%,2.11%,1.22,12357.56,39.17,0.46%,3845859
6,"AAMC",1579.20,2.24,1.56,3.60%,11.01%,72.30%,-2.59%,13.08%,10.30,19.80,720.15,2.15%,5910
7,"AAME",83.01,20.70,4.63,75.13%,-0.03%,4.90%,1.10%,0.12%,0.52,11.22,4.14,3.24%,1380
8,"AAN",1817.87,72.31,71.91,0.70%,8.81%,0.80%,-85.37%,7.40%,7.27,732.22,25.58,1.75%,906944
9,"AAOI",313.76,14.80,13.72,1.10%,-1.81%,63.80%,28.90%,8.68%,4.93,241.48,21.67,2.22%,373258
10,"AAON",1031.44,55.01,42.18,21.00%,-1.50%,57.40%,-0.79%,3.24%,8.35,163.72,18.44,-1.65%,76688
11,"AAP",10030.37,72.98,72.52,0.60%,2.82%,97.20%,1.81%,2.39%,2.38,726.76,137.41,-0.02%,629183
12,"AAPL",611541.15,5987.87,5983.79,0.04%,1.74%,62.50%,0.53%,1.73%,1.99,51910.80,102.25,0.12%,67849736
13,"AAT",1483.60,42.62,36.51,1.10%,28.16%,86.10%,2.29%,2.40%,5.49,159.37,34.83,0.06%,60392
14,"AAU",97.31,68.53,57.19,5.36%,,5.90%,125.47%,0.33%,1.22,155.74,1.43,0.70%,73184
15,"AAV",1041.49,169.90,168.09,0.25%,,58.00%,3.98%,0.11%,0.43,419.96,6.12,-0.16%,194105
16,"AAWW",851.51,25.26,24.68,2.20%,3.16%,94.30%,-1.12%,9.12%,9.96,226.03,32.96,-2.22%,136154
