"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"ANGI","Angie's List, Inc.","Technology","Internet Software & Services","USA",484.55,,6.67,-19.44%,6029031
2,"ASPS","Altisource Portfolio Solutions S.A.","Services","Business Services","Luxembourg",1845.70,12.59,69.11,-18.22%,1407232
3,"BDBD","Boulder Brands, Inc.","Consumer Goods","Processed & Packaged Goods","USA",776.66,127.30,9.62,-24.43%,9056873
4,"BGI","Birks Group Inc.","Services","Jewelry Stores","Canada",22.58,,1.01,-19.84%,121909
5,"CREE","Cree, Inc.","Technology","Semiconductor Equipment & Materials","USA",3960.43,32.82,27.28,-17.71%,14094735
6,"DDD","3D Systems Corporation","Technology","Computer Peripherals","USA",4768.33,123.94,36.67,-15.47%,15090732
7,"FST","Forest Oil Corporation","Basic Materials","Independent Oil & Gas","USA",149.15,41.67,0.95,-24.00%,3828365
8,"GASL","Direxion Daily Nat Gas Rltd Bull 3X ETF","Financial","Exchange Traded Fund","USA",,,12.70,-15.67%,802882
9,"GBR","New Concept Energy, Inc.","Basic Materials","Independent Oil & Gas","USA",2.79,23.83,1.17,-18.18%,36056
10,"GDP","Goodrich Petroleum Corp.","Basic Materials","Independent Oil & Gas","USA",482.40,,9.10,-16.21%,2815631
11,"JNUG","Direxion Daily Jr Gld Mnrs Bull 3X ETF","Financial","Exchange Traded Fund","USA",,,8.66,-15.84%,7994516
12,"MEA","Metalico Inc.","Industrial Goods","Metal Fabrication","USA",44.86,,0.71,-23.88%,1366353
13,"NPTN","NeoPhotonics Corporation","Technology","Semiconductor - Broad Line","USA",94.45,,2.46,-15.17%,598290
14,"NSPH","Nanosphere, Inc.","Healthcare","Medical Instruments & Supplies","USA",56.82,,0.49,-33.30%,12119107
15,"WG","Willbros Group Inc.","Basic Materials","Oil & Gas Equipment & Services","USA",386.78,,4.90,-35.95%,3730769
