"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",17605.99,333.51,333.13,0.20%,1.52%,84.80%,-0.03%,0.80%,1.39,1923.54,51.79,-1.89%,3960289
2,"AA",17064.00,1177.64,1176.10,0.20%,0.77%,68.70%,0.13%,4.99%,3.21,18309.13,14.29,-1.38%,35985424
3,"AAC",392.73,20.67,7.58,43.30%,-3.64%,,,0.01%,0.00,444.79,18.10,-4.74%,126795
4,"AADR",,,,,,,,,,4.25,35.29,-0.03%,535
5,"AAIT",,,,,,,,,0.13,4.09,31.81,-0.59%,100
6,"AAL",20583.03,720.19,715.84,0.70%,10.52%,70.50%,0.32%,2.34%,1.52,11015.56,31.51,10.25%,27932196
7,"AAMC",1400.00,2.24,1.61,3.50%,0.02%,75.00%,3.45%,11.02%,15.97,11.14,631.51,1.04%,5174
8,"AAME",79.49,20.70,4.63,75.13%,-0.03%,4.90%,3.13%,0.17%,1.03,7.76,3.88,1.04%,2858
9,"AAN",1736.16,72.31,71.88,0.70%,31.76%,0.80%,,5.05%,4.50,806.10,24.15,0.58%,566102
10,"AAOI",179.52,14.80,14.38,2.80%,4.54%,63.90%,-0.04%,8.73%,5.31,236.50,13.40,10.47%,713166
11,"AAON",945.62,55.01,42.17,21.30%,1.11%,57.60%,0.51%,3.62%,9.58,159.56,17.54,2.04%,180720
12,"AAP",9551.62,72.98,72.52,0.60%,2.82%,99.50%,2.58%,2.57%,2.63,709.17,133.98,2.37%,681931
13,"AAPL",597649.29,5987.87,5984.09,0.04%,39.89%,62.40%,-0.02%,1.63%,1.74,56175.37,98.75,-1.06%,63217112
14,"AAT",1465.28,42.62,36.51,0.50%,0.27%,86.10%,0.05%,2.52%,5.95,154.42,34.93,1.60%,154367
15,"AAU",84.65,64.62,57.19,5.36%,,5.90%,143.99%,0.39%,1.50,150.33,1.29,-1.53%,99690
16,"AAV",746.00,170.32,168.09,0.25%,,58.00%,3.97%,0.31%,1.33,389.14,4.35,-0.68%,678277
17,"AAVL",673.81,22.26,11.28,29.60%,,26.80%,43.24%,4.77%,2.04,263.52,29.97,-0.99%,122545
18,"AAWW",793.16,25.26,24.71,1.90%,-9.94%,100.00%,-0.02%,10.80%,10.57,252.48,32.19,2.52%,367113
19,"AAXJ",,,,,,,,,1.82,551.40,60.44,0.28%,1012867
20,"AB",2245.99,96.81,91.23,0.20%,19.06%,28.90%,2.63%,0.99%,3.82,235.90,23.56,1.55%,263126
21,"ABAC",56.91,27.76,12.28,,,0.60%,,1.06%,2.68,48.41,2.07,0.98%,20348
22,"ABAX",1066.32,22.52,21.22,5.90%,7.01%,97.20%,-0.52%,13.36%,14.30,198.17,47.87,1.10%,199831
23,"ABB",47691.23,2336.66,2291.83,,,3.90%,1.13%,0.15%,1.92,1833.46,20.54,0.64%,1929278
24,"ABBV",85440.25,1593.44,1572.31,0.06%,20.71%,84.40%,4.56%,7.04%,8.84,12517.46,54.13,0.95%,14152862
25,"ABC",17016.98,224.38,212.47,0.20%,0.22%,86.10%,-0.22%,2.97%,4.48,1408.58,76.63,1.04%,1639428
26,"ABCB",612.35,26.74,24.08,2.00%,2.89%,63.00%,-0.02%,4.04%,11.09,87.63,23.72,3.58%,148036
27,"ABCD",68.76,44.94,13.16,0.10%,-2.77%,11.00%,-9.89%,0.05%,0.29,24.36,1.48,-3.27%,8416
28,"ABCO",1736.23,36.30,36.00,0.80%,39.35%,96.80%,0.54%,7.92%,9.51,299.71,48.92,2.28%,295608
29,"ABG",1882.29,30.34,29.86,0.70%,-37.79%,98.50%,1.80%,5.93%,6.05,292.83,63.87,2.95%,878729
30,"ABIO",27.05,20.97,17.48,1.90%,-5.23%,13.20%,-0.04%,13.34%,12.31,189.40,1.13,-12.79%,795136
31,"ABM",1399.88,55.75,50.35,1.90%,3.22%,85.00%,-0.66%,2.75%,6.66,208.19,25.48,1.47%,264390
32,"ABMD",907.92,40.46,39.80,3.20%,6.06%,99.70%,0.04%,21.69%,38.01,227.07,22.91,2.09%,344355
33,"ABR",329.57,50.47,38.63,3.30%,14.04%,58.70%,32.01%,0.47%,1.67,108.05,6.54,0.15%,45030
34,"ABT",61531.40,1503.70,1500.64,0.10%,7.74%,69.00%,-0.02%,0.75%,2.36,4755.74,41.06,0.34%,7064210
35,"ABTL",79.47,9.00,8.85,8.62%,0.43%,62.60%,-1.73%,1.39%,0.96,127.93,9.02,2.15%,86893
36,"ABX",15680.55,1165.84,1161.31,,,72.10%,-2.21%,1.15%,1.38,9702.45,13.67,1.64%,10102427
37,"ABY",2589.77,83.73,83.72,,,32.60%,1.26%,1.89%,3.49,452.70,30.16,-2.49%,361640
38,"ACAD",2285.13,99.44,99.18,0.10%,21.03%,95.80%,0.04%,16.68%,14.26,1160.39,22.88,-0.44%,1692739
39,"ACAS",3663.70,268.60,263.40,1.30%,21.50%,67.50%,-0.10%,0.97%,1.06,2410.76,13.84,1.47%,2818396
40,"ACAT",408.27,12.92,12.76,1.50%,19.04%,92.40%,-22.79%,6.02%,4.87,157.76,32.24,2.03%,150781
41,"ACC",4004.13,104.93,104.34,0.10%,5.00%,99.00%,0.32%,1.19%,1.87,661.08,38.73,1.49%,830124
42,"ACCO",754.09,114.43,113.13,0.90%,22.19%,,0.41%,9.02%,10.02,1018.26,6.68,1.37%,1039794
43,"ACCU",,,,,,,,,,4.01,24.46,0.00%,0
44,"ACE",34647.60,335.70,333.49,0.60%,0.10%,93.20%,-0.08%,1.44%,3.70,1293.30,104.24,1.00%,1333166
45,"ACET",535.92,29.00,27.40,2.30%,17.02%,73.70%,-2.48%,3.77%,6.08,170.14,18.92,2.38%,218934
46,"ACFC",59.98,15.50,10.76,0.10%,181.82%,51.60%,-0.09%,0.07%,0.41,18.42,3.88,0.26%,7493
47,"ACFN",25.93,22.16,20.19,7.20%,25.38%,21.40%,-6.48%,4.97%,5.62,178.65,1.18,0.85%,117233
48,"ACG",1826.68,242.91,242.88,,,34.50%,0.00%,0.10%,0.48,527.99,7.47,-0.66%,519977
49,"ACGL",7397.27,135.11,130.15,1.80%,4.47%,81.40%,-0.20%,0.99%,1.84,699.37,54.95,0.37%,366080
50,"ACH",7669.76,749.00,156.18,,,1.40%,0.10%,1.01%,7.57,207.90,10.19,-0.49%,154460
51,"ACHC",2937.16,59.82,57.25,2.00%,-4.62%,72.50%,0.04%,9.05%,15.69,330.26,48.33,-1.57%,360257
52,"ACHN",965.19,97.79,97.54,13.04%,-50.03%,84.90%,-15.39%,15.09%,2.50,5894.07,10.01,1.42%,2946274
53,"ACI",331.14,212.27,211.08,0.54%,1.78%,65.80%,-0.03%,22.34%,7.13,6612.90,1.68,7.69%,15678450
54,"ACIM",,,,,,,,,,1.81,61.02,-0.21%,2701
55,"ACIW",2032.91,114.08,112.17,1.30%,19.98%,98.80%,0.01%,5.27%,10.38,569.08,18.11,1.63%,654576
56,"ACLS",202.01,111.61,102.47,0.80%,7.85%,60.00%,3.62%,3.20%,8.95,365.87,1.85,2.21%,493630
57,"ACM",2813.29,99.48,89.61,0.30%,-53.25%,86.00%,10.62%,12.29%,6.42,1714.80,28.12,-0.57%,2729835
58,"ACMP",10691.87,190.79,89.09,46.80%,0.25%,46.30%,-35.48%,1.87%,4.30,386.96,55.30,-1.32%,1452548
59,"ACN",51198.22,671.10,640.26,0.30%,-5.67%,83.50%,0.06%,2.68%,6.41,2680.60,76.17,-0.16%,6801470
60,"ACNB",115.81,6.01,5.86,2.10%,5.87%,8.80%,0.39%,0.02%,0.24,3.94,19.16,-0.57%,3143
61,"ACOR",1290.07,41.75,40.92,0.50%,28.26%,86.70%,-0.34%,13.70%,8.42,665.70,31.19,0.94%,682097
62,"ACPW",44.08,23.08,21.32,26.61%,,47.90%,7.80%,0.60%,1.89,67.38,1.90,-0.52%,42602
63,"ACRE",334.91,28.60,25.97,0.50%,24.35%,61.50%,-1.65%,3.19%,6.04,137.13,11.71,0.00%,148380
64,"ACRX",264.18,43.38,42.66,0.20%,16.05%,84.30%,-1.96%,22.97%,8.57,1143.07,6.48,6.40%,558606
65,"ACST",66.94,106.26,50.66,,,,,0.17%,0.24,360.78,0.49,-22.22%,504850
66,"ACT",58877.13,264.26,263.12,0.40%,33.80%,67.90%,0.61%,0.78%,0.90,2289.91,222.07,-0.33%,4446566
67,"ACTA",686.47,41.18,34.55,8.90%,-3.55%,83.10%,0.00%,4.42%,9.54,160.24,16.83,0.96%,135048
