"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"AAMC","Altisource Asset Management Corporation","Financial","Asset Management","USA",704.76,24.49,214.28,-33.41%,111577
2,"ASPS","Altisource Portfolio Solutions S.A.","Services","Business Services","Luxembourg",546.07,3.81,16.49,-38.79%,3633185
3,"CJJD","China Jo-Jo Drugstores, Inc.","Services","Drug Stores","China",47.46,,2.67,-15.51%,347675
4,"CLRX","CollabRx, Inc.","Technology","Healthcare Information Services","USA",3.14,,0.87,-20.18%,194699
5,"ECOM","ChannelAdvisor Corporation","Technology","Application Software","USA",526.42,,9.83,-53.52%,9496202
6,"HLSS","Home Loan Servicing Solutions, Ltd.","Financial","Mortgage Investment","Cayman Islands",1142.71,5.87,12.95,-19.52%,20397555
7,"KBH","KB Home","Industrial Goods","Residential Construction","USA",1521.13,17.82,13.87,-16.29%,34971833
8,"NDRM","NeuroDerm Ltd.","Healthcare","Biotechnology","Israel",251.25,,13.00,-15.14%,1147443
9,"OCN","Ocwen Financial Corp.","Financial","Mortgage Investment","USA",1533.62,10.24,7.78,-36.18%,27972500
10,"QKLS","QKL Stores Inc.","Services","Grocery Stores","China",3.45,,1.94,-15.65%,2048
11,"RCPI","Rock Creek Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",52.13,,0.22,-18.52%,1762432
12,"SFY","Swift Energy Co.","Basic Materials","Independent Oil & Gas","USA",117.98,,2.13,-20.82%,5654261
