"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",17272.48,333.51,333.13,0.20%,1.52%,84.80%,-0.03%,0.80%,1.34,2002.22,51.71,-0.15%,5348543
2,"AA",17075.78,1177.64,1176.10,0.20%,0.77%,68.70%,0.13%,4.99%,3.13,18756.08,14.60,0.69%,26265330
3,"AAC",401.62,20.67,7.58,43.30%,-3.64%,,,0.01%,0.00,373.10,19.40,-0.15%,61872
4,"AADR",,,,,,,,,,4.11,34.87,1.93%,1033
5,"AAIT",,,,,,,,,0.14,3.77,31.41,-0.19%,305
6,"AAL",22822.82,720.19,715.84,0.70%,10.52%,70.50%,0.32%,2.34%,1.42,11823.07,32.97,4.04%,24834504
7,"AAMC",1442.56,2.24,1.61,3.50%,0.02%,75.00%,3.45%,11.02%,16.62,10.70,664.90,3.25%,6269
8,"AAME",81.56,20.70,4.63,75.13%,-0.03%,4.90%,3.13%,0.17%,1.15,6.96,3.94,0.00%,2305
9,"AAN",1758.58,72.31,71.88,0.70%,31.76%,0.80%,,5.05%,4.66,778.57,24.40,0.33%,550260
10,"AAOI",198.47,14.80,14.38,2.80%,4.54%,63.90%,-0.04%,8.73%,5.14,244.20,15.10,12.60%,471025
11,"AAON",997.33,55.01,42.17,21.30%,1.11%,57.60%,0.51%,3.62%,9.41,162.35,17.95,-0.99%,245219
12,"AAP",9743.56,72.98,72.52,0.60%,2.82%,99.50%,2.58%,2.57%,2.60,717.58,132.43,-0.81%,1052232
13,"AAPL",584056.85,5987.87,5984.09,0.04%,39.89%,62.40%,-0.02%,1.63%,1.70,57349.66,96.26,-1.31%,71762160
14,"AAT",1498.52,42.62,36.51,0.50%,0.27%,86.10%,0.05%,2.52%,5.92,155.03,35.13,-0.09%,137756
15,"AAU",84.01,64.62,57.19,5.36%,,5.90%,143.99%,0.39%,1.53,146.54,1.30,0.00%,41370
16,"AAV",740.89,170.32,168.09,0.25%,,58.00%,3.97%,0.31%,1.31,395.43,4.42,1.61%,443732
17,"AAVL",680.93,22.26,11.28,29.60%,,26.80%,43.24%,4.77%,2.09,257.60,30.41,-0.59%,40125
18,"AAWW",820.70,25.26,24.71,1.90%,-9.94%,100.00%,-0.02%,10.80%,10.42,256.00,32.94,1.37%,199035
19,"AAXJ",,,,,,,,,1.78,565.73,60.10,-0.35%,1293843
20,"AB",2221.79,96.81,91.23,0.20%,19.06%,28.90%,2.63%,0.99%,3.75,240.28,23.63,2.96%,322021
21,"ABAC",57.19,27.76,12.28,,,0.60%,,1.06%,2.65,48.85,2.10,1.94%,55384
22,"ABAX",1082.54,22.52,21.22,5.90%,7.01%,97.20%,-0.52%,13.36%,14.21,199.45,48.10,0.06%,263500
23,"ABB",47831.43,2336.66,2291.83,,,3.90%,1.13%,0.15%,1.88,1868.99,20.37,-0.49%,2235167
24,"ABBV",87049.63,1593.44,1572.31,0.06%,20.71%,84.40%,4.56%,7.04%,7.97,13893.06,52.90,-3.17%,61173984
25,"ABC",17057.37,224.38,212.47,0.20%,0.22%,86.10%,-0.22%,2.97%,4.40,1434.64,75.02,-1.32%,2382413
26,"ABCB",628.66,26.74,24.08,2.00%,2.89%,63.00%,-0.02%,4.04%,10.75,90.36,23.84,1.40%,192014
27,"ABCD",66.51,44.94,13.16,0.10%,-2.77%,11.00%,-9.89%,0.05%,0.31,22.74,1.49,0.68%,2
