"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",19225.77,333.26,332.63,0.30%,2.78%,85.60%,-0.05%,0.73%,1.44,1698.06,57.92,0.40%,906170
2,"AA",20115.07,1176.32,1174.79,0.20%,1.60%,68.70%,1.51%,5.45%,4.30,14894.73,17.28,1.05%,9496715
3,"AADR",,,,,,,,,,6.62,38.90,-0.61%,1296
4,"AAIT",,,,,,,,,0.35,3.84,34.59,-0.37%,156
5,"AAL",27706.09,720.20,715.84,0.70%,12.05%,70.10%,20.44%,2.27%,1.33,12198.88,37.85,-1.61%,11570272
6,"AAMC",1633.18,2.24,1.56,3.60%,172.06%,72.30%,-2.59%,10.73%,8.40,19.92,732.99,0.53%,10471
7,"AAME",83.46,20.71,4.63,75.13%,-0.03%,4.90%,1.10%,0.13%,0.57,10.65,4.07,0.99%,1928
8,"AAN",1867.04,72.31,71.90,0.50%,43.16%,0.80%,-85.43%,6.21%,5.88,759.16,25.81,-0.04%,355013
9,"AAOI",303.46,14.81,13.72,1.00%,-6.91%,63.90%,28.96%,8.17%,4.50,248.93,20.30,-0.93%,154836
10,"AAON",1039.69,55.01,42.17,21.50%,-1.35%,57.40%,-0.81%,3.49%,8.76,167.94,19.12,1.16%,136779
11,"AAP",10090.94,72.98,72.52,0.60%,2.82%,97.20%,1.86%,2.54%,2.50,735.42,137.76,-0.37%,528730
12,"AAPL",587529.82,5987.87,5984.11,0.04%,16.04%,62.50%,0.49%,1.59%,1.91,49814.04,98.97,0.87%,57277144
13,"AAT",1500.22,42.62,36.51,1.10%,25.75%,86.10%,2.24%,1.92%,4.52,154.94,35.34,0.40%,93962
14,"AAU",99.98,68.95,57.19,5.36%,,5.90%,123.76%,0.37%,1.18,178.10,1.51,4.14%,248636
15,"AAV",967.58,170.05,168.09,0.25%,,58.00%,3.98%,0.13%,0.55,400.55,5.73,0.70%,385033
16,"AAVL",680.04,22.26,11.28,29.60%,,18.70%,,0.72%,0.22,370.03,31.05,1.64%,58291
17,"AAWW",870.46,25.26,24.68,2.20%,-0.36%,99.90%,-1.14%,11.48%,12.19,232.41,35.07,1.77%,386729
18,"AAXJ",,,,,,,,,2.70,463.14,66.51,0.20%,445922
19,"AB",2602.25,96.81,91.23,0.20%,19.06%,28.40%,0.12%,0.87%,2.81,283.65,26.89,0.04%,150715
20,"ABAC",33.22,21.16,9.73,26.50%,86.45%,0.80%,21.54%,0.14%,0.39,34.99,1.48,-5.73%,152207
21,"ABAX",1087.94,22.52,21.22,5.90%,7.88%,97.20%,-0.70%,11.83%,14.49,173.23,48.24,-0.14%,54184
22,"ABB",53476.08,2313.98,2291.83,,,3.80%,-3.91%,0.15%,2.28,1552.92,23.10,-0.04%,614964
23,"ABBV",88448.01,1592.51,1574.71,0.10%,10.09%,80.70%,15.94%,5.35%,7.97,10567.04,55.94,0.72%,9905160
24,"ABC",17355.79,224.38,212.44,0.20%,1.82%,86.20%,0.07%,3.28%,5.13,1358.45,78.14,1.02%,1240173
25,"ABCB",607.53,26.74,24.08,2.00%,2.89%,63.00%,1.15%,3.37%,10.99,73.85,22.72,0.00%,62578
26,"ABCD",70.03,44.89,13.16,0.10%,-2.77%,11.00%,-2.70%,0.05%,0.27,25.83,1.62,3.85%,5345
27,"ABCO",1748.93,36.30,36.00,0.80%,32.97%,96.80%,-1.84%,9.08%,13.78,237.21,48.04,-0.29%,249716
28,"ABG",2179.02,30.34,29.85,0.80%,-29.18%,99.50%,-1.02%,5.28%,6.95,226.60,71.94,0.17%,151509
29,"ABIO",28.35,21.00,17.46,1.50%,21.26%,13.30%,7.38%,15.86%,17.27,160.30,1.36,0.74%,165722
30,"ABM",1565.76,56.00,50.64,1.80%,2.44%,85.20%,-1.86%,2.37%,5.69,210.59,28.25,1.04%,257086
31,"ABMD",1013.93,40.46,39.79,3.20%,7.03%,99.70%,11.60%,20.64%,33.70,243.67,24.97,-0.36%,148302
32,"ABR",347.23,50.47,38.62,3.30%,14.27%,58.70%,1.53%,0.20%,0.65,121.84,6.94,0.87%,54524
33,"ABT",64508.73,1503.70,1500.64,0.20%,0.50%,69.20%,-0.02%,0.79%,2.40,4938.93,42.95,0.12%,3481605
34,"ABTL",74.78,9.02,8.90,8.62%,0.43%,63.60%,2.87%,2.87%,2.01,127.54,8.36,0.84%,80449
35,"ABX",19813.66,1164.14,1161.33,,,72.10%,-2.21%,1.24%,1.63,8811.96,17.16,0.82%,10082130
36,"ABY",3098.40,80.00,79.99,,,33.00%,,0.86%,1.00,686.37,38.59,-0.36%,197953
37,"ACAD",2654.05,99.44,99.18,22.95%,2.33%,95.60%,3.78%,16.57%,14.98,1097.11,26.96,1.01%,1210768
38,"ACAS",4155.40,268.61,263.28,1.30%,21.59%,67.90%,0.55%,0.77%,0.76,2671.86,15.41,-0.39%,1347453
39,"ACAT",477.91,12.92,12.75,2.10%,18.32%,92.20%,-5.08%,6.16%,4.03,194.81,36.57,-1.14%,143220
40,"ACC",4166.77,104.93,104.34,0.20%,0.96%,99.00%,-2.92%,1.30%,2.35,576.65,40.09,0.96%,784585
41,"ACCO",892.48,114.42,113.13,0.90%,50.16%,,0.46%,12.74%,19.04,757.24,7.87,0.90%,511333
42,"ACCU",,,,,,,,,,1.85,27.95,0.00%,0
43,"ACE",35533.84,335.70,333.49,0.60%,0.35%,92.90%,-0.35%,2.01%,5.76,1165.02,106.13,0.26%,872286
44,"ACET",563.11,28.73,27.15,2.30%,14.76%,76.50%,7.59%,4.06%,6.12,180.14,21.50,9.69%,553283
45,"ACFC",64.17,15.50,10.62,34.25%,,51.70%,0.16%,0.23%,1.45,16.99,4.13,-0.24%,3933
46,"ACFN",37.50,22.19,20.19,7.20%,25.34%,21.40%,-39.32%,5.47%,2.92,377.90,1.67,-1.18%,71100
47,"ACG",1826.76,242.92,242.88,,,34.50%,7.64%,0.12%,0.57,516.61,7.50,-0.27%,679213
48,"ACGL",7448.61,135.11,130.15,1.80%,3.84%,89.20%,-1.34%,0.92%,3.19,375.98,55.00,-0.24%,1273359
49,"ACH",8120.77,693.49,156.18,,,1.40%,-0.65%,1.40%,13.69,160.08,12.04,2.82%,155502
50,"ACHC",2959.30,59.82,56.18,2.10%,-10.35%,72.50%,28.61%,8.40%,10.67,442.61,50.31,1.70%,234606
51,"ACHN",1292.78,97.79,97.54,13.04%,-18.15%,91.00%,5.45%,15.74%,1.74,8837.57,12.18,-7.87%,19104668
52,"ACI",651.76,212.30,211.10,0.54%,-0.43%,67.50%,-9.48%,18.16%,7.99,4801.44,3.11,1.30%,5406433
53,"ACIM",,,,,,,,,,12.12,65.84,0.13%,980
54,"ACIW",2212.01,114.08,112.17,1.30%,19.40%,98.80%,-1.52%,4.77%,8.63,619.86,19.49,0.49%,271754
55,"ACLS",222.04,111.58,109.70,0.80%,7.85%,57.70%,2.85%,2.55%,8.00,348.97,1.99,0.00%,151949
56,"ACM",3680.76,99.48,89.45,0.50%,-45.54%,77.70%,3.74%,11.81%,7.00,1508.84,37.37,1.00%,969304
57,"ACMP",12143.78,190.79,89.09,46.80%,80.29%,71.80%,0.23%,1.76%,2.53,620.60,64.15,0.79%,154425
58,"ACN",54869.14,671.10,640.20,0.30%,-3.87%,83.40%,0.30%,2.73%,7.36,2377.71,81.83,0.09%,2258836
59,"ACNB",114.30,6.00,5.87,2.10%,5.88%,8.80%,3.94%,0.02%,0.41,3.45,19.24,0.99%,6027
60,"ACOR",1334.75,41.75,40.91,2.00%,14.86%,86.70%,4.84%,12.61%,9.32,553.12,31.54,-1.35%,386176
61,"ACPW",48.72,23.09,21.32,0.40%,10.80%,47.90%,2.61%,0.54%,2.56,44.79,2.06,-2.37%,97131
62,"ACRE",359.22,28.60,25.97,0.50%,24.35%,62.60%,-1.31%,2.59%,4.39,153.15,12.57,0.08%,93985
63,"ACRX",325.28,43.37,42.66,0.70%,-92.22%,84.30%,-10.27%,20.25%,7.44,1161.15,7.46,-0.53%,535873
64,"ACST",104.13,106.26,50.44,,,,,0.19%,0.28,344.64,1.03,5.00%,935891
65,"ACT",60742.80,264.26,263.02,0.40%,33.80%,67.50%,9.43%,0.75%,0.85,2305.39,231.29,0.62%,1304014
66,"ACTG",880.93,50.11,48.71,1.10%,1.29%,82.20%,-2.62%,18.29%,19.99,445.52,17.72,0.80%,190160
67,"ACTS",167.07,68.47,65.07,5.61%,,9.20%,57.51%,0.03%,0.24,82.19,2.44,0.00%,33835
68,"ACU",54.23,3.23,2.78,13.60%,0.46%,38.50%,3.50%,0.30%,1.69,4.99,16.73,-0.36%,2887
69,"ACUR",45.46,48.88,47.81,1.20%,15.79%,57.10%,-1.21%,0.20%,1.05,91.77,0.93,-0.12%,15959
70,"ACW",207.58,47.72,47.26,6.10%,-10.04%,82.60%,-6.11%,2.84%,5.99,224.03,4.36,0.23%,260410
71,"ACWI",,,,,,,,,1.93,998.74,61.15,0.43%,591977
72,"ACWV",,,,,,,,,,78.70,68.43,0.21%,45803
73,"ACWX",,,,,,,,,2.50,262.36,48.09,0.19%,125193
74,"ACXM",1467.39,77.15,76.24,1.70%,72.22%,95.70%,1.94%,3.43%,4.03,647.73,18.69,-1.74%,301914
75,"ACY",19.01,1.61,1.18,2.30%,-27.43%,25.00%,-1.47%,0.01%,0.03,3.47,11.35,-3.89%,6626
