"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",19823.59,331.00,332.45,0.30%,4.97%,84.60%,0.41%,0.56%,0.78,2404.33,60.08,0.32%,2911539
2,"AA",12062.38,1070.31,1069.39,0.20%,54.82%,64.30%,5.59%,11.10%,4.34,27318.03,11.40,1.15%,11902637
3,"AADR",,,,,,,,,,4.80,36.75,0.52%,1546
4,"AAIT",,,,,,,,,0.47,2.52,31.83,1.89%,2251
5,"AAL",11655.84,336.00,751.64,0.70%,,10.10%,,8.53%,4.56,14046.91,35.03,0.97%,8389287
6,"AAMC",2336.26,2.35,1.70,2.50%,3.53%,60.50%,4.18%,3.69%,4.16,15.08,990.61,-0.44%,6377
7,"AAME",83.71,21.30,5.14,75.13%,,4.80%,1.09%,0.33%,1.61,10.56,3.96,0.76%,4270
8,"AAN",2297.49,76.10,67.09,0.50%,-4.52%,0.80%,,10.94%,5.70,1287.49,29.84,-1.16%,1270519
9,"AAOI",157.80,12.60,11.44,1.50%,,20.70%,16.42%,0.67%,1.12,68.15,12.54,0.16%,63830
10,"AAON",1035.39,36.74,28.06,0.30%,-12.68%,58.10%,-0.28%,3.48%,8.03,121.67,28.16,-0.07%,83856
11,"AAP",9090.47,72.75,72.23,0.80%,1.39%,95.60%,-1.01%,2.51%,2.06,880.06,126.26,1.04%,799637
12,"AAPL",480222.89,896.07,891.07,0.04%,6.22%,61.60%,0.03%,1.71%,1.22,12521.55,544.43,1.59%,10879054
13,"AAT",1296.44,39.82,34.45,1.00%,-22.56%,86.10%,-4.23%,1.64%,3.68,153.49,32.86,0.92%,170685
14,"AAU",99.68,60.05,52.92,5.36%,,5.90%,174.02%,0.79%,2.66,157.69,1.75,5.42%,124734
15,"AAV",520.70,134.20,167.07,0.25%,,58.00%,5.10%,0.11%,1.44,133.08,3.93,1.29%,144663
16,"AAWW",789.65,25.12,24.52,12.22%,-2.89%,99.50%,-0.02%,4.14%,2.72,373.15,32.49,3.37%,716508
17,"AAXJ",,,,,,,,,0.51,714.90,57.13,-0.21%,429742
18,"AB",2176.37,92.26,86.69,0.30%,-0.80%,33.50%,6.79%,2.75%,6.39,372.63,23.42,-0.72%,575307
19,"ABAX",857.43,22.27,21.08,1.80%,-5.20%,97.60%,0.32%,11.55%,12.76,190.80,38.66,0.42%,122438
20,"ABB",58963.99,2297.00,2295.97,,,3.60%,-1.26%,0.18%,2.74,1535.05,25.15,-2.03%,3249807
21,"ABBV",81300.48,1608.00,1589.52,0.06%,1.05%,68.50%,0.27%,0.60%,1.39,6811.20,50.35,-0.42%,4815971
22,"ABC",15598.96,230.28,231.05,0.20%,3.83%,87.10%,-0.87%,2.37%,3.23,1697.94,67.89,0.22%,1273533
23,"ABCB",480.18,24.02,21.75,2.90%,8.40%,64.90%,-6.04%,1.68%,4.28,85.69,20.19,1.00%,94043
24,"ABCD",91.80,47.56,11.39,71.14%,-2.66%,14.20%,-23.29%,0.16%,0.55,32.15,1.94,0.52%,21259
25,"ABCO",2150.47,35.88,35.87,0.30%,-18.85%,96.80%,-0.54%,6.47%,10.38,223.44,60.67,1.23%,131579
26,"ABFS",828.76,25.79,24.30,3.40%,13.75%,97.40%,0.82%,8.02%,4.71,413.45,31.56,-1.80%,533835
27,"ABG",1469.79,30.50,30.28,0.40%,-56.89%,98.20%,-0.21%,3.69%,4.03,277.63,49.04,1.76%,487201
28,"ABIO",19.39,10.83,12.92,2.70%,30.72%,15.30%,-2.18%,20.50%,1.80,1473.07,1.78,-0.56%,362147
29,"ABM",1507.11,55.33,50.68,1.80%,10.79%,80.00%,-1.93%,1.52%,3.73,205.72,27.51,0.99%,111032
30,"ABMC",2.83,21.74,18.70,14.00%,,12.00%,-11.83%,0.03%,0.35,16.87,0.12,-6.92%,16372
