"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",18334.77,333.42,331.95,0.30%,16.00%,86.60%,1.54%,0.96%,1.40,2274.34,55.54,1.00%,1670647
2,"AA",15380.31,1172.28,1170.74,0.20%,47.31%,66.20%,5.94%,6.41%,3.32,22634.34,13.23,0.84%,8055419
3,"AADR",,,,,,,,,,2.49,38.11,0.36%,1862
4,"AAIT",,,,,,,,,0.00,2.96,32.84,0.89%,190
5,"AAL",27598.06,720.20,715.45,0.80%,372.03%,58.30%,65.17%,2.09%,1.49,10057.87,38.72,1.04%,6413700
6,"AAMC",2007.15,2.24,1.58,3.10%,-14.73%,74.30%,13.43%,8.74%,6.21,22.19,907.11,1.23%,5868
7,"AAME",72.38,20.80,4.45,8.70%,,5.10%,2.81%,0.05%,0.24,9.93,3.50,0.57%,12782
8,"AAN",2342.42,72.23,70.32,0.70%,25.58%,0.80%,,9.46%,5.95,1118.80,32.86,1.33%,529442
9,"AAOI",271.21,14.78,13.70,1.10%,18.17%,49.50%,82.81%,4.43%,2.36,257.32,18.66,1.69%,106101
10,"AAON",1102.63,36.62,28.14,20.90%,-2.68%,58.00%,-1.17%,3.53%,7.60,130.58,30.41,1.00%,67377
11,"AAP",8940.99,72.94,72.50,0.60%,-20.09%,96.60%,1.46%,3.06%,2.73,811.50,122.50,-0.07%,634255
12,"AAPL",522263.31,861.38,860.63,0.04%,6.16%,62.00%,-2.90%,2.16%,1.95,9563.80,607.27,0.16%,7151730
13,"AAT",1411.36,41.93,35.88,1.10%,-7.61%,86.10%,2.69%,2.31%,4.95,167.50,33.78,0.36%,109555
14,"AAU",87.58,65.85,52.86,5.36%,,5.90%,137.60%,0.79%,3.41,121.95,1.34,0.38%,75201
15,"AAV",975.03,169.57,167.50,0.25%,,58.00%,3.99%,0.22%,0.88,413.11,5.68,-1.22%,272624
16,"AAWW",910.05,25.23,24.66,1.40%,17.26%,94.30%,6.74%,12.17%,9.64,311.09,36.66,1.64%,225638
17,"AAXJ",,,,,,,,,2.36,469.41,62.10,0.55%,216077
18,"AB",2297.25,96.24,91.05,0.20%,-0.76%,28.80%,-0.31%,2.35%,5.58,382.38,23.72,-0.63%,230449
19,"ABAX",929.83,22.25,20.90,6.20%,12.02%,97.20%,8.18%,15.56%,23.01,141.35,41.63,-0.38%,115272
20,"ABB",54882.96,2323.58,2291.55,,,6.00%,6.93%,0.25%,2.75,2055.14,23.62,0.00%,1245151
21,"ABBV",84703.03,1590.07,1582.27,0.10%,21.19%,70.20%,0.15%,0.73%,1.91,6069.35,53.63,0.68%,4270924
22,"ABC",15969.15,225.84,213.91,0.20%,-6.23%,85.40%,-3.23%,3.04%,3.34,1945.17,71.35,0.91%,1771766
23,"ABCB",512.26,25.16,22.58,2.80%,9.31%,65.80%,4.35%,2.73%,6.51,94.75,20.62,1.28%,157452
24,"ABCD",103.25,44.89,13.18,71.14%,-2.77%,11.90%,0.32%,0.04%,0.17,31.15,2.21,-3.91%,41298
25,"ABCO",1750.26,36.14,35.88,0.70%,45.41%,96.80%,4.18%,10.25%,14.44,254.60,47.87,-1.16%,213912
26,"ABG",1959.79,30.66,30.12,1.50%,-16.52%,99.60%,0.92%,4.31%,4.13,314.48,63.84,-0.13%,207293
27,"ABIO",28.56,21.00,17.51,2.60%,21.26%,13.30%,-21.21%,23.26%,5.64,722.64,1.38,1.47%,458992
28,"ABM",1464.09,55.86,50.48,1.80%,7.83%,85.60%,2.52%,2.80%,6.64,212.90,26.39,0.69%,109460
29,"ABMD",833.53,39.92,39.47,1.60%,1.59%,99.70%,11.39%,18.77%,16.08,460.65,21.40,2.49%,230567
30,"ABR",352.99,50.14,38.49,0.50%,-9.72%,47.40%,2.03%,0.51%,1.62,120.67,7.09,0.71%,54173
31,"ABT",59416.75,1501.94,1498.96,0.20%,6.15%,69.50%,-2.87%,0.68%,1.35,7537.62,39.65,0.23%,3333414
32,"ABTL",107.97,8.99,8.86,8.62%,-14.08%,61.80%,17.79%,1.48%,0.45,292.68,12.11,0.83%,117007
33,"ABX",19563.80,1165.90,1161.32,,,73.90%,2.69%,1.03%,1.10,10821.19,16.59,-1.13%,8565977
34,"ACAD",1902.40,98.98,98.77,0.10%,21.15%,92.40%,9.37%,14.71%,6.24,2329.25,19.57,1.82%,1184557
35,"ACAS",3947.05,267.96,263.32,1.60%,-5.18%,67.20%,0.91%,1.83%,1.62,2979.29,14.75,0.14%,2223763
36,"ACAT",462.46,12.90,12.70,1.80%,6.91%,95.50%,3.73%,8.38%,5.06,210.39,36.71,2.40%,338114
37,"ACC",3996.02,104.91,104.39,0.60%,19.79%,99.00%,1.70%,1.84%,3.07,627.06,38.11,0.05%,358551
38,"ACCO",683.40,114.09,112.75,0.60%,21.90%,,-0.85%,14.08%,26.69,595.04,5.98,-0.17%,255909
39,"ACCU",,,,,,,,,,19.49,27.32,0.55%,32917
40,"ACE",34813.49,337.70,335.50,0.60%,16.50%,93.30%,-1.29%,1.50%,3.85,1309.40,102.94,-0.15%,667229
41,"ACET",507.95,28.73,27.57,2.00%,8.70%,70.80%,9.10%,3.24%,2.10,426.36,17.47,-1.19%,277577
42,"ACFC",64.48,15.50,10.62,1.10%,,47.60%,0.90%,0.17%,0.85,20.93,4.24,1.92%,200
43,"ACFN",33.11,22.22,20.45,6.60%,3.38%,36.20%,-13.60%,10.04%,9.42,217.94,1.50,0.67%,159616
44,"ACG",1812.11,242.91,242.82,,,31.70%,13.11%,0.03%,0.10,797.56,7.43,-0.40%,1111278
45,"ACGL",7627.61,134.10,129.00,1.80%,5.05%,91.90%,-0.49%,1.18%,3.20,474.86,57.06,0.32%,446102
46,"ACH",6028.00,673.52,156.18,,,1.50%,-1.16%,1.45%,23.22,97.58,9.05,1.12%,48810
47,"ACHC",2151.04,50.78,47.14,2.00%,-11.43%,72.50%,2.09%,9.43%,10.68,415.85,42.44,0.19%,312255
48,"ACHN",263.24,96.78,96.59,0.10%,-0.71%,97.00%,5.21%,20.06%,12.16,1593.12,2.88,5.88%,845714
