"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"A","Agilent Technologies Inc.","Healthcare","Medical Laboratories & Research","USA",13875.54,27.77,41.33,-0.12%,975942
2,"AA","Alcoa Inc.","Basic Materials","Aluminum","USA",18648.93,,15.82,0.00%,7087815
3,"AAC","AAC Holdings, Inc.","Healthcare","Specialized Health Services","USA",627.34,297.60,29.89,0.44%,52957
4,"AADR","AdvisorShares WCM/BNY MlnFcsd GR ADR ETF","Financial","Exchange Traded Fund","USA",,,37.36,-1.68%,210
5,"AAIT","iShares MSCI All Country Asia Info Tech","Financial","Exchange Traded Fund","USA",,,33.20,-0.21%,1736
6,"AAL","American Airlines Group Inc.","Services","Major Airlines","USA",37268.83,,52.85,1.71%,8788850
7,"AAMC","Altisource Asset Management Corporation","Financial","Asset Management","USA",735.84,25.57,334.05,-0.58%,14016
8,"AAME","Atlantic American Corp.","Financial","Life Insurance","USA",80.42,19.50,3.90,0.00%,3149
9,"AAN","Aaron's, Inc.","Services","Rental & Leasing Services","USA",2203.81,28.42,31.00,1.94%,639298
10,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductor - Integrated Circuits","USA",157.54,55.95,10.94,2.92%,234274
11,"AAON","AAON Inc.","Industrial Goods","General Building Materials","USA",1218.49,30.23,22.30,-0.31%,72951
12,"AAP","Advance Auto Parts Inc.","Services","Auto Parts Stores","USA",11678.40,25.68,161.22,0.76%,417685
13,"AAPL","Apple Inc.","Consumer Goods","Electronic Equipment","USA",668533.10,17.73,113.91,-0.07%,27411229
14,"AAT","American Assets Trust, Inc.","Financial","REIT - Retail","USA",1767.51,122.82,40.65,0.30%,63860
15,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",65.10,,0.92,-5.48%,145596
16,"AAV","Advantage Oil & Gas Ltd.","Basic Materials","Oil & Gas Drilling & Exploration","Canada",791.02,153.33,4.67,1.52%,267772
