"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",17907.10,331.00,328.21,0.10%,-13.80%,84.90%,-0.48%,0.80%,0.98,2675.17,53.85,-0.46%,1909712
2,"AA",9758.40,1070.00,1068.50,0.07%,10.31%,60.90%,4.36%,12.10%,4.85,26649.99,9.24,1.32%,24304768
3,"AADR",,,,,,,,,,10.24,36.79,0.70%,200
4,"AAIT",,,,,,,,,0.04,1.66,31.43,0.80%,735
5,"AAMC",1668.99,2.35,,46.34%,0.02%,15.30%,11.76%,,7.56,4.89,719.00,1.24%,400
6,"AAME",86.14,21.27,5.03,75.13%,,4.80%,-4.94%,0.24%,1.23,9.92,4.04,-0.25%,1900
7,"AAN",2248.78,76.10,67.11,0.50%,-6.63%,0.80%,,6.77%,5.74,791.53,29.01,-1.83%,843605
8,"AAOI",158.31,12.60,11.49,2.10%,,17.80%,,0.16%,0.19,99.02,12.57,0.08%,39288
9,"AAON",1599.58,55.14,28.04,20.20%,0.24%,58.30%,1.21%,3.55%,11.08,89.98,29.32,1.07%,96300
10,"AAP",7277.61,72.75,72.25,0.70%,-3.60%,96.50%,0.29%,3.67%,3.61,735.23,100.10,0.06%,915515
11,"AAPL",471193.96,904.16,899.28,0.04%,34.12%,61.80%,-0.44%,1.98%,1.46,12197.31,519.80,-0.26%,7289379
12,"AAT",1278.92,39.82,34.34,0.70%,1.09%,86.10%,21.03%,2.77%,3.57,265.96,31.93,-0.59%,113611
13,"AAU",66.06,60.05,52.97,5.36%,,5.90%,174.02%,0.94%,4.24,117.04,1.10,0.00%,63743
14,"AAV",671.85,168.38,167.07,0.25%,,58.00%,4.02%,0.10%,1.09,148.69,3.97,-0.50%,61888
15,"AAWW",938.13,25.12,24.52,1.60%,-0.74%,99.70%,-2.84%,3.64%,3.20,279.09,36.40,-2.52%,456004
16,"AAXJ",2027.32,33.80,33.80,,,,,0.75%,0.35,714.30,60.25,0.45%,199989
17,"AB",1982.62,92.26,86.69,0.20%,59.73%,31.70%,-6.90%,2.16%,5.28,354.04,21.83,1.58%,894328
18,"ABAX",791.86,22.31,21.06,2.90%,-5.41%,97.20%,0.37%,8.86%,11.11,168.02,35.83,0.93%,74939
19,"ABB",57470.94,2297.00,2295.97,,,3.70%,1.60%,0.20%,3.39,1347.97,25.48,1.84%,1283035
20,"ABBV",77226.30,1590.00,1589.53,0.06%,1.27%,68.30%,1.62%,0.82%,2.79,4676.59,48.94,0.76%,5810069
21,"ABC",16085.06,230.48,230.59,0.10%,48.24%,88.90%,-0.04%,2.62%,4.63,1307.68,70.02,0.33%,1310264
22,"ABCB",467.74,23.90,22.99,1.80%,2.62%,69.20%,-0.48%,2.55%,5.83,100.64,19.86,1.48%,48814
23,"ABCD",72.46,47.36,15.11,0.30%,-2.70%,18.70%,0.29%,0.06%,0.19,51.49,1.45,-5.23%,44709
24,"ABCO",2202.86,35.88,35.86,0.60%,1.89%,96.80%,3.01%,6.95%,15.41,161.85,61.16,-0.37%,134572
25,"ABFS",830.02,25.74,24.30,3.40%,12.90%,94.00%,5.35%,11.63%,5.29,534.59,31.97,-0.87%,275383
26,"ABG",1580.13,30.70,30.28,1.20%,-34.84%,98.50%,-0.50%,4.18%,3.90,324.21,51.66,0.37%,126966
27,"ABIO",6.97,4.94,17.60,15.40%,56.54%,5.30%,-73.37%,7.72%,1.84,738.36,1.36,-3.55%,1853938
28,"ABM",1524.31,54.95,49.82,1.70%,4.83%,82.00%,-1.70%,1.79%,4.56,195.92,27.88,0.50%,145102
29,"ABMC",2.61,21.74,18.70,14.00%,,12.00%,-11.83%,0.03%,0.38,15.48,0.13,8.33%,134460
30,"ABMD",1113.81,39.26,39.01,2.90%,-7.85%,97.90%,0.00%,13.80%,12.73,423.03,28.77,1.41%,492221
31,"ABR",281.53,43.11,38.31,0.10%,-15.65%,58.30%,23.05%,0.41%,0.66,238.98,6.62,1.38%,58234
32,"ABT",59077.14,1551.80,1543.24,0.10%,0.06%,68.00%,-0.17%,0.89%,1.76,7765.12,38.25,0.47%,4463462
33,"ABTL",93.88,8.87,8.79,8.62%,-28.59%,54.30%,0.12%,0.45%,0.31,125.97,10.94,3.30%,113862
34,"ABX",16866.85,1001.00,997.93,,,73.90%,3.15%,1.15%,0.66,17501.83,16.38,-2.79%,19871536
35,"ACAD",2011.15,89.50,90.65,0.10%,-20.44%,87.80%,-4.22%,10.75%,3.81,2557.23,22.34,-0.58%,1800560
36,"ACAS",4280.31,286.50,267.07,0.70%,-3.65%,61.70%,-3.07%,0.58%,0.76,2051.37,15.10,1.07%,2639475
37,"ACAT",745.21,13.38,13.26,1.60%,-15.08%,87.90%,-3.29%,3.12%,3.83,108.10,55.42,-0.50%,111956
38,"ACC",3467.20,104.78,104.28,0.30%,4.66%,99.00%,-0.36%,2.62%,3.13,875.13,33.10,0.03%,632701
39,"ACCL",519.31,55.66,55.13,0.92%,-17.68%,89.60%,-0.37%,1.71%,7.79,120.73,9.44,1.18%,158703
40,"ACCO",690.69,113.60,112.49,0.40%,-11.49%,,2.66%,14.69%,20.37,810.94,6.08,0.00%,266373
41,"ACCU",,,,,,,,,,16.67,28.37,0.07%,500
