"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
31,"ABMD",1175.88,39.59,39.38,1.90%,0.40%,98.30%,0.60%,11.88%,12.61,371.23,29.96,0.88%,279700
32,"ABR",334.63,49.21,37.49,0.50%,-10.87%,58.60%,-0.87%,0.35%,1.02,128.89,6.72,-1.18%,95815
33,"ABT",61756.56,1550.89,1540.27,0.20%,3.19%,69.60%,1.73%,0.77%,1.53,7755.04,39.71,-0.28%,5096348
34,"ABTL",133.04,8.91,8.77,8.62%,-44.18%,53.00%,-2.54%,1.15%,0.32,314.76,14.46,-3.15%,332564
35,"ABX",21428.75,1085.00,1161.08,,,73.90%,2.90%,0.99%,0.81,14135.98,19.82,0.35%,10440207
36,"ACAD",2527.59,89.50,97.27,0.10%,1.13%,85.80%,4.99%,11.16%,6.45,1681.92,27.53,-2.51%,1736664
37,"ACAS",4435.02,286.50,272.72,1.10%,-8.43%,64.70%,2.92%,0.97%,0.93,2853.79,15.23,-1.61%,1693213
38,"ACAT",665.10,13.42,12.96,0.50%,19.61%,91.90%,1.79%,6.89%,3.67,243.65,49.03,-1.07%,171429
39,"ACC",3800.48,104.78,104.16,0.60%,18.02%,99.00%,2.11%,1.35%,1.64,855.63,36.62,0.96%,471206
40,"ACCL",695.66,55.70,55.13,0.92%,-17.67%,89.00%,-0.99%,2.29%,1.35,933.48,12.49,0.00%,777166
41,"ACCO",700.30,113.50,112.53,0.30%,-18.64%,,-2.48%,14.70%,21.54,768.18,6.08,-1.46%,733527
42,"ACCU",,,,,,,,,,14.07,26.49,0.00%,0
43,"ACE",33341.00,340.91,334.38,0.60%,16.12%,94.80%,0.78%,1.42%,2.63,1809.80,97.34,-0.47%,811066
44,"ACET",542.13,27.87,26.89,1.90%,10.20%,64.40%,-1.96%,1.84%,1.49,331.72,19.25,-1.03%,287235
45,"ACFC",26.92,6.57,13.01,1.20%,,47.20%,-45.06%,0.13%,0.47,37.14,4.09,-0.24%,5379
46,"ACFN",63.32,18.09,20.41,7.00%,13.74%,42.00%,0.17%,12.59%,12.77,201.25,3.48,-0.57%,127252
47,"ACG",1763.54,242.91,242.79,,,27.90%,10.93%,0.04%,0.10,1015.21,7.30,0.55%,953204
48,"ACGL",7533.30,131.63,128.40,0.90%,-5.50%,92.30%,0.01%,1.75%,4.91,457.61,57.22,-0.02%,404865
49,"ACH",4713.61,543.04,156.18,,,1.60%,-8.83%,1.59%,17.34,143.22,8.53,-1.73%,133774
50,"ACHC",2349.38,50.04,46.81,1.90%,-18.58%,72.50%,-0.08%,13.41%,16.38,383.31,46.14,-1.73%,471639
51,"ACHN",320.09,96.71,96.40,0.10%,-0.71%,92.60%,-2.56%,17.04%,7.82,2101.47,3.16,-4.53%,1749137
52,"ACI",905.82,212.14,209.55,0.54%,-1.55%,63.30%,2.11%,19.84%,4.55,9147.46,4.12,-3.51%,8916645
53,"ACIM",,,,,,,,,,3.17,62.56,-0.65%,369
54,"ACIW",2446.88,39.13,37.79,1.30%,12.62%,98.90%,-6.44%,6.06%,6.99,327.59,62.35,-0.30%,273055
55,"ACLS",248.03,109.75,109.05,0.50%,-8.04%,53.10%,8.85%,1.29%,1.69,834.98,2.37,4.87%,1673364
56,"ACM",3080.70,96.30,88.96,1.00%,-19.41%,71.70%,-0.45%,0.54%,0.72,675.22,31.66,-1.03%,381847
57,"ACMP",10254.02,178.49,161.11,21.30%,9.64%,68.50%,-1.77%,0.61%,2.94,334.21,55.67,-3.10%,5478144
58,"ACN",53507.93,636.70,504.24,0.30%,14.03%,81.70%,0.73%,3.03%,4.92,3100.91,83.55,-0.58%,1679330
59,"ACNB",109.11,5.98,5.84,1.80%,1.89%,7.50%,7.42%,0.02%,0.21,4.68,18.25,0.05%,6816
60,"ACO",1490.15,32.60,24.93,6.50%,-1.94%,69.50%,-1.44%,6.25%,4.03,386.41,45.73,0.04%,649537
61,"ACOR",1536.51,40.71,40.57,1.80%,-4.56%,86.70%,-1.14%,8.13%,6.31,522.90,37.37,-0.98%,309797
62,"ACPW",70.32,19.75,17.57,0.70%,-29.91%,45.90%,4.58%,2.24%,2.92,134.55,3.49,-1.97%,1421217
63,"ACRE",377.41,27.98,25.96,1.20%,-84.68%,60.40%,14.12%,3.56%,3.75,246.10,13.41,-0.59%,68780
64,"ACRX",490.70,43.04,42.38,0.10%,13.46%,89.10%,9.05%,11.79%,7.75,644.91,11.90,4.39%,846816
65,"ACST",127.91,103.99,49.20,,,,,0.18%,0.16,562.82,1.23,0.00%,270919
66,"ACT",27650.10,132.50,173.20,0.40%,-39.15%,86.10%,35.34%,1.14%,0.88,2240.73,210.10,0.68%,2604924
67,"ACTG",714.80,48.33,46.53,1.90%,18.75%,82.20%,15.02%,18.00%,12.02,696.86,14.39,-2.70%,527532
68,"ACTS",177.23,68.69,65.49,5.61%,,5.90%,17.11%,0.02%,0.22,50.80,2.59,0.39%,7871
69,"ACU",54.05,3.19,2.76,10.80%,-2.55%,34.40%,-9.71%,0.20%,0.91,5.94,16.99,0.24%,6113
70,"ACUR",79.25,47.46,48.92,1.30%,-54.60%,63.50%,0.10%,0.75%,1.12,329.91,1.68,0.60%,224087
71,"ACW",234.61,47.59,47.01,0.30%,1.24%,87.50%,-4.13%,7.39%,15.71,221.13,4.86,-1.42%,202433
72,"ACWI",,,,,,,,,0.86,1518.72,57.58,-0.55%,644845
73,"ACWX",,,,,,,,,0.56,504.50,45.81,-0.67%,136009
74,"ACXM",2804.59,75.01,73.91,0.60%,-3.02%,93.20%,3.68%,2.49%,3.02,609.52,37.49,0.27%,330044
75,"ACY",27.45,1.54,1.18,45.74%,,25.00%,-0.26%,0.36%,1.60,2.63,17.14,-3.65%,407
76,"ADAT",40.81,36.77,36.77,1.80%,38.51%,30.30%,28.99%,1.48%,2.88,189.73,1.10,-0.90%,77649
77,"ADBE",33977.20,499.37,497.63,0.10%,-92.39%,90.70%,-0.96%,1.17%,1.53,3812.64,67.47,-0.84%,3166565
78,"ADC",395.62,12.98,12.41,6.00%,13.39%,76.40%,12.01%,1.65%,2.74,74.74,30.56,0.30%,29507
79,"ADEP",195.58,11.03,10.90,1.82%,-33.69%,51.00%,-3.80%,5.17%,1.78,316.03,16.34,-7.89%,642310
80,"ADES",557.26,10.11,10.11,4.90%,0.20%,55.90%,23.73%,2.30%,2.84,81.75,54.60,-0.94%,77590
81,"ADGE",97.05,49.02,26.50,9.40%,8.96%,4.80%,0.34%,0.36%,3.46,27.37,2.03,2.53%,20798
82,"ADHD",251.72,11.13,7.11,,,25.90%,95.12%,1.11%,0.63,125.22,22.14,-2.12%,92160
83,"ADI",16176.41,312.29,309.61,0.30%,-14.51%,87.80%,1.17%,1.98%,3.09,1980.58,51.52,-0.54%,1453682
84,"ADK",64.64,14.96,13.02,19.99%,,21.70%,1.50%,0.44%,1.79,32.43,4.20,-2.78%,13429
85,"ADM",28144.35,663.00,643.97,0.30%,23.31%,75.30%,0.06%,1.53%,2.06,4804.57,42.45,0.00%,4249301
86,"ADMP",42.27,6.74,17.88,45.63%,-0.53%,27.10%,,0.48%,0.84,101.13,6.28,0.16%,45640
87,"ADNC",291.22,22.01,21.51,1.30%,-97.87%,85.20%,0.25%,1.39%,1.97,152.17,13.19,-0.30%,215473
88,"ADP",37415.66,478.40,481.11,0.20%,0.63%,75.50%,-1.18%,0.87%,2.20,1900.69,77.90,-0.40%,1358061
89,"ADRA",,,,,,,,,0.55,13.40,28.39,1.03%,225
90,"ADRD",,,,,,,,,2.01,6.67,24.91,-0.56%,1297
91,"ADRE",,,,,,,,,0.19,32.88,34.56,-0.83%,11499
92,"ADRU",,,,,,,,,0.61,4.70,24.95,-0.34%,1017
93,"ADS",13972.13,49.16,51.82,1.10%,2.08%,,-2.72%,7.36%,4.70,811.01,285.38,0.42%,463937
94,"ADSK",11732.83,223.10,225.15,0.40%,-1.22%,94.80%,2.11%,1.63%,1.25,2935.49,52.81,0.42%,2124357
95,"ADT",5876.08,196.00,182.85,0.30%,12.00%,93.00%,-2.35%,19.83%,7.98,4541.96,29.73,-0.83%,4765847
96,"ADTN",1532.94,57.18,54.31,0.40%,5.05%,99.10%,-1.36%,5.31%,4.80,601.76,25.96,-3.17%,259282
97,"ADUS",307.00,10.79,9.88,46.47%,,78.80%,4.04%,4.97%,3.31,148.21,28.89,1.51%,112404
98,"ADVS",1634.85,51.11,48.51,0.50%,-37.91%,88.00%,1.62%,3.28%,6.23,255.01,31.68,-0.97%,221260
99,"ADX",1208.64,92.69,85.01,0.30%,6.92%,19.70%,0.21%,0.98%,7.80,106.33,13.03,-0.08%,101974
100,"ADXS",35.67,7.48,12.23,8.20%,,9.00%,,2.43%,1.31,226.86,4.77,0.00%,67869
101,"ADZ",,,,,,,,,,0.10,27.00,0.00%,0
102,"AE",366.84,4.22,2.47,47.40%,-4.40%,38.60%,-0.12%,1.56%,4.27,8.99,84.22,-3.16%,12149
103,"AEC",872.93,51.62,55.42,1.60%,-6.24%,88.50%,2.34%,4.67%,5.69,455.31,17.00,0.53%,205014
104,"AEE",9619.09,242.60,242.26,0.10%,12.00%,63.00%,0.67%,2.25%,3.15,1731.12,39.65,0.00%,1317799
105,"AEG",18691.20,2112.00,1959.49,,,7.00%,-2.04%,0.03%,0.59,965.79,8.81,-0.45%,1768192
106,"AEGN",941.25,38.26,37.32,1.50%,-9.61%,99.30%,-0.71%,7.36%,8.88,309.62,23.97,-2.56%,208380
107,"AEGR",1537.08,29.30,27.39,12.63%,1.20%,,2.68%,14.48%,4.63,856.98,48.79,-7.00%,1451785
108,"AEHR",30.58,10.81,8.37,5.80%,6.64%,12.30%,7.79%,0.39%,1.17,28.12,2.94,3.89%,42581
109,"AEIS",1049.80,40.28,38.04,0.60%,-45.89%,88.20%,0.46%,3.51%,2.62,509.38,25.41,-2.49%,473659
110,"AEL",1624.33,69.42,68.77,3.10%,0.75%,,-0.15%,14.77%,14.13,718.89,22.94,-1.97%,536022
111,"AEM",5600.85,173.62,173.85,,,74.60%,0.70%,3.05%,2.17,2441.85,32.57,0.96%,1336293
112,"AEO",2739.94,192.82,170.57,0.90%,46.52%,75.50%,-3.46%,9.35%,3.18,5008.08,13.10,-7.81%,21485556
113,"AEP",23961.97,486.93,487.43,0.10%,-2.21%,65.40%,0.66%,1.66%,3.03,2661.41,48.70,-1.04%,3518555
114,"AEPI",244.92,5.60,4.35,11.60%,6.91%,65.60%,20.14%,1.69%,1.07,69.17,43.50,-0.50%,28549
115,"AER",4862.68,113.51,83.08,0.25%,-3.40%,68.60%,0.16%,0.92%,0.44,1745.93,41.63,-2.82%,542374
116,"AERG",2.75,91.67,77.18,21.63%,-0.18%,17.94%,-13.42%,1.00%,2.90,264.63,0.04,33.33%,322427
117,"AERI",22.47,1.01,22.75,2.50%,,90.80%,,0.92%,1.87,111.91,22.41,0.45%,84739
118,"AERT",6.94,49.57,34.56,30.28%,0.07%,4.95%,-5.03%,0.16%,1.48,36.91,0.14,0.00%,26122
119,"AES",10200.08,737.00,722.16,0.10%,-98.89%,94.40%,-2.45%,1.87%,2.15,6263.13,13.61,-1.66%,5954601
120,"AET",27083.92,365.90,356.37,0.40%,17.69%,90.30%,-2.47%,1.07%,1.48,2572.02,73.65,-0.50%,1692336
121,"AETI",53.55,8.00,4.74,33.50%,-12.73%,33.00%,41.53%,0.42%,0.37,53.91,6.75,0.90%,66871
122,"AEY",31.30,10.00,4.81,45.42%,0.03%,8.10%,5.88%,0.33%,0.27,60.13,3.06,-2.24%,37948
123,"AEZS",37.92,29.63,54.35,7.06%,,21.40%,3.59%,5.51%,1.56,1917.57,1.49,16.41%,5112669
124,"AF",1395.39,97.58,83.00,2.40%,-1.89%,74.60%,-0.94%,5.23%,9.07,478.79,14.27,-0.21%,664541
125,"AFAM",253.48,9.30,7.83,5.10%,-9.19%,65.40%,6.31%,3.04%,3.64,65.36,27.34,0.33%,38129
126,"AFB",,,,,,,,,0.08,84.96,13.05,-0.46%,49473
127,"AFCB",37.09,1.84,1.25,1.80%,22.18%,0.70%,-90.18%,0.20%,1.79,1.42,20.20,0.00%,0
128,"AFFM",41.92,15.41,15.20,0.18%,1.56%,75.79%,-0.26%,0.02%,0.41,6.74,2.72,0.00%,0
129,"AFFX",536.28,71.60,71.52,1.10%,38.03%,,9.58%,13.45%,6.94,1385.29,7.34,-2.00%,1002371
130,"AFFY",34.87,37.49,37.45,0.47%,20.52%,54.81%,-39.13%,49.35%,53.45,345.78,0.91,-2.15%,158046
131,"AFG",5282.92,91.40,72.87,0.50%,-6.54%,62.80%,-1.03%,0.77%,1.66,336.62,57.32,-0.83%,374645
132,"AFH",107.82,8.22,7.89,10.40%,-52.16%,36.50%,9.09%,1.67%,6.68,19.74,14.37,9.53%,79075
133,"AFK",,,,,,,,,,23.03,31.39,-0.48%,13997
134,"AFL",30283.28,462.06,441.72,0.30%,-5.97%,67.80%,1.42%,0.84%,1.88,1978.50,64.95,-0.90%,1502146
135,"AFOP",253.30,18.38,12.83,12.40%,-19.58%,31.60%,4.27%,16.53%,3.50,605.01,12.50,-9.29%,633189
136,"AFSI",2798.25,74.48,29.91,24.00%,10.39%,47.80%,-7.98%,36.72%,8.37,1311.67,37.61,0.11%,670557
137,"AG",1281.37,117.02,112.55,,,,,1.53%,1.26,1367.27,10.79,-1.46%,1267678
138,"AGA",,,,,,,,,,2.57,16.41,-3.81%,4014
139,"AGCO",5173.89,97.40,82.49,0.80%,87.15%,97.00%,-1.92%,10.23%,5.72,1474.52,53.13,0.02%,1138919
140,"AGD",,,,,,,,,0.13,50.64,9.96,-0.70%,37736
141,"AGEN",157.33,35.68,53.88,3.00%,2.10%,13.90%,-15.01%,4.26%,2.24,1024.44,4.18,-5.22%,1129519
142,"AGF",,,,,,,,,,1.38,16.97,1.07%,41899
143,"AGG",,,,,,,,,,1490.87,107.46,-0.01%,2125234
144,"AGI",1274.87,127.36,126.63,15.16%,,,29.64%,0.78%,2.64,375.87,10.05,0.40%,245285
145,"AGII",1180.94,26.52,26.02,1.60%,-3.63%,88.90%,-0.83%,1.48%,3.19,121.16,43.92,-1.37%,109525
146,"AGIO",1063.10,22.75,24.98,0.40%,,71.50%,408.10%,8.44%,6.63,317.95,42.96,-8.09%,798980
147,"AGLS",,,,,,,,,,20.40,21.03,0.15%,1506
148,"AGM",360.96,10.84,10.15,1.10%,-14.97%,70.20%,0.91%,1.30%,4.64,28.42,32.63,-1.98%,14210
149,"AGN",38400.18,297.10,297.85,0.10%,-5.71%,89.90%,2.54%,0.85%,1.00,2513.57,128.55,-0.54%,1689577
150,"AGNC",8243.30,373.00,355.80,0.30%,2.29%,55.10%,3.98%,2.69%,1.73,5532.58,22.02,-0.36%,2728950
151,"AGO",4759.06,182.90,179.61,1.30%,8.54%,96.40%,2.65%,2.52%,1.82,2491.87,26.13,0.42%,2094977
152,"AGQ",,,,,,,,,,570.41,71.13,-0.10%,587278
153,"AGRO",980.72,121.98,120.10,27.41%,,72.70%,6.57%,0.58%,3.29,211.63,7.97,-0.87%,89701
154,"AGU",14166.39,147.00,143.21,0.10%,,68.70%,2.11%,0.92%,1.82,722.31,94.70,-1.73%,675727
155,"AGX",400.38,14.09,11.76,3.30%,8.39%,62.20%,-2.29%,1.41%,1.66,99.94,27.75,-2.32%,79402
156,"AGYS",332.47,22.15,21.38,2.70%,9.72%,81.30%,-0.16%,1.64%,7.64,45.81,14.77,-1.60%,20452
157,"AGZ",,,,,,,,,,26.70,111.40,0.00%,8242
158,"AH",834.21,98.49,75.65,35.88%,,55.40%,-6.97%,8.14%,15.47,398.09,8.68,2.48%,590933
159,"AHC",268.51,21.97,18.54,4.10%,13.62%,68.00%,1.40%,1.46%,2.98,90.82,12.11,-0.90%,74275
160,"AHGP",3651.64,59.86,16.47,4.00%,-14.53%,23.80%,2.19%,0.72%,3.05,38.84,61.16,0.26%,14911
161,"AHH",193.36,19.16,9.22,0.60%,26.38%,66.80%,3.59%,3.40%,2.79,112.32,9.96,-1.29%,29938
162,"AHL",2521.43,65.59,63.72,1.10%,27.36%,97.90%,0.37%,1.45%,2.05,450.85,38.28,-0.42%,334786
163,"AHP",258.63,16.11,15.56,0.10%,163.56%,46.80%,,2.63%,1.51,269.98,16.22,1.06%,142600
164,"AHPI",18.78,8.03,4.45,0.50%,,42.40%,-2.16%,0.10%,0.36,12.98,2.41,2.99%,7297
165,"AHS",667.26,45.99,45.84,1.20%,41.19%,89.90%,1.31%,2.09%,3.03,315.53,14.19,-2.21%,218436
166,"AHT",861.30,79.90,73.33,1.00%,-9.41%,74.40%,1.90%,4.44%,4.37,745.12,10.79,0.09%,379286
167,"AI",452.78,16.68,15.67,2.27%,-0.37%,32.40%,-4.30%,6.38%,6.34,157.68,26.69,-1.69%,122925
168,"AIA",,,,,,,,,,23.43,44.70,-0.75%,10463
169,"AIG",74933.07,1468.70,1462.32,0.03%,-5.57%,85.60%,-1.14%,0.87%,1.29,9821.55,50.53,-0.96%,8458738
170,"AIMC",961.69,26.82,26.05,3.40%,2.36%,95.20%,2.19%,7.49%,13.07,149.21,35.81,-0.14%,424979
171,"AIN",1154.36,31.75,28.04,1.00%,14.00%,93.20%,0.27%,1.80%,4.86,104.17,36.29,-0.19%,90059
172,"AINV",1944.01,224.74,224.19,,,56.40%,1.50%,2.17%,1.54,3164.23,8.56,-1.04%,1817879
173,"AIQ",321.30,10.64,9.93,2.00%,2.41%,84.10%,3.51%,1.63%,4.20,38.53,29.86,-1.13%,18998
174,"AIR",1194.67,38.60,37.49,2.40%,-3.64%,95.90%,5.87%,8.62%,8.62,374.61,30.46,-1.58%,312349
175,"AIRI",50.54,5.71,5.03,0.10%,,7.00%,4.99%,0.05%,0.40,5.89,8.96,1.24%,24052
176,"AIRM",2118.79,38.93,35.31,8.10%,-6.05%,98.50%,-8.76%,17.91%,17.63,358.64,53.80,-1.14%,212370
177,"AIRT",30.12,2.41,1.55,0.10%,6.83%,28.80%,0.73%,0.14%,0.59,3.66,12.79,2.22%,1448
178,"AIT",2156.40,42.08,38.35,1.80%,-1.05%,88.90%,-0.95%,1.35%,2.95,175.15,50.25,-1.95%,161222
179,"AIV",4416.91,145.34,144.66,0.80%,3.66%,97.70%,-1.15%,4.50%,4.04,1609.86,30.42,0.10%,716332
180,"AIXG",1793.23,101.14,104.91,,,4.10%,-30.66%,1.26%,10.94,120.93,17.34,-2.20%,133636
181,"AIZ",5059.00,73.64,70.66,1.70%,-4.21%,98.10%,0.55%,4.00%,4.34,652.31,66.94,-2.56%,999200
182,"AJG",6261.95,132.50,132.41,0.60%,-1.85%,78.90%,1.37%,0.78%,1.50,689.67,46.99,-0.57%,354904
183,"AKAM",10616.44,178.76,172.50,0.40%,41.30%,93.70%,-0.01%,5.17%,3.39,2628.04,60.23,1.41%,2871431
184,"AKG",193.92,85.05,162.74,6.42%,,63.00%,4.91%,0.37%,1.89,317.19,2.24,-1.75%,271897
185,"AKO-A",2745.02,157.76,2.74,,,,,2.07%,7.48,7.59,17.74,1.95%,5366
186,"AKO-B",3366.64,157.76,114.96,,,11.40%,4.93%,0.28%,7.89,40.57,21.07,-1.27%,12029
187,"AKP",,,,,,,,,0.06,31.33,12.60,0.08%,11973
188,"AKR",1447.18,55.62,53.77,1.23%,-23.35%,,2.23%,4.06%,6.10,358.35,26.08,0.23%,162515
189,"AKRX",2180.30,96.43,74.25,0.80%,-14.23%,84.60%,-1.06%,9.89%,7.86,934.33,22.37,-1.06%,787724
190,"AKS",865.68,135.90,134.53,1.60%,10.47%,51.80%,9.22%,27.24%,5.17,7081.41,6.50,2.04%,9768663
191,"AL",3774.06,101.75,95.81,1.60%,-86.11%,94.10%,7.33%,1.80%,2.26,760.96,36.92,-0.46%,517516
192,"ALAN",2.40,5.57,4.18,9.21%,49.56%,19.83%,56.78%,0.22%,0.86,10.79,0.41,-4.65%,63614
193,"ALB",5358.28,81.22,78.99,0.30%,4.28%,81.90%,-2.04%,2.95%,3.67,635.19,65.54,-0.65%,479572
194,"ALCO",274.50,7.28,6.73,53.00%,,78.60%,181.38%,1.08%,4.88,14.89,37.50,-0.50%,8490
195,"ALCS",32.91,3.26,2.65,18.12%,-50.17%,52.20%,-4.06%,0.36%,1.17,8.12,10.39,2.82%,4043
196,"ALD",,,,,,,,,,42.37,47.99,-0.24%,25364
197,"ALDW",916.28,62.50,11.49,81.60%,,6.20%,-17.90%,2.85%,1.53,213.73,14.55,-0.75%,88725
198,"ALE",2042.18,40.60,38.71,0.30%,18.48%,60.30%,2.29%,1.93%,3.71,201.17,49.96,-0.68%,187698
199,"ALEX",1780.03,43.10,36.02,3.90%,-4.01%,84.20%,4.89%,3.34%,5.17,232.31,41.64,0.82%,220344
200,"ALFA",,,,,,,,,,27.09,39.49,-0.75%,25383
201,"ALG",724.14,12.07,11.76,0.10%,33.08%,89.70%,0.17%,0.83%,3.38,28.72,58.20,-3.00%,19105
202,"ALGN",4471.80,80.43,70.23,5.20%,-52.38%,79.50%,1.14%,3.30%,1.84,1258.74,54.28,-2.37%,720210
203,"ALGT",2005.64,18.42,14.56,19.90%,-0.05%,77.90%,-2.76%,3.83%,4.29,129.91,109.44,0.53%,226887
204,"ALIM",207.02,31.61,29.65,1.00%,-49.03%,81.80%,-1.87%,7.66%,5.75,395.10,6.54,-0.15%,206706
205,"ALJ",1020.89,66.68,28.79,57.50%,12.24%,43.60%,1.41%,22.84%,11.10,592.41,14.92,-2.55%,828787
206,"ALK",6167.85,69.36,68.32,0.50%,-8.93%,91.10%,-8.81%,3.54%,3.01,803.75,88.81,-0.12%,533171
207,"ALKS",6309.54,137.16,143.13,0.70%,4.92%,91.10%,2.16%,2.61%,3.69,1010.30,46.24,0.52%,989994
208,"ALL",25266.24,452.80,446.24,0.10%,23.11%,77.10%,-1.64%,0.89%,1.39,2844.06,55.61,-0.34%,2356154
209,"ALLB",70.03,4.61,3.83,0.20%,-0.11%,49.90%,-9.30%,0.14%,0.76,6.99,15.18,-0.07%,300
210,"ALLE",5126.50,96.20,96.02,0.20%,97.54%,,,,,1244.11,54.50,2.27%,873585
211,"ALLT",515.60,32.82,29.95,15.57%,,56.10%,-236.41%,11.06%,7.76,426.66,15.37,-2.16%,326746
212,"ALN",42.23,34.62,15.46,67.20%,,1.30%,-67.60%,0.85%,0.41,320.78,1.27,4.10%,92534
213,"ALNY",4579.15,62.91,47.73,0.20%,85.52%,87.50%,8.58%,6.83%,4.73,688.16,72.55,-0.33%,735513
214,"ALOG",1018.09,12.44,12.31,0.90%,30.24%,96.40%,2.47%,3.47%,4.42,96.53,78.29,-4.31%,142349
215,"ALOT",106.36,7.49,3.46,7.10%,1.92%,37.40%,11.11%,0.20%,1.10,6.22,14.16,-0.28%,4070
216,"ALQA",64.30,7.11,5.22,30.60%,78.63%,17.90%,,0.64%,0.59,56.65,8.70,-3.87%,140455
217,"ALR",3004.58,81.74,77.73,1.00%,1.87%,90.90%,2.88%,7.68%,7.77,767.79,37.04,0.76%,626835
218,"ALSE",0.69,23.06,23.00,0.24%,,3.16%,-23.19%,0.01%,0.31,8.80,0.03,0.00%,0
219,"ALSK",98.56,47.16,47.54,1.90%,26.91%,25.50%,-2.80%,1.01%,1.07,450.20,1.93,-7.66%,1424913
220,"ALSN",5342.84,178.75,182.55,0.80%,-96.69%,99.70%,0.01%,0.73%,1.28,1050.24,29.91,0.07%,1006225
221,"ALTI",74.64,11.59,4.56,60.60%,,2.80%,18.65%,3.37%,2.34,65.61,5.29,-17.86%,430025
222,"ALTR",11660.54,319.99,316.59,0.20%,8.29%,92.00%,-2.88%,2.14%,2.07,3272.31,35.97,-1.29%,2808680
223,"ALTV",50.54,5.78,5.38,2.80%,1.89%,21.10%,-0.49%,2.14%,5.02,22.98,8.83,0.91%,3245
