"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"ALDX","Aldeyra Therapeutics, Inc.","Healthcare","Biotechnology","USA",23.07,,5.03,21.20%,20139
2,"AMCF","Andatee China Marine Fuel Services Corporation","Basic Materials","Oil & Gas Equipment & Services","China",28.22,,3.19,15.85%,534395
3,"CGA","China Green Agriculture, Inc.","Basic Materials","Agricultural Chemicals","China",72.53,1.90,2.85,25.00%,13329041
4,"CNVR","Conversant, Inc.","Technology","Internet Information Providers","USA",1711.58,18.81,34.80,30.29%,13886250
5,"EEH","ELEMENTS SPECTRUM Lg Cp US Sect Mom ETN","Financial","Exchange Traded Fund","USA",,,41.85,23.45%,28289
6,"EGT","Entertainment Gaming Asia Inc.","Consumer Goods","Recreational Goods, Other","Hong Kong",13.20,,0.51,15.91%,45120
7,"KIOR","KiOR, Inc.","Basic Materials","Oil & Gas Refining & Marketing","USA",9.02,,0.18,28.21%,2014779
8,"LTRX","Lantronix, Inc.","Technology","Networking & Communication Devices","USA",26.81,,2.15,18.78%,1028526
9,"NETE","Net Element, Inc.","Technology","Internet Software & Services","USA",121.86,,5.70,79.25%,18767932
10,"NOR","Noranda Aluminum Holding Corp.","Basic Materials","Aluminum","USA",291.97,,5.63,32.78%,6594170
11,"OPTT","Ocean Power Technologies, Inc.","Industrial Goods","Diversified Machinery","USA",20.67,,1.36,15.25%,1644425
12,"OTIV","On Track Innovations Ltd.","Technology","Processing Systems & Products","Israel",109.29,,3.80,15.50%,7948758
13,"PULS","Pulse Electronics Corporation","Technology","Diversified Electronics","USA",40.79,,2.68,15.52%,546451
14,"SPWH","Sportsman's Warehouse Holdings, Inc.","Consumer Goods","Sporting Goods","USA",252.59,23.23,6.96,15.23%,1916796
15,"ULTA","ULTA Salon, Cosmetics & Fragrance, Inc.","Services","Specialty Retail, Other","USA",6269.91,29.81,114.89,17.86%,9355293
16,"VNET","21Vianet Group, Inc.","Technology","Information Technology Services","China",1030.99,,19.87,28.03%,14278530
