"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"ADGE","American DG Energy, Inc.","Utilities","Electric Utilities","USA",98.03,,2.40,20.00%,36339
2,"AERG","Applied Energetics, Inc.","Technology","Scientific & Technical Instruments","USA",1.11,,0.02,27.27%,17501
3,"BONE","Bacterin International Holdings, Inc.","Healthcare","Biotechnology","USA",33.55,,0.76,16.92%,1236355
4,"CADC","China Advanced Construction Materials Group, Inc.","Industrial Goods","General Building Materials","USA",7.42,,7.50,50.30%,359655
5,"CELM","China Electric Motor, Inc.","Consumer Goods","Electronic Equipment","China",1.21,0.08,0.09,63.64%,8060
6,"CHGS","China Gengsheng Minerals, Inc.","Basic Materials","Nonmetallic Mineral Mining","China",6.70,,0.29,17.96%,763314
7,"EMIS","Emisphere Technologies, Inc.","Healthcare","Drug Delivery","USA",5.16,,0.20,17.65%,6451
8,"FMAR","First Mariner Bancorp","Financial","Regional - Mid-Atlantic Banks","USA",10.18,,0.64,18.52%,31506
9,"GIGA","Giga-tronics Inc.","Technology","Scientific & Technical Instruments","USA",5.36,,1.27,19.81%,122694
10,"GMET","Geomet, Inc.","Basic Materials","Oil & Gas Drilling & Exploration","USA",3.61,,0.12,33.11%,16125
11,"GNVC","GenVec, Inc.","Healthcare","Biotechnology","USA",36.51,,3.63,28.72%,1033763
12,"IDIX","Idenix Pharmaceuticals Inc.","Healthcare","Biotechnology","USA",916.35,,8.01,17.11%,3998244
13,"IMUC","ImmunoCellular Therapeutics, Ltd.","Healthcare","Biotechnology","USA",54.20,,1.16,18.37%,14127075
14,"JNUG","Direxion Daily Jr Gld Mnrs Bull 3X Shrs","Financial","Exchange Traded Fund","USA",,,24.64,16.67%,369715
15,"KONE","Kingtone Wirelessinfo Solution Holding Ltd.","Technology","Business Software & Services","China",6.95,,12.10,144.44%,1398631
16,"LIVE","LiveDeal, Inc.","Technology","Internet Information Providers","USA",41.81,,14.01,15.21%,1235566
17,"NIHD","NII Holdings Inc.","Technology","Wireless Communications","USA",413.85,,2.98,24.21%,26887592
18,"NINE","Ninetowns Internet Technology Group Company Limited","Technology","Business Software & Services","China",66.06,15.82,2.21,27.01%,528108
19,"RVM","Revett Minerals Inc","Basic Materials","Industrial Metals & Minerals","USA",24.22,,0.81,15.00%,324229
20,"SCKT","Socket Mobile, Inc.","Technology","Computer Peripherals","USA",3.65,,0.90,20.00%,43150
21,"SEED","Origin Agritech Limited","Consumer Goods","Farm Products","China",46.86,,2.40,18.81%,2692400
22,"SKBI","Skystar Bio Pharmaceutical Company","Healthcare","Drug Manufacturers - Major","China",27.96,3.46,4.26,16.08%,471407
23,"SPIR","Spire Corp.","Technology","Semiconductor - Broad Line","USA",6.21,,0.84,16.67%,35472
24,"STML","Stemline Therapeutics, Inc.","Healthcare","Biotechnology","USA",272.14,,30.44,39.50%,1401139
25,"TELOZ","Tel Offshore Trust","Financial","Diversified Investments","USA",4.99,,1.40,33.33%,3824
26,"TXIC","Tongxin International, Ltd.","Consumer Goods","Auto Parts","USA",5.11,,0.47,24.97%,100
27,"VIMC","Vimicro International Corp.","Technology","Semiconductor - Specialized","China",61.47,10.19,2.70,26.16%,926525
28,"VSCI","Vision-Sciences Inc.","Healthcare","Medical Appliances & Equipment","USA",53.53,,1.36,17.24%,712177
