"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",12745.51,335.32,334.81,0.30%,-40.10%,85.60%,0.56%,0.83%,1.02,2741.48,38.25,0.63%,3001049
2,"AA",17646.94,1178.82,1177.30,0.20%,-49.78%,69.20%,-0.11%,2.82%,1.86,17868.02,15.28,2.07%,21612956
3,"AAC",605.00,21.08,7.82,42.10%,0.00%,2.90%,,5.93%,4.43,104.64,30.13,4.98%,64463
4,"AADR",,,,,,,,,,1.45,36.25,-1.10%,223
5,"AAIT",,,,,,,,,0.00,0.88,33.59,0.34%,1753
6,"AAL",35439.82,717.26,713.67,0.55%,0.00%,70.20%,0.13%,3.07%,1.57,13943.54,49.81,0.81%,12970931
7,"AAMC",506.66,2.19,1.54,2.40%,238.04%,75.40%,6.31%,13.42%,12.33,16.77,300.01,29.68%,36744
8,"AAME",81.28,20.63,4.55,77.33%,-0.03%,4.90%,-1.79%,0.25%,2.36,4.74,4.00,1.52%,1150
9,"AAN",2115.40,72.47,72.01,0.70%,-0.30%,99.40%,-0.07%,5.18%,5.90,632.26,29.60,1.40%,464834
10,"AAOI",124.19,14.82,14.39,2.80%,-2.81%,61.10%,3.29%,13.76%,5.29,374.34,8.59,2.51%,210569
11,"AAON",1160.21,54.47,41.64,21.00%,0.00%,61.10%,0.10%,2.88%,7.48,160.37,21.93,2.96%,127617
12,"AAP",10803.98,72.99,72.61,0.50%,-21.40%,96.40%,0.30%,3.15%,2.74,835.10,150.00,1.34%,776796
13,"AAPL",626482.21,5864.84,5861.63,0.05%,-32.75%,62.00%,0.08%,0.92%,1.07,50391.57,105.94,-0.82%,77052435
14,"AAT",1900.09,43.61,37.47,1.20%,353.80%,99.30%,0.22%,1.60%,3.81,157.36,44.36,1.81%,93031
15,"AAU",75.96,66.05,57.22,5.36%,0.00%,5.90%,136.62%,0.44%,1.29,194.30,1.12,-2.61%,1310261
16,"AAV",750.91,169.89,167.96,0.25%,0.00%,58.00%,3.98%,0.46%,2.86,268.76,4.76,7.69%,177352
17,"AAVL",1158.55,22.47,14.91,29.30%,-5.59%,66.80%,3.11%,8.40%,6.92,181.01,48.37,-6.19%,696196
18,"AAWW",1128.36,24.81,24.28,1.10%,-18.76%,,0.01%,8.66%,8.51,246.98,45.94,1.01%,246193
19,"AAXJ",,,,,,,,,1.34,968.25,62.17,0.34%,1174764
20,"AB",2463.98,97.16,91.47,5.81%,-0.09%,29.40%,-0.18%,0.53%,1.58,306.81,25.73,1.46%,140827
21,"ABAC",46.89,32.34,16.88,53.91%,0.00%,0.60%,-3.09%,0.21%,1.15,31.21,1.50,3.45%,12875
22,"ABAX",1276.89,22.54,21.29,3.30%,-7.26%,,0.35%,17.14%,18.70,195.15,59.42,4.89%,255289
23,"ABB",46190.89,2295.77,2307.14,,,4.70%,0.60%,0.21%,2.90,1692.87,19.90,-1.09%,4019270
24,"ABBV",100212.07,1593.45,1572.58,0.08%,-0.78%,87.50%,-2.21%,1.14%,1.91,9375.63,64.54,2.62%,8097205
25,"ABC",19988.27,218.69,206.68,0.30%,-6.98%,87.30%,0.08%,3.83%,4.29,1844.00,92.42,1.12%,1537816
