"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",19041.62,333.42,332.95,0.30%,-4.67%,86.40%,1.29%,0.95%,1.43,2213.86,56.96,-0.26%,1555745
2,"AA",15673.52,1172.29,1170.74,0.20%,47.31%,68.10%,9.03%,6.41%,3.42,21934.29,13.58,1.57%,7549403
3,"AADR",,,,,,,,,,2.53,38.26,-0.05%,2237
4,"AAIT",,,,,,,,,0.00,2.83,33.66,0.12%,878
5,"AAL",28663.96,720.20,716.11,0.80%,372.03%,58.20%,65.26%,2.09%,1.47,10170.37,39.82,0.05%,9657508
6,"AAMC",2130.24,2.24,1.58,3.10%,-14.73%,74.40%,13.48%,8.74%,7.13,19.35,961.05,1.06%,5530
7,"AAME",74.92,20.81,4.72,8.70%,,5.10%,2.81%,0.05%,0.25,9.82,3.52,-2.22%,7187
8,"AAN",2356.14,72.23,70.05,0.70%,26.84%,0.80%,,9.50%,6.30,1055.61,32.85,0.71%,349308
9,"AAOI",301.57,14.79,13.70,1.10%,18.16%,48.80%,79.56%,4.43%,2.44,249.29,21.63,6.08%,346579
10,"AAON",1148.77,36.62,28.06,21.50%,-1.48%,58.00%,-1.26%,3.54%,7.64,129.97,31.33,-0.13%,61786
11,"AAP",8833.76,72.94,72.51,0.60%,-20.09%,95.50%,0.27%,3.06%,2.84,781.77,122.31,0.99%,607010
12,"AAPL",537509.74,861.38,860.63,0.04%,6.82%,62.00%,-2.95%,2.16%,1.96,9500.78,635.38,1.82%,13339478
13,"AAT",1446.17,41.93,35.88,1.10%,-6.68%,86.10%,2.81%,2.31%,5.59,148.54,34.50,0.03%,179660
14,"AAU",84.11,64.70,52.89,5.36%,,5.90%,143.56%,0.79%,3.60,115.43,1.35,3.85%,72032
15,"AAV",967.88,168.62,167.51,0.25%,,58.00%,4.01%,0.22%,0.86,420.34,5.83,1.57%,203480
16,"AAWW",940.07,25.23,24.66,1.40%,14.97%,94.30%,7.09%,12.17%,10.42,287.86,37.37,0.30%,179789
17,"AAXJ",,,,,,,,,2.34,473.74,62.19,0.05%,403896
18,"AB",2274.15,96.24,90.81,0.40%,125.18%,28.70%,-0.85%,2.35%,5.59,382.19,23.75,0.51%,272634
19,"ABAX",922.93,22.25,20.91,6.20%,12.02%,97.20%,8.12%,15.56%,23.61,137.77,41.98,1.21%,102719
20,"ABB",55105.46,2320.23,2291.55,,,6.00%,7.05%,0.25%,2.73,2070.24,23.77,0.08%,744563
21,"ABBV",85975.08,1590.07,1588.25,0.10%,21.10%,70.30%,0.20%,0.73%,1.94,5946.84,54.03,-0.07%,2756011
22,"ABC",16414.05,225.84,213.91,0.20%,-6.23%,85.60%,-3.08%,3.04%,3.31,1966.40,73.28,0.83%,1610834
23,"ABCB",528.61,25.16,22.57,2.80%,9.82%,66.10%,4.83%,2.73%,6.47,95.42,21.06,0.24%,46607
24,"ABCD",100.55,44.89,13.18,71.14%,-2.77%,11.40%,-4.25%,0.04%,0.17,31.62,2.24,0.09%,1850
25,"ABCO",1776.28,36.14,35.85,0.80%,62.32%,96.80%,4.29%,10.25%,14.34,256.35,49.04,-0.22%,158999
26,"ABG",1972.97,30.66,30.13,1.50%,-18.01%,99.60%,0.86%,4.31%,4.14,313.44,64.63,0.44%,142715
27,"ABIO",30.03,21.00,17.44,2.60%,21.26%,12.90%,-23.65%,23.36%,6.23,653.90,1.48,3.50%,1196666
28,"ABM",1519.39,55.86,50.48,1.80%,7.83%,86.20%,3.27%,2.80%,6.83,206.93,27.33,0.48%,106651
29,"ABMD",866.45,39.91,39.47,2.20%,5.53%,99.70%,11.23%,18.77%,15.95,464.46,21.97,1.20%,291136
30,"ABR",359.00,50.14,38.51,0.40%,-13.01%,47.80%,2.72%,0.51%,1.59,122.83,7.30,1.96%,66809
31,"ABT",59581.96,1501.94,1498.96,0.20%,6.15%,69.50%,-2.83%,0.68%,1.41,7218.91,39.60,-0.18%,3212050
32,"ABTL",117.14,8.99,8.87,8.62%,-10.41%,61.80%,17.79%,1.48%,0.47,280.63,13.40,2.84%,227429
