"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"A","Agilent Technologies Inc.","Healthcare","Medical Laboratories & Research","USA",18436.43,26.97,40.84,-26.12%,4524147
2,"COVS","Covisint Corporation","Technology","Application Software","USA",109.73,,2.26,-21.80%,1219824
3,"IKAN","Ikanos Communications, Inc.","Technology","Communication Equipment","USA",41.70,,0.34,-19.05%,853803
4,"JAXB","Jacksonville Bancorp, Inc.","Financial","Regional - Mid-Atlantic Banks","USA",28.03,,8.85,-17.29%,900
5,"JDST","Direxion Daily Jr Gld Mnrs Bear 3X ETF","Financial","Exchange Traded Fund","USA",,,28.76,-16.69%,2337231
6,"JOB","General Employment Enterprises Inc.","Services","Staffing & Outsourcing Services","USA",4.10,,0.13,-19.00%,81052
7,"NCMI","National CineMedia, Inc.","Services","Marketing Services","USA",968.15,27.89,12.44,-21.76%,3606320
8,"NEO","Neogenomics Inc.","Healthcare","Medical Laboratories & Research","USA",327.98,282.50,4.80,-15.04%,881335
9,"NYMX","Nymox Pharmaceutical Corporation","Healthcare","Diagnostic Substances","Canada",182.01,,0.93,-81.91%,19530648
10,"PHMD","PhotoMedex, Inc.","Healthcare","Medical Appliances & Equipment","USA",73.19,,2.96,-22.92%,448083
11,"PTSX","Point.360","Services","Movie Production, Theaters","USA",3.70,,0.23,-34.23%,54280
12,"QRM","Quest Rare Minerals Ltd.","Basic Materials","Industrial Metals & Minerals","Canada",13.36,,0.14,-18.18%,63878
13,"RCAP","RCS Capital Corporation","Financial","Investment Brokerage - National","USA",1071.08,,13.69,-16.58%,4750484
14,"TIGR","TigerLogic Corporation","Technology","Application Software","USA",15.50,,0.40,-20.00%,79062
