"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",18353.05,333.51,333.13,0.20%,1.52%,84.80%,-0.04%,0.66%,1.20,1842.18,53.64,-2.53%,5119680
2,"AA",18123.88,1177.64,1177.45,0.20%,0.77%,68.70%,0.07%,5.33%,3.49,17989.68,14.71,-4.42%,39559540
3,"AAC",,,,,,,,,0.00,578.50,19.00,-1.30%,35341
4,"AADR",,,,,,,,,,4.27,35.19,-2.52%,1282
5,"AAIT",,,,,,,,,0.13,4.00,31.67,-2.46%,6712
6,"AAL",23032.00,720.20,715.84,0.70%,10.57%,70.50%,0.26%,1.99%,1.38,10316.77,30.78,-3.75%,30991836
7,"AAMC",1466.08,2.24,1.61,3.50%,0.02%,75.00%,3.45%,10.50%,15.16,11.17,646.06,-1.29%,10186
8,"AAME",82.80,20.70,4.63,75.13%,-0.03%,4.90%,3.13%,0.22%,1.11,9.02,4.00,0.00%,1011
9,"AAN",1723.87,72.31,71.88,0.70%,31.76%,0.80%,-3.34%,5.37%,4.83,799.62,24.20,1.51%,970414
10,"AAOI",207.34,14.81,13.71,2.80%,4.54%,63.90%,-0.04%,8.88%,5.24,232.33,13.07,-6.64%,394467
11,"AAON",933.52,55.01,42.17,21.30%,1.11%,57.60%,0.51%,3.52%,9.46,157.04,17.03,0.35%,158569
12,"AAP",9778.59,72.98,72.52,0.60%,2.82%,99.40%,2.60%,3.05%,3.20,691.19,132.81,-0.88%,868507
13,"AAPL",604894.61,5987.87,5984.09,0.04%,39.89%,62.40%,-0.02%,2.31%,2.49,55466.07,100.73,-0.29%,65804936
14,"AAT",1468.34,42.61,36.51,0.50%,0.27%,86.10%,0.03%,2.03%,4.81,154.57,34.41,-0.15%,112293
15,"AAU",87.78,67.52,57.19,5.36%,,5.90%,129.78%,0.39%,1.34,164.05,1.32,1.54%,95116
16,"AAV",771.32,170.27,168.09,0.25%,,58.00%,3.97%,0.24%,1.00,396.68,4.38,-3.31%,343037
17,"AAVL",675.59,22.26,11.28,29.60%,,26.70%,43.17%,2.88%,1.20,269.96,29.90,-1.48%,135014
18,"AAWW",812.36,25.26,24.71,1.90%,-9.94%,94.30%,0.03%,11.83%,11.63,251.23,31.77,-1.21%,337880
