"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",13013.77,335.32,334.81,0.30%,-40.10%,85.60%,0.51%,0.73%,0.93,2605.06,39.15,0.88%,1510931
2,"AA",19174.56,1216.66,1177.30,0.30%,-29.31%,67.20%,0.05%,2.83%,1.91,17466.73,16.08,2.03%,12387542
3,"AAC",587.92,21.08,7.73,42.60%,0.00%,4.50%,,8.36%,6.48,99.71,28.30,1.47%,91952
4,"AADR",,,,,,,,,,1.51,37.40,1.74%,815
5,"AAIT",,,,,,,,,0.00,1.01,34.95,0.78%,60
6,"AAL",39944.21,717.26,713.67,0.55%,0.00%,70.30%,0.23%,2.88%,1.57,13096.90,55.45,-0.43%,13303133
7,"AAMC",490.14,2.19,1.54,4.40%,129.84%,75.40%,6.31%,12.56%,11.90,16.28,239.68,7.09%,16663
8,"AAME",80.01,20.62,4.55,77.33%,-0.03%,4.90%,-1.79%,0.19%,1.83,4.64,3.87,-0.26%,1422
9,"AAN",2346.58,72.47,72.01,0.70%,-0.30%,99.40%,-0.15%,5.29%,5.92,643.84,32.80,1.30%,564953
10,"AAOI",136.49,14.82,14.39,2.80%,-2.81%,61.00%,3.02%,13.02%,5.08,368.63,9.25,0.43%,173738
11,"AAON",1223.94,54.47,41.64,21.00%,0.00%,61.10%,-0.02%,2.36%,6.38,153.82,22.79,1.42%,75629
12,"AAP",11370.38,72.99,72.61,0.50%,-21.40%,96.50%,0.40%,2.92%,2.61,812.31,159.23,2.21%,615305
13,"AAPL",658080.27,5824.75,5821.54,0.05%,-32.83%,61.90%,-0.03%,1.05%,1.27,48385.48,113.11,0.12%,55375815
14,"AAT",1914.48,43.62,37.33,0.90%,103.93%,90.10%,-12.44%,1.41%,3.38,155.38,44.75,1.96%,231266
15,"AAU",80.30,69.83,57.22,5.36%,0.00%,5.90%,120.32%,0.34%,0.83,235.95,1.20,4.35%,245766
16,"AAV",709.60,169.76,167.96,0.25%,0.00%,58.00%,3.99%,0.50%,3.16,266.62,4.18,0.00%,124844
17,"AAVL",991.61,24.84,17.65,22.90%,-6.42%,60.50%,3.30%,9.10%,7.04,228.07,43.95,10.10%,567829
18,"AAWW",1158.13,24.81,24.28,1.10%,-16.26%,,1.34%,7.48%,7.28,249.36,47.21,1.14%,116336
19,"AAXJ",,,,,,,,,1.05,1067.93,64.00,0.27%,1185482
20,"AB",2565.02,97.16,91.47,5.81%,-0.09%,29.50%,0.00%,0.56%,1.75,294.52,26.11,-1.10%,254655
21,"ABAC",49.20,32.37,16.88,53.91%,0.00%,0.60%,-3.09%,0.08%,0.57,23.09,1.48,-2.63%,2858
22,"ABAX",1350.15,22.54,21.29,3.30%,-7.26%,,-1.34%,16.82%,17.98,199.16,59.68,-0.37%,142860
23,"ABB",46465.05,2346.72,2307.14,,,4.80%,0.97%,0.13%,1.69,1799.79,19.84,0.20%,1988483
24,"ABBV",99479.08,1593.45,1572.58,0.08%,-0.78%,87.50%,-2.25%,1.00%,2.06,7616.88,62.83,0.64%,8179431
25,"ABC",20716.50,218.69,206.68,0.30%,-6.98%,87.20%,-0.03%,4.05%,4.71,1779.70,95.85,1.18%,2093601
26,"ABCB",680.35,28.16,25.46,3.80%,-1.56%,63.10%,0.29%,3.67%,9.44,98.98,24.30,0.58%,46108
27,"ABCD",108.71,44.92,12.43,72.10%,0.02%,10.70%,-80.25%,0.14%,0.76,22.34,2.54,4.96%,222723
28,"ABCO",1795.42,38.52,38.39,0.30%,-53.82%,,1.02%,7.19%,6.63,416.41,48.00,2.98%,498811
29,"ABCW",320.72,9.24,2.15,21.38%,0.00%,,,5.03%,4.88,22.14,34.75,0.12%,1868
30,"ABEV",103934.00,15700.00,5990.00,,,,,0.77%,3.11,14889.66,6.60,-0.30%,6818188
31,"ABG",2224.71,29.77,29.30,0.50%,-24.34%,99.40%,1.58%,6.13%,5.11,351.37,77.18,3.28%,438031
32,"ABIO",14.80,21.14,18.08,2.40%,-42.31%,19.30%,47.83%,6.99%,3.84,329.46,0.72,2.86%,193364
33,"ABM",1644.07,55.75,50.34,2.00%,-18.45%,85.70%,0.02%,1.59%,3.81,210.34,29.43,-0.20%,206307
34,"ABMD",1614.34,40.89,40.25,2.90%,-23.51%,,0.01%,9.78%,9.89,397.89,39.57,0.23%,407523
35,"ABR",344.27,50.48,38.65,0.20%,-5.61%,60.50%,0.03%,0.08%,0.27,109.86,6.91,1.32%,150792
36,"ABT",66043.95,1505.79,1502.70,0.10%,-24.64%,69.10%,-0.16%,0.87%,2.71,4824.42,44.15,0.66%,4369130
37,"ABTL",92.11,9.03,8.90,0.50%,51.48%,58.80%,4.14%,0.93%,0.77,107.25,10.55,3.43%,109673
38,"ABX",14471.63,1164.25,1161.16,,,72.10%,-2.21%,1.56%,0.92,19746.59,12.69,2.09%,15653572
39,"ABY",2726.40,80.00,79.99,,,37.10%,0.91%,3.50%,3.36,833.70,35.00,2.70%,1288634
40,"ACAD",3180.67,99.77,99.48,0.10%,-78.94%,95.30%,0.04%,17.67%,14.33,1227.25,32.28,1.25%,1578814
41,"ACAS",3907.52,269.67,269.19,1.00%,-23.60%,68.40%,-0.03%,1.50%,1.79,2247.92,14.46,-0.21%,1138178
42,"ACAT",400.23,12.94,12.70,2.10%,-1.34%,91.70%,3.81%,5.04%,4.04,158.30,29.42,-4.88%,482263
43,"ACC",4670.48,105.12,104.54,0.10%,-5.50%,,-0.18%,1.50%,1.72,916.74,44.58,0.34%,2140033
44,"ACCO",954.14,112.12,110.42,0.90%,-2.17%,91.60%,-4.47%,8.15%,7.39,1218.11,8.46,-0.59%,437792
45,"ACE",37446.81,331.74,329.62,0.50%,-8.35%,93.30%,0.14%,1.21%,2.96,1346.42,112.90,0.02%,1176717
46,"ACET",572.39,29.07,28.39,2.40%,-7.91%,75.40%,-0.67%,3.77%,6.91,154.92,19.82,0.66%,194468
47,"ACFC",58.20,15.52,11.01,0.10%,106.38%,52.10%,7.75%,0.97%,9.47,11.33,3.66,-2.40%,31978
48,"ACFN",13.00,26.53,24.13,1.40%,68.51%,13.40%,0.03%,4.36%,3.78,278.16,0.48,-2.04%,102864
49,"ACG",1824.33,242.92,242.90,,,35.80%,-3.13%,0.10%,0.31,759.87,7.49,-0.27%,539313
50,"ACGL",7670.43,129.11,122.66,1.20%,-16.49%,79.20%,-0.14%,0.61%,1.61,464.45,59.73,0.54%,552058
51,"ACH",10864.34,883.28,157.76,,,4.40%,0.00%,0.56%,6.75,131.39,12.09,-1.71%,138341
52,"ACHC",3620.37,59.92,57.51,2.00%,-12.56%,70.90%,0.03%,6.75%,10.48,370.30,61.22,1.32%,233936
53,"ACHN",1603.00,100.25,99.93,44.11%,-22.86%,95.30%,5.02%,16.29%,2.31,7060.14,15.60,-2.47%,6417257
54,"ACI",227.10,212.24,210.86,0.10%,11.31%,62.90%,-0.41%,23.86%,7.28,6911.98,1.04,-2.80%,5343508
55,"ACIM",,,,,,,,,,4.85,64.71,-0.26%,71
56,"ACIW",2166.43,114.93,112.85,1.30%,-43.88%,98.50%,-0.05%,5.70%,9.07,709.56,19.08,1.22%,807493
57,"ACLS",278.90,112.01,110.12,0.20%,-23.81%,66.80%,0.02%,2.11%,7.23,320.91,2.48,-0.40%,158446
58,"ACM",3993.17,153.82,143.86,0.60%,-14.77%,63.20%,0.80%,4.09%,3.28,1796.23,26.66,2.70%,1159895
59,"ACMP",10093.32,190.80,88.76,46.80%,0.05%,49.40%,2.48%,1.41%,1.60,782.96,53.13,0.43%,510367
60,"ACN",59286.69,664.50,471.59,0.30%,-12.44%,82.50%,0.01%,3.35%,6.07,2597.43,89.08,-0.16%,1997372
61,"ACNB",122.00,6.01,5.87,1.90%,4.75%,9.20%,5.54%,0.02%,0.37,2.67,20.75,2.22%,1691
62,"ACOR",1835.73,41.95,41.12,1.80%,-28.61%,,0.60%,11.26%,8.83,524.61,44.50,1.69%,525531
63,"ACPW",41.30,23.07,21.23,0.90%,106.45%,49.80%,11.50%,0.63%,1.76,75.36,1.80,0.56%,53204
64,"ACRE",344.34,28.60,25.99,11.13%,0.32%,65.00%,-0.61%,1.81%,3.74,125.70,12.20,1.33%,96520
