"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",17912.82,333.51,333.12,0.20%,2.30%,84.70%,-0.09%,0.80%,1.27,2101.22,54.05,0.63%,1495513
2,"AA",19125.36,1177.67,1176.16,0.20%,0.77%,67.40%,-1.75%,4.99%,3.09,19003.28,16.55,1.91%,12635166
3,"AAC",435.10,20.67,7.41,43.30%,-3.64%,,,0.01%,0.00,277.46,22.00,4.51%,154599
4,"AADR",,,,,,,,,,3.98,36.15,0.00%,0
5,"AAIT",,,,,,,,,0.38,1.98,32.92,0.00%,0
6,"AAL",27713.30,720.20,715.84,0.70%,12.57%,70.30%,-0.05%,2.34%,1.28,13081.94,39.82,3.48%,17739854
7,"AAMC",1265.58,2.24,1.61,3.50%,0.02%,75.00%,3.45%,11.02%,15.87,11.21,553.00,-2.12%,12233
8,"AAME",79.32,20.71,4.63,75.13%,-0.03%,4.90%,-0.10%,0.17%,1.48,5.40,3.95,3.13%,2291
9,"AAN",1786.06,72.31,71.88,0.70%,18.49%,0.80%,,5.05%,4.84,748.58,23.27,-5.79%,1060583
10,"AAOI",219.19,14.80,14.38,2.80%,4.54%,63.90%,-0.05%,8.73%,4.94,254.20,15.22,2.77%,325691
11,"AAON",1023.74,55.01,42.17,21.30%,1.11%,57.50%,0.25%,3.62%,9.22,165.69,18.26,-1.88%,200413
12,"AAP",10274.12,72.98,72.52,0.60%,2.82%,99.40%,2.52%,2.57%,2.50,746.69,142.04,0.90%,955462
13,"AAPL",627708.42,5987.87,5984.09,0.04%,37.64%,62.30%,-0.21%,1.63%,1.65,59002.58,105.22,0.37%,44282524
14,"AAT",1568.84,42.62,36.51,0.50%,0.27%,86.10%,-0.58%,2.52%,5.97,153.92,36.73,-0.22%,109083
15,"AAU",82.31,68.59,57.19,5.36%,,5.90%,125.22%,0.39%,1.54,145.55,1.17,-2.50%,98061
16,"AAV",738.06,169.67,168.09,0.25%,,58.00%,3.99%,0.31%,1.35,383.02,4.21,-3.22%,214930
17,"AAVL",754.61,22.26,11.28,29.60%,,27.50%,46.89%,4.77%,2.25,238.81,34.22,0.94%,24483
18,"AAWW",878.80,25.26,24.71,1.90%,-9.94%,100.00%,-0.02%,10.80%,10.46,255.19,34.77,-0.06%,139882
19,"AAXJ",,,,,,,,,1.68,596.93,61.49,0.10%,2051129
20,"AB",2467.69,96.81,91.23,0.20%,19.06%,28.90%,2.65%,0.99%,3.52,255.96,26.07,2.28%,148414
21,"ABAC",62.20,27.77,12.28,,,0.60%,,1.06%,2.50,51.85,2.27,1.34%,106773
