"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",19462.38,333.26,332.37,0.30%,1.01%,86.30%,1.15%,0.96%,1.60,1993.26,58.50,0.17%,1054149
2,"AA",16423.78,1172.29,1170.74,0.20%,47.31%,68.10%,9.07%,6.49%,3.90,19481.98,14.52,3.64%,14372009
3,"AADR",,,,,,,,,,2.61,38.17,0.00%,0
4,"AAIT",,,,,,,,,0.25,2.02,34.08,0.44%,116
5,"AAL",28952.04,720.20,716.11,0.80%,372.03%,58.20%,64.92%,1.87%,1.26,10645.57,40.38,0.45%,13511053
6,"AAMC",2441.49,2.24,1.55,3.00%,4.67%,74.40%,13.48%,9.30%,8.41,17.16,1089.90,0.00%,5278
7,"AAME",77.75,20.79,4.72,8.70%,,5.10%,2.81%,0.09%,0.42,10.03,3.84,2.67%,6899
8,"AAN",2470.99,72.23,70.05,0.70%,24.35%,0.80%,,8.29%,6.16,942.19,34.15,-0.18%,354644
9,"AAOI",329.82,14.79,13.70,1.10%,18.16%,49.10%,78.69%,4.98%,2.76,246.69,21.86,-1.97%,113468
10,"AAON",1178.43,36.62,28.06,21.50%,-1.48%,58.00%,-1.29%,3.67%,8.14,126.64,31.85,-1.03%,92413
11,"AAP",9066.23,72.95,72.51,0.70%,-15.96%,95.50%,0.33%,2.63%,2.58,739.32,124.80,0.42%,438555
12,"AAPL",556477.33,6029.66,6024.40,0.04%,6.82%,62.00%,-2.94%,0.28%,0.24,70376.99,91.28,-1.09%,54135720
13,"AAT",1419.75,41.93,35.84,1.10%,-7.61%,99.90%,2.35%,2.20%,5.08,155.43,33.87,0.03%,86949
14,"AAU",95.40,65.34,52.88,5.36%,,5.90%,140.18%,0.37%,1.86,106.31,1.45,-0.68%,120840
15,"AAV",1142.10,168.95,167.73,0.25%,,58.00%,4.01%,0.43%,1.49,479.74,6.96,2.96%,347504
16,"AAWW",934.77,25.23,24.65,2.30%,12.18%,94.30%,7.13%,11.99%,11.23,263.06,37.29,0.65%,151260
17,"AAXJ",,,,,,,,,2.42,421.68,62.74,0.16%,329803
18,"AB",2429.10,96.24,90.81,0.40%,-0.76%,28.60%,-0.88%,2.11%,4.78,401.25,25.36,0.48%,433606
