"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",19770.63,331.00,332.45,0.30%,4.97%,84.60%,0.41%,0.56%,0.78,2404.49,59.89,0.27%,2327813
2,"AA",12126.60,1070.31,1069.39,0.20%,54.82%,64.30%,5.59%,11.10%,4.34,27350.30,11.27,-0.53%,16055577
3,"AADR",,,,,,,,,,5.09,36.56,-0.82%,1777
4,"AAIT",,,,,,,,,0.47,2.51,31.24,-2.19%,1230
5,"AAL",11803.68,336.00,751.64,0.70%,,10.10%,,8.53%,4.41,14542.21,34.69,-1.25%,9333326
6,"AAMC",2348.00,2.35,1.70,2.50%,3.53%,60.50%,4.18%,3.69%,4.21,14.88,995.00,-0.50%,13612
7,"AAME",83.92,21.30,5.14,75.13%,,4.80%,1.09%,0.33%,1.59,10.73,3.93,-0.25%,4200
8,"AAN",2292.92,76.10,67.09,0.50%,-4.52%,0.80%,,10.94%,5.78,1268.45,30.19,0.20%,1927843
9,"AAOI",161.21,12.60,11.44,1.50%,,20.70%,16.42%,0.67%,1.13,67.71,12.52,-2.11%,39065
10,"AAON",1021.80,36.74,28.06,0.30%,-12.68%,58.10%,-0.28%,3.48%,7.98,122.45,28.18,1.33%,96083
11,"AAP",9125.38,72.75,72.23,0.80%,1.39%,95.60%,-1.01%,2.51%,2.07,876.12,124.96,-0.38%,661718
12,"AAPL",480258.77,896.07,891.07,0.04%,6.22%,61.60%,0.03%,1.71%,1.22,12461.75,535.92,-0.01%,10969381
13,"AAT",1296.84,39.82,34.45,1.00%,-22.56%,86.10%,-4.23%,1.64%,3.69,153.04,32.56,-0.03%,194868
14,"AAU",100.88,60.05,52.92,5.36%,,5.90%,174.02%,0.79%,2.72,153.95,1.66,-1.19%,274515
15,"AAV",527.41,134.20,167.07,0.25%,,58.00%,5.10%,0.11%,1.44,132.89,3.88,-1.27%,128926
16,"AAWW",848.19,25.12,24.52,12.22%,-2.89%,99.50%,-0.02%,4.14%,2.85,356.52,31.43,-6.90%,1264265
17,"AAXJ",,,,,,,,,0.51,716.53,57.25,0.30%,849680
18,"AB",2067.50,92.26,86.69,0.30%,-0.80%,33.50%,6.79%,2.75%,6.55,363.83,23.59,5.27%,811730
19,"ABAX",840.51,22.27,21.08,1.80%,-5.20%,97.60%,0.32%,11.55%,12.81,190.16,38.50,2.01%,166723
20,"ABB",59032.90,2297.00,2295.97,,,3.60%,-1.26%,0.18%,2.88,1462.52,25.67,-0.12%,5088750
21,"ABBV",79853.28,1608.00,1589.52,0.06%,1.05%,68.50%,0.27%,0.60%,1.40,6792.11,50.56,1.81%,6517044
