"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",18528.15,333.42,331.92,0.30%,13.76%,85.40%,0.11%,1.18%,1.36,2870.91,55.57,0.00%,0
2,"AA",14014.00,1078.00,1076.56,0.20%,54.33%,69.70%,0.23%,8.07%,2.96,29313.80,13.00,0.00%,0
3,"AADR",,,,,,,,,,2.92,37.20,0.00%,0
4,"AAIT",,,,,,,,,0.25,3.90,32.23,0.00%,0
5,"AAL",17399.09,471.52,467.30,1.10%,340.03%,54.80%,1.87%,6.99%,3.00,10884.66,36.90,0.00%,0
6,"AAMC",2488.50,2.37,1.70,2.80%,3.11%,62.00%,11.69%,9.14%,5.95,26.15,1050.00,0.00%,0
7,"AAME",75.64,21.07,5.00,8.60%,,4.90%,3.06%,0.10%,0.46,10.35,3.59,0.00%,0
8,"AAN",2211.23,71.98,69.81,0.60%,-3.79%,0.80%,,12.61%,6.26,1406.72,30.72,0.00%,0
9,"AAOI",331.33,14.22,13.19,0.80%,96.95%,22.90%,-18.54%,2.81%,1.97,187.67,23.30,0.00%,0
10,"AAON",979.26,36.69,28.19,20.90%,-2.91%,58.60%,-0.17%,3.61%,7.75,131.45,26.69,0.00%,0
11,"AAP",8866.83,72.93,72.44,0.60%,-20.09%,95.70%,0.08%,2.18%,1.78,890.02,121.58,0.00%,0
12,"AAPL",473040.14,891.99,890.70,0.04%,5.94%,61.60%,-0.06%,2.32%,1.85,11123.84,530.32,0.00%,0
13,"AAT",1352.66,40.39,34.34,1.20%,-7.27%,86.10%,0.06%,2.08%,4.24,168.48,33.49,0.00%,0
14,"AAU",91.97,63.87,52.88,5.36%,,5.90%,148.19%,0.78%,2.31,177.89,1.44,0.00%,0
15,"AAV",883.72,169.62,167.57,0.25%,,58.00%,3.99%,0.06%,0.50,212.48,5.21,0.00%,0
16,"AAWW",877.65,25.04,24.44,1.60%,25.73%,98.20%,1.81%,10.56%,6.41,402.74,35.05,0.00%,0
17,"AAXJ",,,,,,,,,0.68,668.84,60.97,0.00%,0
18,"AB",2445.88,96.03,94.60,0.20%,-0.77%,29.10%,0.54%,2.56%,5.71,423.32,25.47,0.00%,0
19,"ABAX",920.71,22.25,21.01,2.60%,2.12%,97.20%,3.11%,15.25%,16.71,191.69,41.38,0.00%,0
20,"ABB",61104.08,2337.57,2292.11,,,5.60%,-0.01%,0.28%,3.39,1878.91,26.14,0.00%,0
21,"ABBV",80808.01,1596.05,1594.47,0.10%,19.10%,69.90%,0.08%,0.73%,1.76,6606.45,50.63,0.00%,0
22,"ABC",15044.69,229.20,226.31,0.20%,-1.08%,86.80%,-0.21%,2.82%,3.35,1904.70,65.64,0.00%,0
23,"ABCB",583.44,25.17,24.20,2.80%,8.97%,63.10%,-0.48%,2.57%,5.92,104.98,23.18,0.00%,0
24,"ABCD",99.63,44.88,13.08,71.14%,-2.81%,15.30%,-10.04%,0.12%,0.48,32.64,2.22,0.00%,0
25,"ABCO",2275.37,36.14,35.93,0.60%,8.51%,96.80%,0.22%,7.97%,11.26,254.24,62.96,0.00%,0
26,"ABFS",960.55,25.87,24.48,3.30%,15.26%,94.90%,0.02%,5.62%,3.63,379.23,37.13,0.00%,0
27,"ABG",1735.98,30.84,30.22,1.80%,-8.57%,98.10%,-0.02%,3.61%,3.24,336.85,56.29,0.00%,0
28,"ABIO",39.40,20.96,18.08,2.60%,21.30%,16.90%,-1.62%,20.33%,3.90,942.75,1.88,0.00%,0
29,"ABM",1597.04,55.86,50.48,1.80%,5.79%,83.60%,0.11%,2.38%,5.59,214.99,28.59,0.00%,0
30,"ABMC",2.83,21.74,18.70,14.00%,,12.00%,-11.83%,0.03%,0.31,19.07,0.13,0.00%,0
31,"ABMD",978.78,39.82,39.37,2.10%,1.21%,98.60%,0.12%,10.97%,9.07,476.21,24.58,0.00%,0
32,"ABR",348.40,49.14,37.49,0.50%,-9.90%,58.30%,-0.01%,0.40%,1.05,141.67,7.09,0.00%,0
33,"ABT",58065.73,1543.07,1540.10,0.20%,4.79%,69.70%,0.09%,1.10%,1.99,8530.44,37.63,0.00%,0
34,"ABTL",113.69,8.91,8.77,8.62%,-44.18%,56.40%,6.46%,2.12%,0.55,335.21,12.76,0.00%,0
35,"ABX",21954.83,1159.79,1161.10,,,73.90%,2.71%,0.88%,0.79,13050.59,18.93,0.00%,0
36,"ACAD",2140.13,97.50,97.27,0.10%,23.33%,86.40%,0.68%,11.08%,5.32,2026.99,21.95,0.00%,0
37,"ACAS",4063.19,269.80,259.27,1.10%,-8.90%,66.10%,-0.02%,1.72%,1.48,3015.92,15.06,0.00%,0
38,"ACAT",596.16,13.14,12.96,0.10%,318.47%,98.80%,7.48%,7.22%,3.81,245.62,45.37,0.00%,0
39,"ACC",3955.11,104.91,104.28,0.50%,22.12%,99.00%,1.00%,2.26%,2.77,851.54,37.70,0.00%,0
40,"ACCL",696.44,55.76,55.33,0.92%,-17.66%,88.90%,0.05%,2.69%,1.53,975.76,12.49,0.00%,0
41,"ACCO",717.69,114.10,112.78,0.60%,17.51%,,0.20%,14.11%,21.20,750.85,6.29,0.00%,0
42,"ACCU",,,,,,,,,,12.79,27.18,0.00%,0
43,"ACE",33499.59,337.97,334.38,0.60%,16.29%,94.90%,0.11%,1.54%,2.81,1835.71,99.12,0.00%,0
44,"ACET",574.13,28.38,26.87,2.00%,8.82%,64.40%,-0.09%,2.26%,1.84,329.75,20.23,0.00%,0
45,"ACFC",63.63,15.52,13.07,1.20%,,47.20%,-15.23%,0.03%,0.19,22.93,4.10,0.00%,0
46,"ACFN",72.53,22.18,20.45,7.00%,10.22%,41.90%,-0.01%,10.46%,12.48,171.42,3.27,0.00%,0
47,"ACG",1763.60,242.92,242.79,,,30.90%,10.36%,0.03%,0.06,1053.67,7.26,0.00%,0
48,"ACGL",7597.95,134.05,128.49,1.00%,-3.87%,92.60%,0.33%,1.51%,3.81,508.85,56.68,0.00%,0
49,"ACH",6887.97,738.26,156.18,,,1.60%,-0.03%,1.58%,19.24,128.08,9.33,0.00%,0
50,"ACHC",2233.24,50.56,46.87,2.20%,-12.23%,72.50%,1.71%,9.04%,11.70,362.27,44.17,0.00%,0
51,"ACHN",307.79,96.79,96.58,0.10%,-0.71%,97.80%,6.07%,18.36%,9.28,1910.35,3.18,0.00%,0
52,"ACI",1059.43,212.31,211.14,0.54%,-1.55%,68.80%,8.46%,16.48%,3.92,8877.56,4.99,0.00%,0
53,"ACIM",,,,,,,,,,1.73,62.38,0.00%,0
54,"ACIW",2232.41,38.45,37.89,1.30%,12.87%,98.90%,0.82%,4.67%,5.71,309.65,58.06,0.00%,0
55,"ACLS",228.58,110.96,109.28,0.50%,-5.61%,52.90%,-0.02%,1.46%,2.00,801.35,2.06,0.00%,0
56,"ACM",3278.89,99.06,88.96,1.00%,-17.22%,72.00%,0.20%,0.71%,1.00,635.90,33.10,0.00%,0
57,"ACMP",11532.63,201.69,173.67,21.30%,-10.16%,67.80%,-2.56%,0.72%,3.22,390.68,57.18,0.00%,0
58,"ACN",52807.62,672.88,637.69,0.30%,11.06%,82.40%,-0.03%,2.70%,5.47,3154.31,78.48,0.00%,0
59,"ACNB",115.73,5.99,5.85,2.00%,5.27%,7.50%,0.39%,0.01%,0.09,4.69,19.32,0.00%,0
60,"ACO",1486.95,32.53,24.97,6.40%,-3.79%,69.50%,-0.01%,2.65%,1.47,452.12,45.71,0.00%,0
61,"ACOR",1589.61,41.31,40.52,1.90%,2.75%,86.70%,0.16%,7.26%,5.96,493.09,38.48,0.00%,0
62,"ACPW",61.72,19.41,17.57,0.70%,-30.28%,45.90%,9.15%,0.83%,0.87,168.26,3.18,0.00%,0
63,"ACRE",370.71,28.56,26.03,1.20%,-84.41%,60.20%,-0.01%,3.56%,3.99,232.64,12.98,0.00%,0
64,"ACRX",487.21,43.04,42.39,0.60%,-91.77%,86.80%,-2.61%,11.44%,7.83,619.50,11.32,0.00%,0
65,"ACST",118.55,103.99,49.20,,,,,0.13%,0.13,497.36,1.14,0.00%,0
66,"ACT",35222.55,174.49,173.50,0.40%,-36.83%,86.50%,0.29%,5.69%,3.56,2774.51,201.86,0.00%,0
67,"ACTG",875.57,50.64,46.53,1.90%,17.46%,82.20%,-0.75%,20.39%,14.10,672.74,17.29,0.00%,0
68,"ACTS",164.35,68.48,65.49,5.61%,,5.90%,,0.03%,0.47,38.89,2.40,0.00%,0
69,"ACU",54.75,3.20,2.75,10.70%,-2.56%,34.60%,0.73%,0.13%,0.32,10.87,17.11,0.00%,0
70,"ACUR",66.95,48.87,47.90,1.30%,-49.23%,57.30%,-9.86%,0.72%,0.91,377.72,1.37,0.00%,0
71,"ACW",227.72,47.54,47.06,0.80%,1.25%,87.50%,0.00%,7.28%,15.31,223.86,4.79,0.00%,0
