"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",18840.52,331.00,330.87,0.30%,5.30%,84.80%,0.17%,0.90%,1.31,2271.76,56.64,-0.49%,1693726
2,"AA",11309.90,1070.00,1068.57,0.07%,10.31%,60.90%,-0.06%,11.01%,4.60,25572.58,10.53,-0.38%,14851608
3,"AADR",,,,,,,,,,6.97,37.07,-0.78%,4472
4,"AAIT",,,,,,,,,0.58,1.78,31.10,-1.80%,1315
5,"AAL",8917.44,336.00,751.64,0.70%,,4.50%,63.41%,9.82%,6.65,11102.96,27.03,1.85%,11241433
6,"AAMC",2173.02,2.35,,46.34%,0.02%,15.30%,11.76%,,3.97,7.63,911.13,-1.47%,17851
7,"AAME",86.69,21.30,5.14,75.13%,,4.80%,3.06%,0.13%,0.69,9.58,4.03,-1.11%,11500
8,"AAN",2248.78,76.10,67.11,0.50%,-6.63%,0.80%,,9.09%,7.49,814.77,29.42,-0.44%,824256
9,"AAOI",180.87,12.60,11.45,0.90%,,19.10%,7.74%,0.42%,0.58,82.64,14.33,-0.14%,63842
10,"AAON",1163.99,36.74,28.06,0.30%,-12.68%,58.40%,0.01%,3.61%,10.00,101.11,31.17,-1.61%,110288
11,"AAP",8211.68,72.75,72.23,0.80%,4.87%,96.10%,-0.15%,3.90%,3.18,887.55,111.80,-0.96%,1012826
12,"AAPL",489132.46,904.16,899.25,0.04%,-3.73%,61.20%,-0.01%,1.78%,1.43,11206.94,543.93,0.55%,14506093
13,"AAT",1263.79,39.82,34.34,0.60%,0.28%,86.10%,0.09%,2.11%,2.82,256.86,31.64,-0.32%,116351
14,"AAU",75.66,60.05,52.92,5.36%,,5.90%,174.02%,0.87%,4.10,112.95,1.30,3.17%,133985
15,"AAV",734.15,168.38,167.07,0.25%,,58.00%,4.02%,0.18%,2.05,148.52,4.35,-0.23%,51579
16,"AAWW",1018.28,25.12,24.52,12.22%,0.03%,99.70%,-13.52%,3.88%,2.80,339.39,40.32,-0.52%,251874
17,"AAXJ",,,,,,,,,2.71,620.59,57.64,-0.67%,1116709
18,"AB",2004.77,92.26,86.69,0.10%,-0.80%,33.10%,5.15%,2.63%,5.72,399.22,21.78,0.23%,314880
19,"ABAX",892.91,22.31,21.08,1.80%,-5.19%,97.30%,-0.04%,9.15%,10.75,179.40,41.09,2.65%,200624
20,"ABB",60043.58,2297.00,2295.97,,,3.60%,0.00%,0.18%,3.15,1328.51,25.74,-1.53%,2212503
21,"ABBV",83157.00,1590.00,1589.52,0.06%,1.71%,68.40%,0.18%,0.91%,2.66,5453.03,50.39,-3.65%,11608170
22,"ABC",16117.60,230.45,229.57,0.20%,29.14%,89.00%,0.02%,2.79%,4.44,1439.97,69.69,-0.36%,1210735
23,"ABCB",496.66,23.90,22.99,1.30%,3.67%,64.10%,-7.19%,2.09%,5.07,94.64,20.90,0.58%,61487
24,"ABCD",84.66,47.56,11.39,71.14%,-2.66%,18.70%,-9.49%,0.07%,0.33,23.57,1.90,6.73%,57249
25,"ABCO",2213.62,35.88,35.86,0.40%,-5.28%,96.80%,0.01%,6.47%,11.95,194.20,60.03,-2.69%,208387
26,"ABFS",870.43,25.74,24.30,3.30%,12.00%,96.50%,0.00%,12.21%,6.01,493.98,33.58,-0.71%,331415
27,"ABG",1628.02,30.70,30.28,0.50%,-59.76%,98.50%,-13.54%,3.49%,3.25,325.22,52.71,-0.60%,205375
28,"ABIO",18.52,10.83,12.88,15.40%,19.74%,5.20%,-2.18%,17.17%,1.92,1150.58,1.74,1.75%,442078
29,"ABM",1572.95,55.33,50.23,1.70%,6.69%,82.00%,0.08%,1.45%,3.19,228.99,28.33,-0.35%,198834
30,"ABMC",2.61,21.74,18.70,14.00%,,12.00%,-11.83%,0.03%,0.30,19.33,0.13,8.33%,800
31,"ABMD",1062.38,39.26,39.02,2.90%,-0.09%,98.60%,0.00%,10.65%,11.04,376.50,27.30,0.89%,236616
32,"ABR",291.45,43.11,38.30,0.20%,-8.49%,59.10%,0.01%,0.38%,1.00,145.37,6.94,2.66%,83567
33,"ABT",59961.67,1551.80,1543.41,0.10%,0.71%,68.50%,-0.01%,0.90%,2.10,6634.55,39.15,1.32%,9781718
