"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",18929.89,331.00,330.03,0.30%,7.12%,85.00%,-0.58%,0.89%,1.28,2306.23,57.19,-0.23%,941447
2,"AA",11374.10,1070.00,1068.36,0.07%,10.31%,61.00%,4.55%,10.80%,4.40,26227.20,10.63,0.95%,10570792
3,"AADR",,,,,,,,,,6.93,37.47,-0.35%,919
4,"AAIT",,,,,,,,,1.00,1.74,31.66,0.41%,598
5,"AAL",8484.00,336.00,751.64,0.70%,,4.50%,63.41%,,,10961.41,25.25,1.90%,7166396
6,"AAMC",2185.50,2.35,,46.34%,0.02%,15.30%,11.76%,,3.57,7.75,930.00,3.28%,11017
7,"AAME",87.11,21.30,5.14,75.13%,,4.80%,-4.93%,0.15%,0.87,8.93,4.09,4.87%,30735
8,"AAN",2237.37,76.10,67.11,0.50%,-6.63%,99.90%,3.52%,7.93%,6.54,813.84,29.40,0.20%,459032
9,"AAOI",189.19,12.60,11.46,0.90%,,17.70%,,0.40%,0.54,84.02,15.01,0.20%,83931
10,"AAON",1173.91,36.74,28.06,0.30%,-9.82%,58.50%,2.13%,3.63%,10.16,100.30,31.95,-1.72%,152047
11,"AAP",8051.64,72.75,72.23,0.80%,4.87%,96.30%,0.09%,3.49%,2.84,886.82,110.68,0.96%,381268
12,"AAPL",507251.86,904.16,899.13,0.04%,32.64%,61.30%,-1.57%,1.89%,1.51,11271.93,561.02,1.17%,7958264
13,"AAT",1251.45,39.82,34.34,0.60%,0.28%,86.10%,19.90%,2.19%,2.74,274.70,31.43,-1.41%,129050
14,"AAU",70.26,60.05,52.92,5.36%,,5.90%,174.02%,0.94%,4.39,113.41,1.17,2.63%,125133
15,"AAV",730.78,168.38,167.03,0.25%,,58.00%,4.02%,0.18%,1.99,150.70,4.34,0.23%,113785
16,"AAWW",1033.85,25.12,24.51,12.22%,0.03%,99.90%,-2.71%,3.93%,2.86,337.41,41.15,-0.02%,176534
17,"AAXJ",,,,,,,,,1.33,599.50,60.31,0.79%,399154
18,"AB",1968.79,92.26,86.69,0.10%,-0.80%,31.90%,-7.31%,2.55%,5.52,400.32,21.34,-0.65%,230699
19,"ABAX",892.51,22.31,21.08,1.80%,-5.19%,97.40%,-2.90%,9.10%,11.07,173.24,40.01,-0.32%,320990
20,"ABB",61008.32,2297.00,2295.97,,,3.60%,0.32%,0.19%,3.38,1309.11,26.56,0.53%,863765
21,"ABBV",83967.90,1590.00,1589.52,0.06%,1.38%,68.40%,1.29%,0.75%,2.16,5500.01,52.81,-0.38%,3019631
22,"ABC",16202.87,230.45,229.55,0.20%,29.14%,89.30%,-0.47%,2.79%,4.37,1464.95,70.31,-0.10%,627055
23,"ABCB",504.55,23.90,22.99,1.30%,3.67%,69.20%,-0.54%,2.27%,5.48,95.16,21.11,-0.61%,61631
24,"ABCD",78.61,47.36,11.39,71.14%,-2.66%,18.70%,-3.26%,0.19%,0.89,23.66,1.66,-2.92%,26616
